time,HA_open,HA_high,HA_low,HA_close,Trendline
2025-12-28 07:15:00+05:30,87775.25,87793.0,87742.5,87771.5,87793.0
2025-12-28 07:30:00+05:30,87773.375,87773.375,87720.5,87745.5,87793.0
2025-12-28 07:45:00+05:30,87759.4375,87791.0,87750.5,87769.25,87793.0
2025-12-28 08:00:00+05:30,87764.34375,87856.5,87764.34375,87808.0,87856.5
2025-12-28 08:15:00+05:30,87786.171875,87820.0,87775.5,87795.75,87856.5
2025-12-28 08:30:00+05:30,87790.9609375,87817.5,87748.5,87774.375,87856.5
2025-12-28 08:45:00+05:30,87782.66796875,87785.5,87708.0,87741.0,87856.5
2025-12-28 09:00:00+05:30,87761.833984375,87761.833984375,87717.0,87727.5,87856.5
2025-12-28 09:15:00+05:30,87744.6669921875,87744.6669921875,87701.5,87714.25,87856.5
2025-12-28 09:30:00+05:30,87729.45849609375,87810.0,87660.0,87737.875,87856.5
2025-12-28 09:45:00+05:30,87733.66674804688,87778.5,87733.66674804688,87766.0,87856.5
2025-12-28 10:00:00+05:30,87749.83337402344,87775.0,87703.5,87744.125,87856.5
2025-12-28 10:15:00+05:30,87746.97918701172,87746.97918701172,87663.0,87703.5,87856.5
2025-12-28 10:30:00+05:30,87725.23959350586,87725.23959350586,87600.0,87663.25,87856.5
2025-12-28 10:45:00+05:30,87694.24479675293,87694.24479675293,87576.0,87625.5,87576.0
2025-12-28 11:00:00+05:30,87659.87239837646,87660.0,87580.0,87620.5,87576.0
2025-12-28 11:15:00+05:30,87640.18619918823,87686.5,87607.0,87643.875,87576.0
2025-12-28 11:30:00+05:30,87642.03059959412,87683.0,87614.5,87652.375,87576.0
2025-12-28 11:45:00+05:30,87647.20279979706,87714.0,87647.20279979706,87691.125,87576.0
2025-12-28 12:00:00+05:30,87669.16389989853,87763.0,87669.16389989853,87731.0,87576.0
2025-12-28 12:15:00+05:30,87700.08194994926,87759.0,87700.08194994926,87731.375,87576.0
2025-12-28 12:30:00+05:30,87715.72847497463,87715.72847497463,87645.0,87686.125,87576.0
2025-12-28 12:45:00+05:30,87700.92673748732,87700.92673748732,87649.0,87671.5,87576.0
2025-12-28 13:00:00+05:30,87686.21336874366,87686.21336874366,87641.0,87657.0,87576.0
2025-12-28 13:15:00+05:30,87671.60668437183,87707.0,87648.5,87678.0,87576.0
2025-12-28 13:30:00+05:30,87674.80334218591,87792.0,87674.80334218591,87744.0,87576.0
2025-12-28 13:45:00+05:30,87709.40167109296,87782.5,87709.40167109296,87764.25,87576.0
2025-12-28 14:00:00+05:30,87736.82583554648,87956.5,87732.5,87814.875,87576.0
2025-12-28 14:15:00+05:30,87775.85041777324,87846.0,87752.0,87798.125,87576.0
2025-12-28 14:30:00+05:30,87786.98770888662,87852.0,87774.0,87811.25,87576.0
2025-12-28 14:45:00+05:30,87799.11885444331,87877.0,87799.11885444331,87848.375,87576.0
2025-12-28 15:00:00+05:30,87823.74692722165,87858.5,87684.0,87788.25,87576.0
