time,HA_open,HA_high,HA_low,HA_close,trendline,atr_condition,trade_signal
151,60187.88890318038,60187.88890318038,60092.0,60128.95,59980.029414632074,True,0
152,60158.41945159019,60188.4,60133.8,60151.8,59980.029414632074,True,0
153,60155.1097257951,60155.1097257951,60122.6,60131.700000000004,59980.029414632074,False,0
154,60143.40486289755,60148.6,60100.0,60124.05,59980.029414632074,False,0
155,60133.72743144877,60195.8,60125.0,60148.95,59980.029414632074,False,0
156,60141.338715724385,60245.8,60141.338715724385,60191.799999999996,59980.029414632074,True,0
157,60166.56935786219,60278.8,60129.0,60189.55,59980.029414632074,True,0
158,60178.059678931095,60178.059678931095,60100.0,60133.3,59980.029414632074,True,0
159,60155.67983946555,60189.2,60107.4,60159.34999999999,59980.029414632074,True,0
160,60157.51491973277,60200.4,60157.51491973277,60188.4,59980.029414632074,True,0
161,60172.95745986639,60234.8,60172.4,60207.9,59980.029414632074,True,0
162,60190.42872993319,60269.0,60190.42872993319,60243.399999999994,59980.029414632074,True,0
163,60216.91436496659,60262.2,60195.2,60241.799999999996,59980.029414632074,True,0
164,60229.35718248329,60247.6,60224.2,60236.45,59980.029414632074,False,0
165,60232.903591241644,60241.0,60210.6,60225.8,59980.029414632074,False,0
166,60229.35179562082,60255.0,60200.0,60224.0,59980.029414632074,False,0
167,60226.67589781041,60226.67589781041,60171.2,60204.85,59980.029414632074,False,0
168,60215.762948905205,60226.6,60215.762948905205,60225.3,59980.029414632074,False,0
169,60220.531474452604,60305.0,60220.531474452604,60264.5,59980.029414632074,False,0
170,60242.515737226306,60330.0,60242.515737226306,60309.15,59980.029414632074,False,0
171,60275.83286861316,60324.0,60275.83286861316,60306.4,59980.029414632074,False,0
172,60291.116434306576,60325.4,60290.0,60307.75,59980.029414632074,False,0
173,60299.43321715329,60384.2,60299.43321715329,60336.35,59980.029414632074,False,0
174,60317.89160857664,60400.0,60317.89160857664,60382.05,59980.029414632074,False,0
175,60349.97080428832,60405.0,60349.97080428832,60383.450000000004,59980.029414632074,False,0
176,60366.71040214416,60399.6,60346.8,60384.15,59980.029414632074,False,0
177,60375.430201072086,60447.0,60375.430201072086,60401.9,59980.029414632074,False,0
178,60388.66510053605,60388.66510053605,60335.2,60360.100000000006,59980.029414632074,False,0
179,60374.38255026803,60374.8,60335.0,60352.75,59980.029414632074,False,0
180,60363.56627513401,60370.4,60330.0,60359.25,59980.029414632074,False,0
181,60361.40813756701,60376.2,60330.0,60351.65,59980.029414632074,False,0
182,60356.52906878351,60356.52906878351,60310.0,60325.0,59980.029414632074,False,0
183,60340.764534391754,60352.2,60321.0,60336.55,59980.029414632074,False,0
184,60338.65726719588,60390.8,60338.65726719588,60371.399999999994,59980.029414632074,False,0
185,60355.02863359793,60391.0,60347.6,60369.25,59980.029414632074,False,0
186,60362.139316798966,60396.0,60347.6,60365.75,59980.029414632074,False,0
187,60363.94465839949,60428.6,60363.94465839949,60400.200000000004,59980.029414632074,False,0
188,60382.07232919974,60428.6,60382.07232919974,60424.3,59980.029414632074,False,0
189,60403.18616459987,60468.6,60403.18616459987,60441.5,59980.029414632074,False,0
190,60422.343082299936,60457.4,60422.343082299936,60443.7,59980.029414632074,False,0
191,60433.02154114997,60433.02154114997,60401.0,60415.5,59980.029414632074,False,0
192,60424.26077057498,60425.0,60401.0,60410.35,59980.029414632074,False,0
193,60417.30538528749,60490.0,60414.4,60449.95,59980.029414632074,False,0
194,60433.62769264374,60505.0,60433.62769264374,60498.65,59980.029414632074,False,0
195,60466.138846321875,60521.4,60466.138846321875,60503.7,59980.029414632074,False,0
196,60484.919423160936,60565.0,60484.919423160936,60536.25,59980.029414632074,True,0
197,60510.584711580465,60558.2,60510.584711580465,60536.35,59980.029414632074,True,0
198,60523.46735579023,60529.0,60422.0,60475.5,59980.029414632074,True,0
199,60499.483677895114,60499.483677895114,60422.0,60447.45,59980.029414632074,True,0
200,60473.466838947556,60476.2,60421.0,60445.15,59980.029414632074,True,0
201,60459.308419473775,60540.8,60421.0,60480.649999999994,59980.029414632074,True,0
202,60469.979209736885,60540.0,60469.979209736885,60534.35,59980.029414632074,True,0
203,60502.16460486844,60536.6,60502.16460486844,60528.5,59980.029414632074,True,0
204,60515.332302434224,60571.0,60515.332302434224,60544.6,59980.029414632074,True,0
205,60529.966151217115,60566.6,60529.966151217115,60551.95,59980.029414632074,True,0
206,60540.958075608556,60560.2,60540.0,60550.399999999994,59980.029414632074,False,0
207,60545.67903780428,60560.2,60540.2,60554.799999999996,59980.029414632074,False,0
208,60550.23951890213,60558.6,60464.6,60513.049999999996,59980.029414632074,False,0
209,60531.64475945107,60531.64475945107,60464.2,60498.649999999994,59980.029414632074,False,0
210,60515.14737972553,60554.8,60515.14737972553,60531.55,59980.029414632074,False,0
211,60523.34868986277,60529.0,60512.0,60520.75,59980.029414632074,False,0
212,60522.04934493138,60576.6,60522.04934493138,60548.25,59980.029414632074,False,0
213,60535.14967246569,60588.0,60535.14967246569,60571.4,59980.029414632074,False,0
214,60553.27483623284,60599.0,60552.0,60582.75,59980.029414632074,False,0
215,60568.01241811642,60598.8,60566.2,60583.35,59980.029414632074,False,0
216,60575.68120905821,60624.8,60574.6,60600.65000000001,59980.029414632074,False,0
217,60588.16560452911,60624.8,60581.0,60602.9,60581.0,False,0
218,60595.532802264555,60595.532802264555,60545.6,60565.3,60581.0,False,0
219,60580.41640113228,60580.41640113228,60532.0,60547.3,60581.0,False,0
220,60563.858200566145,60567.2,60480.0,60522.8,60581.0,False,0
221,60543.329100283074,60543.329100283074,60492.6,60513.8,60581.0,False,0
222,60528.56455014154,60588.0,60528.56455014154,60550.15,60581.0,True,0
223,60539.35727507077,60599.0,60539.35727507077,60575.35,60581.0,True,0
224,60557.35363753539,60606.0,60557.35363753539,60595.35,60581.0,True,1
225,60576.3518187677,60576.3518187677,60267.4,60345.35,60581.0,True,-1
226,60460.85090938385,60460.85090938385,60262.0,60306.5,60581.0,True,0
227,60383.675454691926,60383.675454691926,60255.0,60272.25,60581.0,True,0
228,60327.96272734596,60327.96272734596,60224.4,60257.5,60581.0,True,0
229,60292.73136367298,60350.0,60270.8,60305.5,60350.0,True,0
230,60299.11568183649,60348.4,60299.11568183649,60327.59999999999,60350.0,True,0
231,60313.35784091824,60390.6,60313.35784091824,60363.6,60350.0,True,1
232,60338.47892045912,60477.2,60338.47892045912,60427.99999999999,60350.0,True,0
233,60383.23946022955,60472.4,60383.23946022955,60451.35,60350.0,True,0
234,60417.29473011478,60479.4,60417.29473011478,60441.15,60350.0,True,0
235,60429.22236505739,60429.22236505739,60383.2,60407.9,60350.0,True,0
236,60418.56118252869,60500.0,60403.6,60451.8,60350.0,True,0
237,60435.18059126435,60509.0,60435.18059126435,60497.75,60350.0,True,0
238,60466.46529563217,60485.0,60422.0,60454.35,60350.0,True,0
239,60460.407647816086,60460.407647816086,60394.0,60412.25,60350.0,True,0
240,60436.32882390804,60458.8,60399.6,60429.2,60350.0,False,0
241,60432.76441195402,60458.8,60420.0,60442.05,60350.0,False,0
242,60437.40720597701,60453.8,60430.6,60439.7,60350.0,False,0
243,60438.553602988504,60458.0,60438.553602988504,60450.9,60350.0,False,0
244,60444.72680149425,60458.0,60444.72680149425,60458.0,60350.0,False,0
245,60451.36340074713,60482.2,60448.0,60467.55,60350.0,False,0
246,60459.456700373565,60488.0,60459.456700373565,60484.5,60350.0,False,0
247,60471.97835018678,60488.0,60420.0,60454.0,60350.0,False,0
248,60462.98917509339,60462.98917509339,60370.0,60400.0,60350.0,False,0
249,60431.494587546695,60431.494587546695,60330.6,60360.3,60350.0,False,0
250,60395.89729377335,60400.4,60330.6,60364.15,60350.0,False,0
251,60380.02364688668,60449.8,60380.02364688668,60410.75,60350.0,False,0
252,60395.38682344334,60425.2,60368.4,60391.0,60350.0,False,0
253,60393.19341172167,60393.19341172167,60368.4,60376.7,60350.0,False,0
254,60384.946705860835,60400.0,60384.946705860835,60392.5,60350.0,False,0
255,60388.72335293042,60400.0,60351.0,60375.5,60350.0,False,0
256,60382.11167646521,60400.0,60351.0,60375.5,60350.0,False,0
257,60378.805838232605,60418.6,60325.0,60367.15,60350.0,False,0
258,60372.9779191163,60372.9779191163,60325.0,60340.7,60350.0,False,0
259,60356.838959558154,60382.4,60352.4,60367.4,60350.0,False,0
260,60362.11947977908,60400.0,60362.11947977908,60391.2,60350.0,False,0
261,60376.65973988954,60432.8,60376.65973988954,60415.7,60350.0,False,0
262,60396.17986994477,60445.0,60396.17986994477,60432.5,60350.0,False,0
263,60414.339934972384,60445.0,60411.6,60427.55,60350.0,False,0
264,60420.9449674862,60420.9449674862,60411.6,60411.6,60350.0,False,0
265,60416.2724837431,60416.2724837431,60380.0,60402.05,60350.0,False,0
266,60409.16124187155,60409.16124187155,60381.0,60393.0,60350.0,False,0
267,60401.080620935776,60401.080620935776,60381.0,60381.0,60350.0,False,0
268,60391.040310467884,60391.040310467884,60381.0,60381.0,60350.0,False,0
269,60386.02015523394,60386.02015523394,60366.6,60373.8,60350.0,False,0
270,60379.91007761697,60379.91007761697,60366.0,60366.3,60350.0,False,0
271,60373.105038808484,60373.105038808484,60264.6,60315.3,60350.0,False,0
272,60344.20251940424,60344.20251940424,60251.0,60266.7,60350.0,False,0
273,60305.451259702124,60305.451259702124,60130.0,60205.0,60350.0,True,0
274,60255.22562985106,60255.22562985106,60152.2,60187.45,60350.0,True,0
275,60221.33781492553,60221.33781492553,60160.0,60175.85,60350.0,True,0
276,60198.59390746277,60205.0,60160.0,60182.5,60205.0,True,0
277,60190.546953731384,60315.0,60190.546953731384,60259.85,60205.0,True,1
278,60225.19847686569,60365.0,60225.19847686569,60332.450000000004,60205.0,True,0
279,60278.82423843285,60373.0,60278.82423843285,60333.4,60205.0,True,0
280,60306.11211921643,60395.6,60304.0,60349.8,60205.0,True,0
281,60327.956059608216,60400.0,60327.956059608216,60386.65,60205.0,True,0
282,60357.30302980411,60389.8,60357.30302980411,60376.149999999994,60205.0,True,0
283,60366.72651490205,60417.0,60366.72651490205,60389.5,60205.0,True,0
284,60378.11325745103,60412.0,60375.4,60396.85,60205.0,True,0
285,60387.48162872551,60410.0,60371.0,60394.7,60205.0,False,0
286,60391.09081436275,60409.8,60389.2,60401.149999999994,60205.0,False,0
287,60396.12040718137,60396.12040718137,60355.8,60375.8,60205.0,False,0
288,60385.96020359069,60385.96020359069,60347.2,60351.5,60205.0,False,0
289,60368.73010179534,60391.8,60340.0,60367.7,60205.0,False,0
290,60368.21505089767,60391.8,60300.0,60347.15,60205.0,False,0
291,60357.682525448836,60357.682525448836,60260.0,60315.649999999994,60205.0,True,0
292,60336.666262724415,60348.8,60300.0,60330.05,60205.0,False,0
293,60333.35813136221,60360.0,60301.8,60336.100000000006,60205.0,False,0
294,60334.72906568111,60360.0,60254.0,60318.5,60205.0,True,0
295,60326.614532840555,60333.0,60300.0,60311.35,60205.0,False,0
296,60318.98226642028,60340.0,60312.4,60319.95,60205.0,False,0
297,60319.46613321014,60325.0,60300.0,60310.0,60205.0,False,0
298,60314.73306660507,60314.73306660507,60258.0,60283.25,60205.0,False,0
299,60298.991533302535,60299.2,60270.0,60285.850000000006,60205.0,False,0
300,60292.42076665127,60292.42076665127,60100.2,60218.3,60205.0,True,0
301,60255.360383325635,60270.0,60213.4,60245.9,60270.0,True,-1
302,60250.630191662814,60250.630191662814,60224.8,60236.90000000001,60270.0,True,0
303,60243.76509583141,60243.76509583141,60218.4,60225.7,60270.0,False,0
