time,HA_open,HA_high,HA_low,HA_close,trendline,atr_condition,trade_signal
82,59796.80566010762,59899.0,59741.2,59810.9,59613.4,True,0
83,59803.85283005381,59803.85283005381,59725.0,59766.55,59613.4,True,0
84,59785.20141502691,59813.4,59731.4,59785.85,59613.4,True,0
85,59785.52570751346,59833.2,59780.8,59811.0,59613.4,True,0
86,59798.26285375673,59855.0,59795.0,59831.3,59613.4,True,0
87,59814.78142687837,59899.0,59814.78142687837,59868.5,59613.4,True,0
88,59841.640713439185,59883.4,59800.2,59858.49999999999,59613.4,True,0
89,59850.07035671959,59864.8,59810.0,59845.3,59613.4,False,0
90,59847.685178359796,59880.0,59830.0,59853.05,59613.4,False,0
91,59850.3675891799,59889.0,59820.0,59850.95,59613.4,False,0
92,59850.65879458995,59858.2,59800.0,59830.2,59613.4,False,0
93,59840.429397294974,59858.8,59820.0,59835.799999999996,59613.4,False,0
94,59838.114698647485,59948.0,59820.2,59884.25,59613.4,False,0
95,59861.182349323746,59950.0,59861.182349323746,59931.0,59613.4,False,0
96,59896.09117466187,59970.0,59896.09117466187,59937.799999999996,59613.4,False,0
97,59916.945587330934,59960.8,59910.0,59937.850000000006,59613.4,False,0
98,59927.39779366547,60000.0,59927.39779366547,59975.0,59613.4,False,0
99,59951.198896832735,60033.0,59951.198896832735,60002.15,59613.4,False,0
100,59976.674448416365,60045.0,59975.0,60013.25,59613.4,False,0
101,59994.96222420818,60031.2,59975.2,60015.45,59613.4,False,0
102,60005.20611210409,60081.8,60000.0,60028.2,59613.4,False,0
103,60016.70305605204,60020.0,59954.0,59982.75,59613.4,False,0
104,59999.72652802602,60013.6,59950.0,59973.7,59613.4,False,0
105,59986.71326401301,59999.0,59950.0,59981.3,59613.4,False,0
106,59984.00663200651,60013.0,59950.0,59977.0,59613.4,False,0
107,59980.503316003254,59982.8,59937.6,59961.35,59613.4,False,0
108,59970.92665800163,59995.0,59966.0,59981.5,59613.4,False,0
109,59976.21332900081,60034.2,59962.6,60006.35,59613.4,False,0
110,59991.281664500406,60034.4,59987.2,60019.100000000006,59613.4,False,0
111,60005.190832250206,60035.0,60000.0,60020.85,59613.4,False,0
112,60013.0204161251,60071.0,60013.0204161251,60046.75,59613.4,False,0
113,60029.88520806255,60078.4,60028.2,60060.3,59613.4,False,0
114,60045.09260403128,60114.0,60045.09260403128,60091.05,59613.4,False,0
115,60068.07130201564,60102.0,60068.07130201564,60086.7,59613.4,False,0
116,60077.38565100782,60077.38565100782,60037.0,60054.5,59613.4,False,0
117,60065.94282550391,60079.0,60013.0,60050.75,59613.4,False,0
118,60058.346412751955,60142.0,60058.346412751955,60108.5,59613.4,False,0
119,60083.42320637598,60152.0,60083.42320637598,60134.35,59613.4,False,0
120,60108.88660318799,60171.4,60108.88660318799,60149.35,59613.4,False,0
121,60129.11830159399,60200.0,60129.11830159399,60174.85,59613.4,False,0
122,60151.984150797,60191.4,60143.4,60168.45,59613.4,False,0
123,60160.2170753985,60180.0,60075.0,60130.9,59613.4,True,0
124,60145.55853769925,60145.55853769925,60075.2,60100.649999999994,59613.4,True,0
125,60123.10426884962,60123.10426884962,60060.0,60087.0,59613.4,True,0
126,60105.05213442481,60178.8,60053.0,60119.299999999996,59613.4,True,0
127,60112.17606721241,60186.8,60112.17606721241,60174.950000000004,59613.4,True,0
128,60143.5630336062,60183.4,60139.8,60168.9,59613.4,True,0
129,60156.231516803105,60224.6,60156.231516803105,60193.3,59613.4,True,0
130,60174.765758401554,60210.0,60167.4,60188.6,59613.4,True,0
131,60181.68287920077,60200.0,60166.2,60187.7,59613.4,False,0
132,60184.691439600385,60200.0,60175.0,60187.4,59613.4,False,0
133,60186.0457198002,60186.0457198002,60109.8,60142.7,59613.4,False,0
134,60164.3728599001,60185.0,60109.2,60144.200000000004,59613.4,False,0
135,60154.28642995005,60193.2,60150.2,60168.3,59613.4,False,0
136,60161.29321497503,60161.29321497503,60129.4,60149.0,59613.4,False,0
137,60155.14660748751,60200.0,60151.4,60175.399999999994,59613.4,False,0
138,60165.27330374376,60224.8,60165.27330374376,60210.55,59613.4,False,0
139,60187.91165187188,60230.6,60187.91165187188,60218.3,59613.4,False,0
140,60203.10582593594,60239.2,60203.10582593594,60222.399999999994,59613.4,False,0
141,60212.75291296797,60258.0,60212.75291296797,60240.05,59613.4,False,0
142,60226.40145648399,60260.6,60226.40145648399,60244.649999999994,60226.40145648399,False,0
143,60235.52572824199,60240.0,60181.6,60214.15,60226.40145648399,False,0
144,60224.837864121,60224.837864121,60166.6,60200.5,60226.40145648399,False,0
145,60212.6689320605,60214.0,60120.0,60173.5,60226.40145648399,False,0
146,60193.084466030254,60193.084466030254,60131.4,60158.3,60226.40145648399,False,0
147,60175.69223301513,60232.8,60151.8,60193.399999999994,60226.40145648399,True,0
148,60184.54611650756,60249.6,60184.54611650756,60231.8,60226.40145648399,True,1
149,60208.173058253786,60255.0,60208.173058253786,60239.85,60226.40145648399,True,0
150,60224.01152912689,60224.01152912689,59915.0,59997.1,60226.40145648399,True,-1
151,60110.55576456344,60110.55576456344,59884.2,59929.5,60226.40145648399,True,0
152,60020.02788228172,60020.02788228172,59865.0,59895.35,60226.40145648399,True,0
153,59957.68894114086,59957.68894114086,59850.0,59887.4,60226.40145648399,True,0
154,59922.54447057043,59990.0,59899.6,59939.8,59990.0,True,0
155,59931.172235285216,59988.0,59929.8,59965.75,59990.0,True,0
156,59948.46111764261,60018.0,59948.46111764261,59988.549999999996,59990.0,True,0
157,59968.5055588213,60114.2,59968.5055588213,60056.25,59990.0,True,1
158,60012.37777941065,60112.8,60012.37777941065,60078.7,59990.0,True,0
159,60045.53888970532,60123.0,60045.53888970532,60068.35,59990.0,True,0
160,60056.94444485266,60063.0,60008.4,60044.649999999994,59990.0,True,0
161,60050.79722242633,60150.0,60045.0,60100.55,59990.0,True,0
162,60075.67361121316,60170.0,60075.67361121316,60135.65,59990.0,True,0
163,60105.66180560658,60112.8,60034.8,60075.25,59990.0,True,0
164,60090.45590280329,60090.45590280329,60019.6,60047.7,59990.0,True,0
165,60069.07795140165,60091.0,60040.6,60060.75,59990.0,True,0
166,60064.91397570082,60091.6,60051.8,60074.7,59990.0,False,0
167,60069.80698785041,60120.8,60061.2,60091.2,59990.0,False,0
168,60080.50349392521,60107.6,60076.8,60089.5,59990.0,False,0
169,60085.001746962604,60097.8,60071.4,60085.8,59990.0,False,0
170,60085.4008734813,60122.6,60085.4008734813,60105.6,59990.0,False,0
171,60095.50043674065,60137.0,60095.50043674065,60117.85,59990.0,False,0
172,60106.67521837032,60121.2,60054.0,60087.6,59990.0,False,0
173,60097.137609185156,60097.137609185156,60006.0,60034.0,59990.0,False,0
174,60065.56880459258,60065.56880459258,59958.0,59992.149999999994,59990.0,False,0
175,60028.859402296286,60028.859402296286,59965.2,59998.149999999994,59990.0,False,0
176,60013.50470114814,60086.6,60011.0,60040.15,59990.0,False,0
177,60026.827350574065,60059.4,60000.0,60030.25,59990.0,False,0
178,60028.53867528703,60035.0,59981.8,60017.9,59990.0,False,0
179,60023.21933764352,60045.6,60012.6,60033.15,59990.0,False,0
180,60028.18466882176,60045.0,59982.2,60019.649999999994,59990.0,False,0
181,60023.91733441088,60046.8,59992.4,60019.4,59990.0,False,0
182,60021.65866720544,60050.0,59945.0,60004.4,59990.0,False,0
183,60013.029333602724,60013.029333602724,59954.6,59981.4,59990.0,False,0
184,59997.21466680136,60028.0,59972.2,60002.3,59990.0,False,0
185,59999.75733340068,60045.0,59999.75733340068,60031.0,59990.0,False,0
186,60015.378666700344,60080.0,60004.8,60038.299999999996,59990.0,False,0
187,60026.83933335017,60077.0,60026.83933335017,60051.5,59990.0,False,0
188,60039.16966667509,60078.0,60018.0,60047.05,59990.0,False,0
189,60043.10983333754,60044.8,60014.2,60023.3,59990.0,False,0
190,60033.20491666877,60039.0,59996.0,60021.95,59990.0,False,0
191,60027.57745833439,60047.8,60000.0,60017.9,59990.0,False,0
192,60022.73872916719,60042.6,60000.0,60013.600000000006,59990.0,False,0
193,60018.1693645836,60026.4,59990.4,60012.75,59990.0,False,0
194,60015.459682291796,60020.4,59980.4,60010.1,59990.0,False,0
195,60012.77984114589,60020.4,59980.0,60001.7,59990.0,False,0
196,60007.239920572945,60007.239920572945,59875.0,59932.35,59990.0,False,0
197,59969.79496028647,59969.79496028647,59859.8,59881.35,59990.0,True,0
198,59925.57248014324,59925.57248014324,59750.0,59825.6,59990.0,True,0
199,59875.586240071614,59875.586240071614,59775.0,59802.9,59990.0,True,0
200,59839.24312003581,59839.24312003581,59770.0,59783.45,59990.0,True,0
201,59811.346560017904,59845.6,59761.0,59804.450000000004,59845.6,True,0
202,59807.89828000896,59939.4,59807.89828000896,59881.6,59845.6,True,1
203,59844.74914000448,59995.0,59844.74914000448,59949.05,59845.6,True,0
204,59896.89957000224,59998.0,59896.89957000224,59965.1,59845.6,True,0
205,59930.99978500112,60025.0,59930.99978500112,59987.149999999994,59845.6,True,0
206,59959.07489250056,60028.0,59959.07489250056,60015.5,59845.6,True,0
207,59987.28744625028,60024.6,59979.8,60003.600000000006,59845.6,True,0
208,59995.44372312514,60059.8,59990.0,60022.45,59845.6,True,0
209,60008.94686156257,60059.0,59988.0,60032.5,59845.6,True,0
210,60020.72343078128,60050.0,60008.0,60029.5,59845.6,False,0
211,60025.11171539064,60045.0,60008.0,60027.7,59845.6,False,0
212,60026.40585769532,60036.4,59972.2,60009.4,59845.6,False,0
213,60017.90292884766,60017.90292884766,59953.0,59982.45,59845.6,False,0
214,60000.17646442383,60024.8,59971.0,59998.3,59845.6,False,0
215,59999.238232211916,60022.6,59913.0,59972.45,59845.6,False,0
216,59985.84411610596,59985.84411610596,59863.2,59938.200000000004,59845.6,True,0
217,59962.022058052986,59967.4,59917.2,59949.40000000001,59845.6,True,0
218,59955.7110290265,59995.0,59935.0,59961.8,59845.6,False,0
219,59958.75551451325,59979.8,59875.6,59936.4,59845.6,True,0
220,59947.57775725663,59952.2,59900.0,59924.7,59845.6,False,0
221,59936.13887862831,59965.0,59926.0,59940.399999999994,59845.6,False,0
222,59938.26943931416,59960.0,59900.0,59922.95,59845.6,False,0
223,59930.60971965708,59930.60971965708,59869.2,59890.95,59845.6,False,0
224,59910.77985982854,59929.6,59874.0,59896.7,59845.6,False,0
225,59903.73992991427,59983.0,59832.6,59909.850000000006,59845.6,True,0
226,59906.79496495714,59906.79496495714,59850.0,59864.45,59845.6,True,0
227,59885.62248247857,59892.0,59846.2,59863.35,59845.6,False,0
228,59874.48624123928,59875.8,59845.4,59864.55,59845.6,False,0
229,59869.51812061964,59872.6,59809.0,59840.899999999994,59845.6,False,0
230,59855.20906030982,59887.8,59791.6,59841.149999999994,59845.6,False,0
231,59848.17953015491,59900.8,59848.17953015491,59881.3,59845.6,False,0
232,59864.73976507745,59938.8,59700.0,59846.1,59938.8,True,-1
233,59855.41988253873,59885.0,59840.2,59858.600000000006,59938.8,True,0
234,59857.00994126937,59900.0,59853.6,59870.65,59938.8,True,0
235,59863.82997063469,59885.2,59855.4,59868.65,59938.8,False,0
236,59866.23998531734,59895.0,59855.0,59875.05,59938.8,False,0
237,59870.64499265867,59919.8,59870.64499265867,59901.6,59938.8,False,0
238,59886.122496329335,59990.0,59886.122496329335,59948.95,59938.8,False,0
239,59917.536248164666,60000.0,59917.536248164666,59984.1,59938.8,False,0
240,59950.81812408233,60030.2,59950.0,59997.6,59938.8,True,0
241,59974.20906204116,60059.8,59974.20906204116,60035.75,59938.8,True,0
242,60004.97953102058,60034.6,59961.0,60001.350000000006,59938.8,True,0
243,60003.16476551029,60013.2,59975.0,59991.0,59938.8,False,0
244,59997.08238275515,60026.8,59984.0,60011.350000000006,59938.8,False,0
245,60004.21619137758,60028.2,59980.0,60004.399999999994,59938.8,False,0
246,60004.308095688786,60004.308095688786,59929.0,59966.9,59938.8,False,0
247,59985.60404784439,60090.0,59949.2,60001.15,59938.8,True,0
248,59993.37702392219,60060.0,59960.4,60007.5,59938.8,True,0
249,60000.438511961096,60003.8,59970.0,59982.55,59938.8,True,0
250,59991.49425598055,59991.49425598055,59889.8,59939.1,59938.8,True,0
251,59965.29712799027,60095.0,59914.6,59989.15,59938.8,True,0
252,59977.22356399514,60070.0,59977.22356399514,60021.850000000006,59977.22356399514,True,0
253,59999.53678199757,60010.0,59943.4,59972.9,59977.22356399514,True,-1
254,59986.21839099879,59986.21839099879,59799.4,59876.2,59977.22356399514,True,0
255,59931.209195499396,59931.209195499396,59751.2,59801.95,59977.22356399514,True,0
256,59866.5795977497,59866.5795977497,59560.0,59705.95,59977.22356399514,True,0
257,59786.26479887485,59786.26479887485,59500.0,59633.5,59977.22356399514,True,0
258,59709.882399437425,59709.882399437425,59600.0,59641.350000000006,59977.22356399514,True,0
259,59675.616199718716,59869.6,59574.8,59712.25,59977.22356399514,True,0
260,59693.93309985936,59825.0,59500.0,59662.3,59977.22356399514,True,0
261,59678.11654992968,59678.11654992968,59370.0,59471.45,59977.22356399514,True,0
262,59574.78327496484,59574.78327496484,59068.6,59249.100000000006,59977.22356399514,True,0
263,59411.94163748242,59411.94163748242,59030.0,59094.0,59977.22356399514,True,0
264,59252.97081874121,59252.97081874121,58046.0,58698.15,59977.22356399514,True,0
265,58975.560409370606,59194.0,58691.2,58944.149999999994,59194.0,True,0
266,58959.8552046853,59351.0,58959.8552046853,59176.7,59194.0,True,0
267,59068.27760234265,59274.8,59000.8,59112.65,59194.0,True,0
268,59090.463801171325,59190.0,58970.0,59076.85,59194.0,True,0
269,59083.65690058566,59255.8,59083.65690058566,59189.9,59194.0,True,0
270,59136.778450292826,59299.0,59136.778450292826,59246.049999999996,59194.0,True,1
271,59191.41422514641,59243.2,59123.6,59200.25,59194.0,True,0
272,59195.8321125732,59267.4,59071.0,59184.85,59194.0,True,-1
273,59190.341056286605,59248.0,59180.0,59216.5,59194.0,True,1
274,59203.4205281433,59330.2,59203.4205281433,59260.149999999994,59194.0,False,0
275,59231.785264071645,59267.6,59152.4,59210.600000000006,59194.0,False,0
276,59221.192632035825,59221.192632035825,59079.6,59138.75,59194.0,False,0
277,59179.97131601791,59179.97131601791,59057.0,59117.05,59194.0,False,0
278,59148.510658008956,59185.0,59071.0,59128.149999999994,59194.0,False,0
279,59138.33032900447,59186.2,59102.0,59136.2,59194.0,False,0
280,59137.265164502234,59137.265164502234,59015.0,59066.3,59194.0,False,0
281,59101.78258225112,59170.0,59050.2,59099.0,59194.0,False,0
282,59100.39129112556,59156.0,59094.0,59117.4,59194.0,False,0
283,59108.89564556278,59108.89564556278,59041.8,59067.649999999994,59194.0,False,0
284,59088.272822781386,59097.2,58994.0,59050.3,59194.0,False,0
285,59069.2864113907,59069.4,58997.4,59037.7,59194.0,False,0
286,59053.49320569535,59156.8,59042.4,59092.65,59194.0,False,0
287,59073.071602847675,59179.8,59073.071602847675,59145.850000000006,59194.0,False,0
288,59109.46080142384,59150.0,59099.2,59129.100000000006,59194.0,False,0
289,59119.28040071193,59194.8,59100.2,59139.25000000001,59194.0,False,0
290,59129.26520035596,59129.26520035596,59068.4,59097.25,59194.0,False,0
291,59113.25760017798,59113.25760017798,58970.0,59030.05,59194.0,False,0
292,59071.65380008899,59071.65380008899,58927.8,58957.850000000006,59194.0,False,0
293,59014.7519000445,59014.7519000445,58880.0,58927.700000000004,59194.0,False,0
294,58971.22595002226,58998.6,58860.0,58925.3,59194.0,False,0
295,58948.26297501113,58955.0,58800.0,58875.4,59194.0,False,0
296,58911.831487505566,58911.831487505566,58751.4,58784.75,59194.0,False,0
