time,HA_open,HA_high,HA_low,HA_close,trendline
2026-02-07 06:55:00+05:30,69953.0,70147.5,69947.0,70000.125,70000.125
2026-02-07 07:00:00+05:30,69976.5625,70198.5,69906.5,70056.875,69906.5
2026-02-07 07:05:00+05:30,70016.71875,70307.0,70016.71875,70207.75,69906.5
2026-02-07 07:10:00+05:30,70112.234375,70290.5,70112.234375,70232.625,69906.5
2026-02-07 07:15:00+05:30,70172.4296875,70559.0,70172.4296875,70388.25,69906.5
2026-02-07 07:20:00+05:30,70280.33984375,70654.0,70280.33984375,70516.5,69906.5
2026-02-07 07:25:00+05:30,70398.419921875,70508.0,70398.419921875,70464.0,69906.5
2026-02-07 07:30:00+05:30,70431.2099609375,70543.0,70350.0,70461.5,69906.5
2026-02-07 07:35:00+05:30,70446.35498046875,70597.0,70307.0,70443.5,69906.5
2026-02-07 07:40:00+05:30,70444.92749023438,70461.5,70340.5,70384.625,69906.5
2026-02-07 07:45:00+05:30,70414.77624511719,70427.0,70279.5,70368.125,69906.5
2026-02-07 07:50:00+05:30,70391.4506225586,70436.0,70315.5,70386.875,69906.5
2026-02-07 07:55:00+05:30,70389.1628112793,70546.0,70364.5,70439.5,69906.5
2026-02-07 08:00:00+05:30,70414.33140563965,70515.0,70361.0,70437.375,69906.5
2026-02-07 08:05:00+05:30,70425.85320281982,70520.0,70399.0,70452.625,69906.5
2026-02-07 08:10:00+05:30,70439.23910140991,70453.5,70387.0,70423.5,69906.5
2026-02-07 08:15:00+05:30,70431.36955070496,70431.36955070496,70144.5,70286.0,69906.5
2026-02-07 08:20:00+05:30,70358.68477535248,70358.68477535248,70110.0,70201.375,69906.5
2026-02-07 08:25:00+05:30,70280.02988767624,70342.5,70219.0,70288.625,69906.5
2026-02-07 08:30:00+05:30,70284.32744383812,70510.0,70257.0,70369.75,69906.5
2026-02-07 08:35:00+05:30,70327.03872191906,70507.5,70244.0,70402.75,69906.5
2026-02-07 08:40:00+05:30,70364.89436095953,70781.5,70364.89436095953,70611.625,69906.5
2026-02-07 08:45:00+05:30,70488.25968047976,70820.5,70488.25968047976,70684.25,69906.5
2026-02-07 08:50:00+05:30,70586.25484023988,70647.0,70539.0,70610.625,69906.5
2026-02-07 08:55:00+05:30,70598.43992011994,70857.5,70598.43992011994,70737.875,69906.5
2026-02-07 09:00:00+05:30,70668.15746005997,70827.0,70668.15746005997,70762.125,69906.5
2026-02-07 09:05:00+05:30,70715.14123002999,70828.0,70664.5,70750.5,69906.5
2026-02-07 09:10:00+05:30,70732.82061501499,70802.5,70545.5,70712.0,69906.5
