time,HA_open,HA_high,HA_low,HA_close,trendline
2026-01-29 14:00:00+05:30,88258.5,88468.0,88064.5,88262.375,88262.375
2026-01-29 14:15:00+05:30,88260.4375,88260.4375,87900.5,88053.0,88262.375
2026-01-29 14:30:00+05:30,88156.71875,88156.71875,87958.5,88023.125,88262.375
2026-01-29 14:45:00+05:30,88089.921875,88089.921875,87968.0,87996.25,88262.375
2026-01-29 15:00:00+05:30,88043.0859375,88100.0,87935.0,88007.375,88262.375
2026-01-29 15:15:00+05:30,88025.23046875,88025.23046875,87858.5,87927.625,88262.375
2026-01-29 15:30:00+05:30,87976.427734375,87976.427734375,87808.5,87881.625,88262.375
2026-01-29 15:45:00+05:30,87929.0263671875,87965.0,87865.0,87913.875,88262.375
2026-01-29 16:00:00+05:30,87921.45068359375,87934.0,87876.0,87905.125,88262.375
2026-01-29 16:15:00+05:30,87913.28784179688,87978.0,87781.5,87894.125,88262.375
2026-01-29 16:30:00+05:30,87903.70642089844,88037.0,87814.5,87940.875,88262.375
2026-01-29 16:45:00+05:30,87922.29071044922,88009.0,87754.0,87879.0,88262.375
2026-01-29 17:00:00+05:30,87900.64535522461,87900.64535522461,87734.5,87786.25,88262.375
2026-01-29 17:15:00+05:30,87843.4476776123,87843.4476776123,87719.0,87777.5,88262.375
2026-01-29 17:30:00+05:30,87810.47383880615,88030.0,87783.5,87899.875,88262.375
2026-01-29 17:45:00+05:30,87855.17441940308,88071.0,87855.17441940308,87967.875,88262.375
2026-01-29 18:00:00+05:30,87911.52470970154,88044.0,87797.5,87927.75,88262.375
2026-01-29 18:15:00+05:30,87919.63735485077,88090.0,87919.63735485077,88023.0,88262.375
2026-01-29 18:30:00+05:30,87971.31867742538,88130.0,87971.31867742538,88090.0,88262.375
2026-01-29 18:45:00+05:30,88030.65933871269,88141.5,88030.65933871269,88105.75,88262.375
2026-01-29 19:00:00+05:30,88068.20466935635,88109.5,88023.5,88072.75,88262.375
2026-01-29 19:15:00+05:30,88070.47733467817,88070.47733467817,87916.0,88012.75,88262.375
2026-01-29 19:30:00+05:30,88041.61366733909,88044.5,87914.0,87985.125,88262.375
2026-01-29 19:45:00+05:30,88013.36933366954,88034.5,87778.5,87892.25,88262.375
2026-01-29 20:00:00+05:30,87952.80966683477,87952.80966683477,87516.0,87718.75,88262.375
2026-01-29 20:15:00+05:30,87835.77983341739,87845.5,86971.0,87363.625,88262.375
2026-01-29 20:30:00+05:30,87599.7024167087,87599.7024167087,85288.0,86151.5,88262.375
2026-01-29 20:45:00+05:30,86875.60120835435,86875.60120835435,85187.5,85431.625,88262.375
2026-01-29 21:00:00+05:30,86153.61310417717,86153.61310417717,84407.5,85017.625,88262.375
2026-01-29 21:15:00+05:30,85585.61905208859,85585.61905208859,84343.0,84744.0,88262.375
2026-01-29 21:30:00+05:30,85164.8095260443,85164.8095260443,84408.0,84756.5,88262.375
2026-01-29 21:45:00+05:30,84960.65476302215,84960.65476302215,84458.0,84652.25,88262.375
2026-01-29 22:00:00+05:30,84806.45238151107,84806.45238151107,84250.0,84531.625,88262.375
2026-01-29 22:15:00+05:30,84669.03869075554,85374.0,84558.0,84945.75,88262.375
2026-01-29 22:30:00+05:30,84807.39434537778,85449.0,84807.39434537778,85237.125,88262.375
2026-01-29 22:45:00+05:30,85022.25967268889,85605.5,85000.0,85205.875,88262.375
2026-01-29 23:00:00+05:30,85114.06733634445,85120.0,84692.5,84918.875,88262.375
2026-01-29 23:15:00+05:30,85016.47116817223,85016.47116817223,83988.0,84488.75,88262.375
2026-01-29 23:30:00+05:30,84752.61058408611,84752.61058408611,84196.5,84381.375,88262.375
2026-01-29 23:45:00+05:30,84566.99279204305,84566.99279204305,83665.5,84130.0,88262.375
2026-01-30 00:00:00+05:30,84348.49639602152,84348.49639602152,83553.5,83869.25,88262.375
2026-01-30 00:15:00+05:30,84108.87319801076,84108.87319801076,83366.0,83705.5,88262.375
2026-01-30 00:30:00+05:30,83907.18659900538,83907.18659900538,83345.5,83517.0,83907.18659900538
2026-01-30 00:45:00+05:30,83712.09329950268,83920.0,83523.5,83714.25,83907.18659900538
2026-01-30 01:00:00+05:30,83713.17164975134,84309.0,83713.17164975134,83998.625,83907.18659900538
2026-01-30 01:15:00+05:30,83855.89832487567,84221.5,83855.89832487567,84078.125,83907.18659900538
2026-01-30 01:30:00+05:30,83967.01166243784,84083.5,83877.5,83961.125,83907.18659900538
2026-01-30 01:45:00+05:30,83964.06833121892,84190.5,83889.5,83986.625,83907.18659900538
2026-01-30 02:00:00+05:30,83975.34666560945,84129.5,83794.5,83994.125,83907.18659900538
2026-01-30 02:15:00+05:30,83984.73583280473,84384.0,83984.73583280473,84157.75,83907.18659900538
2026-01-30 02:30:00+05:30,84071.24291640236,84445.0,84071.24291640236,84303.375,83907.18659900538
2026-01-30 02:45:00+05:30,84187.30895820117,84390.0,84186.0,84327.0,83907.18659900538
2026-01-30 03:00:00+05:30,84257.15447910059,84458.5,84257.15447910059,84381.5,83907.18659900538
2026-01-30 03:15:00+05:30,84319.3272395503,84631.0,84319.3272395503,84488.875,83907.18659900538
2026-01-30 03:30:00+05:30,84404.10111977515,84588.5,84279.0,84424.125,83907.18659900538
2026-01-30 03:45:00+05:30,84414.11305988758,84439.5,84321.0,84373.625,83907.18659900538
2026-01-30 04:00:00+05:30,84393.86902994379,84458.5,84359.0,84413.5,83907.18659900538
2026-01-30 04:15:00+05:30,84403.68451497189,84562.0,84363.0,84471.5,83907.18659900538
2026-01-30 04:30:00+05:30,84437.59225748594,84551.0,84408.0,84483.25,83907.18659900538
2026-01-30 04:45:00+05:30,84460.42112874298,84651.0,84431.5,84520.625,83907.18659900538
2026-01-30 05:00:00+05:30,84490.52306437149,84704.0,84490.52306437149,84616.125,83907.18659900538
2026-01-30 05:15:00+05:30,84553.32403218574,84708.5,84553.32403218574,84644.875,84553.32403218574
2026-01-30 05:30:00+05:30,84599.09951609287,84706.0,84496.5,84579.75,84553.32403218574
2026-01-30 05:45:00+05:30,84589.42475804643,84589.42475804643,84283.0,84413.875,84553.32403218574
2026-01-30 06:00:00+05:30,84501.64987902321,84501.64987902321,84229.0,84335.875,84553.32403218574
2026-01-30 06:15:00+05:30,84418.7624395116,84493.5,84125.5,84288.125,84553.32403218574
2026-01-30 06:30:00+05:30,84353.4437197558,84353.4437197558,83959.5,84101.0,84553.32403218574
2026-01-30 06:45:00+05:30,84227.2218598779,84227.2218598779,83476.0,83872.375,84553.32403218574
2026-01-30 07:00:00+05:30,84049.79842993895,84049.79842993895,81063.0,82666.75,84049.79842993895
2026-01-30 07:15:00+05:30,83358.27421496948,83358.27421496948,81581.0,82139.375,84049.79842993895
2026-01-30 07:30:00+05:30,82748.82460748474,82748.82460748474,81845.0,82173.25,84049.79842993895
2026-01-30 07:45:00+05:30,82461.03730374237,82461.03730374237,81215.5,81664.5,84049.79842993895
2026-01-30 08:00:00+05:30,82062.76865187119,82098.0,81123.0,81657.625,84049.79842993895
2026-01-30 08:15:00+05:30,81860.19682593559,82141.0,81850.0,82023.75,84049.79842993895
2026-01-30 08:30:00+05:30,81941.9734129678,82388.0,81941.9734129678,82225.375,84049.79842993895
2026-01-30 08:45:00+05:30,82083.6742064839,82400.0,82083.6742064839,82322.5,84049.79842993895
2026-01-30 09:00:00+05:30,82203.08710324195,82502.0,82203.08710324195,82406.75,84049.79842993895
2026-01-30 09:15:00+05:30,82304.91855162097,82709.0,82304.91855162097,82554.875,84049.79842993895
2026-01-30 09:30:00+05:30,82429.89677581048,82992.5,82429.89677581048,82820.375,84049.79842993895
2026-01-30 09:45:00+05:30,82625.13588790524,83302.5,82625.13588790524,83049.5,84049.79842993895
2026-01-30 10:00:00+05:30,82837.31794395263,83172.0,82837.31794395263,82982.875,84049.79842993895
2026-01-30 10:15:00+05:30,82910.09647197631,82973.5,82853.0,82907.125,84049.79842993895
2026-01-30 10:30:00+05:30,82908.61073598816,83025.0,82867.0,82938.0,84049.79842993895
2026-01-30 10:45:00+05:30,82923.30536799408,83308.5,82888.5,83092.875,84049.79842993895
2026-01-30 11:00:00+05:30,83008.09018399703,83278.5,83008.09018399703,83163.5,84049.79842993895
2026-01-30 11:15:00+05:30,83085.79509199852,83109.0,82880.0,82986.5,84049.79842993895
2026-01-30 11:30:00+05:30,83036.14754599927,83036.14754599927,82725.5,82814.125,84049.79842993895
2026-01-30 11:45:00+05:30,82925.13627299963,82925.13627299963,82336.0,82565.25,84049.79842993895
2026-01-30 12:00:00+05:30,82745.19313649982,82745.19313649982,82126.0,82282.125,84049.79842993895
2026-01-30 12:15:00+05:30,82513.65906824991,82653.5,82031.0,82347.875,84049.79842993895
2026-01-30 12:30:00+05:30,82430.76703412496,83076.5,82430.76703412496,82782.75,84049.79842993895
2026-01-30 12:45:00+05:30,82606.75851706248,82969.5,82606.75851706248,82787.5,84049.79842993895
2026-01-30 13:00:00+05:30,82697.12925853123,82703.0,82448.0,82578.75,84049.79842993895
2026-01-30 13:15:00+05:30,82637.93962926562,82919.5,82508.0,82686.25,84049.79842993895
2026-01-30 13:30:00+05:30,82662.09481463282,82875.5,82561.5,82767.875,84049.79842993895
2026-01-30 13:45:00+05:30,82714.98490731641,82948.5,82658.0,82781.375,84049.79842993895
2026-01-30 14:00:00+05:30,82748.1799536582,82748.1799536582,82410.0,82570.625,84049.79842993895
2026-01-30 14:15:00+05:30,82659.4024768291,82659.4024768291,82451.0,82573.375,84049.79842993895
2026-01-30 14:30:00+05:30,82616.38873841455,82802.0,82561.0,82650.375,84049.79842993895
2026-01-30 14:45:00+05:30,82633.38186920728,82633.38186920728,82150.0,82439.25,84049.79842993895
2026-01-30 15:00:00+05:30,82536.31593460364,82615.0,82376.5,82454.75,84049.79842993895
2026-01-30 15:15:00+05:30,82495.53296730181,82495.53296730181,82117.0,82336.875,84049.79842993895
2026-01-30 15:30:00+05:30,82416.2039836509,82416.2039836509,82138.5,82281.125,84049.79842993895
2026-01-30 15:45:00+05:30,82348.66449182545,82591.0,82214.0,82396.25,84049.79842993895
2026-01-30 16:00:00+05:30,82372.45724591272,82621.0,82372.45724591272,82528.625,84049.79842993895
2026-01-30 16:15:00+05:30,82450.54112295636,82867.5,82450.54112295636,82688.5,84049.79842993895
2026-01-30 16:30:00+05:30,82569.52056147819,82833.0,82569.52056147819,82793.125,84049.79842993895
