time,HA_open,HA_high,HA_low,HA_close,trendline,ATR,ATR_MA
2026-01-28 06:30:00+05:30,3021.0,3026.35,3017.5,3021.4625,3021.4625,,
2026-01-28 06:45:00+05:30,3021.23125,3021.4,3009.9,3015.675,3021.4625,,
2026-01-28 07:00:00+05:30,3018.453125,3018.453125,3006.75,3011.9375,3021.4625,,
2026-01-28 07:15:00+05:30,3015.1953125,3020.95,3010.75,3015.5125,3021.4625,,
2026-01-28 07:30:00+05:30,3015.35390625,3017.8,3008.4,3013.7625,3021.4625,,
2026-01-28 07:45:00+05:30,3014.5582031249996,3016.4,3009.85,3012.875,3021.4625,,
2026-01-28 08:00:00+05:30,3013.7166015625,3016.65,3006.3,3010.825,3021.4625,,
2026-01-28 08:15:00+05:30,3012.27080078125,3012.27080078125,3004.6,3008.2625000000003,3021.4625,,
2026-01-28 08:30:00+05:30,3010.266650390625,3011.75,3001.85,3006.725,3021.4625,,
2026-01-28 08:45:00+05:30,3008.495825195312,3008.495825195312,2996.3,3001.6375,3021.4625,,
2026-01-28 09:00:00+05:30,3005.066662597656,3008.2,2998.65,3002.7375,3021.4625,,
2026-01-28 09:15:00+05:30,3003.9020812988283,3006.15,3001.95,3003.625,3021.4625,,
2026-01-28 09:30:00+05:30,3003.763540649414,3006.2,2996.05,3001.175,3021.4625,,
2026-01-28 09:45:00+05:30,3002.4692703247074,3002.4692703247074,2992.05,2996.4125,3021.4625,9.478680092947766,
2026-01-28 10:00:00+05:30,2999.440885162354,3003.45,2995.1,2998.1499999999996,3021.4625,9.398060086308632,
2026-01-28 10:15:00+05:30,2998.7954425811768,2999.55,2995.55,2997.7875,3021.4625,9.012484365858016,
2026-01-28 10:30:00+05:30,2998.2914712905886,3008.5,2997.3,3000.575,3021.4625,9.16873548258243,
2026-01-28 10:45:00+05:30,2999.433235645294,2999.8,2995.8,2997.8500000000004,3021.4625,8.854897233826517,
2026-01-28 11:00:00+05:30,2998.6416178226473,3003.3,2997.7,2999.5125000000003,3021.4625,8.622404574267506,
2026-01-28 11:15:00+05:30,2999.0770589113235,3005.5,2999.0770589113235,3002.0,3021.4625,8.46530003958243,
2026-01-28 11:30:00+05:30,3000.538529455662,3014.9,3000.538529455662,3008.8500000000004,3021.4625,8.886455075636423,
2026-01-28 11:45:00+05:30,3004.694264727831,3013.65,3004.694264727831,3011.15,3021.4625,8.891403661103038,
2026-01-28 12:00:00+05:30,3007.922132363916,3014.95,3002.5,3008.2000000000003,3021.4625,9.14558911388138,
2026-01-28 12:15:00+05:30,3008.0610661819583,3017.85,3004.1,3010.375,3021.4625,9.474475605746997,
2026-01-28 12:30:00+05:30,3009.218033090979,3014.9,3005.1,3010.3625,3021.4625,9.497727348193655,
2026-01-28 12:45:00+05:30,3009.7902665454894,3009.7902665454894,3004.75,3007.0125,3021.4625,9.220211109036978,
2026-01-28 13:00:00+05:30,3008.4013832727446,3008.4013832727446,3001.1,3005.45,3021.4625,9.083151977873245,
2026-01-28 13:15:00+05:30,3006.925691636372,3009.15,3003.55,3006.0875,3021.4625,8.83435540802515,
2026-01-28 13:30:00+05:30,3006.506595818186,3006.506595818186,2997.0,3001.6,3021.4625,8.882372580179485,
2026-01-28 13:45:00+05:30,3004.053297909093,3004.053297909093,2992.3,2996.3875000000003,3021.4625,9.087438675101872,
2026-01-28 14:00:00+05:30,3000.220398954547,3000.220398954547,2987.6,2993.1375,3021.4625,9.339792980776524,
2026-01-28 14:15:00+05:30,2996.6789494772734,2996.6789494772734,2987.8,2991.675,3021.4625,9.306875587669143,
2026-01-28 14:30:00+05:30,2994.176974738637,2994.176974738637,2986.7,2989.7874999999995,3021.4625,9.17616838416686,
2026-01-28 14:45:00+05:30,2991.982237369318,2994.9,2985.7,2991.05,3021.4625,9.177870642440675,9.095450001200225
2026-01-28 15:00:00+05:30,2991.516118684659,3012.55,2991.516118684659,3002.5375000000004,3021.4625,10.0580227394092,9.123037746269816
2026-01-28 15:15:00+05:30,2997.0268093423297,3017.15,2997.0268093423297,3012.7625000000003,3021.4625,10.776963304999287,9.188699804302706
2026-01-28 15:30:00+05:30,3004.894654671165,3030.65,3004.894654671165,3022.6375,3021.4625,11.846847735273274,9.323669488560574
2026-01-28 15:45:00+05:30,3013.7660773355824,3039.65,3013.7660773355824,3027.4750000000004,3021.4625,12.849495944497876,9.498943796270835
2026-01-28 16:00:00+05:30,3020.620538667791,3027.1,3020.55,3023.5,3021.4625,12.42631766274804,9.669011435743288
2026-01-28 16:15:00+05:30,3022.0602693338956,3031.85,3022.0602693338956,3026.85,3021.4625,12.237990020130633,9.84118217126058
2026-01-28 16:30:00+05:30,3024.4551346669477,3026.6,3016.3,3021.375,3021.4625,12.117419304406997,10.0150926124427
