entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-01-25 07:30:04,2026-01-25 09:46:55,BTCUSD,short,88763.84542353,88451.36477507,100,26.825497
2026-01-25 07:30:05,2026-01-25 09:46:55,ETHUSD,short,2942.73330849,2938.72278065,100,2.541166
2026-01-25 10:00:00,2026-01-25 14:31:31,ETHUSD,long,2935.09858165,2928.73336514,100,-7.829583
2026-01-25 10:00:20,2026-01-25 16:06:29,BTCUSD,long,88372.17376976,88069.47293392,100,-34.673557
2026-01-25 16:15:06,2026-01-25 21:17:07,BTCUSD,short,87873.1007921,86918.82650805,100,91.081487
2026-01-25 14:45:18,2026-01-25 21:17:07,ETHUSD,short,2928.35101403,2821.88476419,100,105.055307
2026-01-25 21:30:13,2026-01-25 21:33:40,BTCUSD,long,86940.41457878,86608.73314369,100,-37.49858
2026-01-25 21:45:03,2026-01-25 22:01:59,BTCUSD,long,86502.64339251,86382.75006275,100,-16.30847
2026-01-25 21:30:13,2026-01-25 22:21:35,ETHUSD,long,2821.7486804,2797.67297887,100,-25.474538
2026-01-25 22:30:11,2026-01-25 22:31:34,ETHUSD,long,2797.5233459,2800.123913,100,1.200505
2026-01-25 22:15:03,2026-01-26 00:01:59,BTCUSD,short,86486.46920335,86725.91199952,100,-28.280575
2026-01-25 22:45:00,2026-01-26 00:02:00,ETHUSD,short,2801.82973595,2814.82876471,100,-14.406443
2026-01-26 00:15:10,2026-01-26 00:32:23,BTCUSD,long,87017.28203937,86692.3977318,100,-36.823051
2026-01-26 00:45:06,2026-01-26 09:16:51,ETHUSD,long,2831.89056895,2890.13683609,100,56.801199
2026-01-26 00:45:06,2026-01-26 09:17:11,BTCUSD,long,86601.37445301,87723.4037369,100,107.816758
