entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-04-14 00:50:57,2026-04-14 01:22:18,BTCUSD,short,74164.92902198,74323.46470406,100,-23.277988
2026-04-14 02:17:34,2026-04-14 02:29:24,BTCUSD,long,74526.98432767,74375.93282824,100,-22.550296
2026-04-14 05:56:24,2026-04-14 06:07:14,BTCUSD,short,74144.52177776,74298.86467758,100,-22.856459
2026-04-14 07:02:31,2026-04-14 07:36:18,BTCUSD,long,74486.7109067,74523.03070882,100,-3.818507
2026-04-14 08:33:59,2026-04-14 08:43:20,BTCUSD,long,74763.09698029,74612.1695861,100,-22.561503
