entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-03-15 23:07:53.649001,2026-03-15 23:13:21.447436,BTCUSD,long,73010.96567029,72834.39729934,100,-21.298557
2026-03-15 23:13:27.749901,2026-03-15 23:17:31.411556,BTCUSD,long,72849.34727654,72928.06893,100,4.225762
2026-03-15 23:13:21.762836,2026-03-15 23:17:39.025830,ETHUSD,long,2191.09322272,2188.38233528,100,-3.805079
2026-03-15 23:17:37.349692,2026-03-15 23:21:28.216667,BTCUSD,long,72893.47226162,72770.43123498,100,-15.942624
2026-03-15 23:21:33.906419,2026-03-15 23:22:59.442909,BTCUSD,long,72770.59847909,72619.90391755,100,-18.700451
2026-03-15 23:17:44.623062,2026-03-15 23:23:20.707841,ETHUSD,long,2187.96480539,2176.64002925,100,-12.413096
2026-03-15 23:23:26.272227,2026-03-15 23:36:18.024392,ETHUSD,long,2175.59812534,2166.84721566,100,-9.834333
2026-03-15 23:44:07.988312,2026-03-15 23:51:32.715656,ETHUSD,long,2178.17151002,2170.06931994,100,-9.187225
2026-03-16 00:03:15.801491,2026-03-16 00:10:48.709339,BTCUSD,long,72932.01126233,72823.09390134,100,-14.532891
2026-03-15 23:51:38.339348,2026-03-16 00:12:34.385512,ETHUSD,long,2170.30730216,2174.7544727,100,3.359793
