time,HA_open,HA_high,HA_low,HA_close,EMA_21,EMA_21_UP,EMA_21_DN,single
2025-09-17 19:45:00+05:30,4496.823041154375,4501.45,4466.7,4485.3,4494.902261992675,4519.902261992675,4469.902261992675,-1
2025-09-17 20:00:00+05:30,4491.061520577187,4491.061520577187,4465.85,4478.175,4491.556809594141,4516.556809594141,4466.556809594141,-1
2025-09-17 20:15:00+05:30,4484.618260288594,4494.5,4477.6,4486.45,4490.535447675313,4515.535447675313,4465.535447675313,-1
2025-09-17 20:30:00+05:30,4485.534130144297,4497.6,4485.0,4491.7625,4490.7808581402505,4515.7808581402505,4465.7808581402505,1
2025-09-17 20:45:00+05:30,4488.648315072149,4498.3,4480.8,4488.7875,4490.382186512201,4515.382186512201,4465.382186512201,-1
2025-09-17 21:00:00+05:30,4488.717907536075,4496.6,4481.0,4487.8,4489.865749209761,4514.865749209761,4464.865749209761,-1
2025-09-17 21:15:00+05:30,4488.258953768038,4494.15,4486.65,4490.525,4489.997599367809,4514.997599367809,4464.997599367809,1
2025-09-17 21:30:00+05:30,4489.391976884019,4489.391976884019,4477.1,4483.3875,4488.675579494247,4513.675579494247,4463.675579494247,-1
2025-09-17 21:45:00+05:30,4486.389738442009,4486.389738442009,4469.1,4478.4,4486.620463595398,4511.620463595398,4461.620463595398,-1
2025-09-17 22:00:00+05:30,4482.394869221004,4485.9,4478.45,4482.775,4485.8513708763185,4510.8513708763185,4460.8513708763185,-1
2025-09-17 22:15:00+05:30,4482.584934610502,4491.55,4480.95,4485.900000000001,4485.861096701055,4510.861096701055,4460.861096701055,1
2025-09-17 22:30:00+05:30,4484.242467305252,4492.8,4477.75,4484.375,4485.563877360844,4510.563877360844,4460.563877360844,-1
2025-09-17 22:45:00+05:30,4484.308733652626,4484.8,4472.35,4479.8625,4484.423601888676,4509.423601888676,4459.423601888676,-1
2025-09-17 23:00:00+05:30,4482.085616826313,4533.15,4480.85,4501.3125,4487.801381510941,4512.801381510941,4462.801381510941,1
2025-09-17 23:15:00+05:30,4491.699058413156,4526.9,4450.5,4491.4625,4488.533605208753,4513.533605208753,4463.533605208753,1
2025-09-17 23:30:00+05:30,4491.580779206578,4521.1,4408.2,4459.087500000001,4482.6443841670025,4507.6443841670025,4457.6443841670025,-1
2025-09-17 23:45:00+05:30,4475.334139603289,4499.35,4435.95,4471.8,4480.475507333602,4505.475507333602,4455.475507333602,-1
2025-09-18 00:00:00+05:30,4473.567069801645,4496.9,4436.8,4467.700000000001,4477.920405866882,4502.920405866882,4452.920405866882,-1
2025-09-18 00:15:00+05:30,4470.633534900822,4470.633534900822,4423.05,4445.325,4471.4013246935065,4496.4013246935065,4446.4013246935065,-1
2025-09-18 00:30:00+05:30,4457.9792674504115,4494.45,4452.15,4467.95,4470.711059754805,4495.711059754805,4445.711059754805,-1
2025-09-18 00:45:00+05:30,4462.964633725205,4515.75,4462.964633725205,4490.9375,4474.756347803845,4499.756347803845,4449.756347803845,1
2025-09-18 01:00:00+05:30,4476.951066862603,4514.35,4476.951066862603,4505.2875,4480.862578243076,4505.862578243076,4455.862578243076,1
2025-09-18 01:15:00+05:30,4491.1192834313015,4525.85,4491.1192834313015,4512.0375,4487.097562594461,4512.097562594461,4462.097562594461,1
2025-09-18 01:30:00+05:30,4501.578391715651,4540.0,4501.578391715651,4525.549999999999,4494.788050075569,4519.788050075569,4469.788050075569,1
2025-09-18 01:45:00+05:30,4513.564195857825,4539.15,4512.05,4523.799999999999,4500.590440060456,4525.590440060456,4475.590440060456,1
2025-09-18 02:00:00+05:30,4518.682097928912,4525.4,4501.4,4512.1125,4502.894852048365,4527.894852048365,4477.894852048365,1
2025-09-18 02:15:00+05:30,4515.397298964456,4515.75,4493.7,4504.725,4503.260881638692,4528.260881638692,4478.260881638692,1
2025-09-18 02:30:00+05:30,4510.061149482228,4519.1,4485.1,4505.3125,4503.671205310953,4528.671205310953,4478.671205310953,1
2025-09-18 02:45:00+05:30,4507.686824741114,4524.55,4507.686824741114,4517.0,4506.336964248763,4531.336964248763,4481.336964248763,1
2025-09-18 03:00:00+05:30,4512.343412370557,4529.55,4512.343412370557,4522.462500000001,4509.562071399011,4534.562071399011,4484.562071399011,1
2025-09-18 03:15:00+05:30,4517.4029561852785,4538.0,4517.4029561852785,4529.625,4513.574657119209,4538.574657119209,4488.574657119209,1
2025-09-18 03:30:00+05:30,4523.513978092639,4548.85,4523.513978092639,4537.65,4518.389725695368,4543.389725695368,4493.389725695368,1
2025-09-18 03:45:00+05:30,4530.581989046319,4566.5,4530.581989046319,4553.675,4525.4467805562945,4550.4467805562945,4500.4467805562945,1
2025-09-18 04:00:00+05:30,4542.12849452316,4576.1,4542.12849452316,4568.35,4534.027424445036,4559.027424445036,4509.027424445036,1
2025-09-18 04:15:00+05:30,4555.23924726158,4600.95,4555.23924726158,4582.625,4543.746939556029,4568.746939556029,4518.746939556029,1
2025-09-18 04:30:00+05:30,4568.93212363079,4616.25,4568.93212363079,4597.3625,4554.470051644824,4579.470051644824,4529.470051644824,1
2025-09-18 04:45:00+05:30,4583.147311815395,4605.25,4583.147311815395,4594.512500000001,4562.478541315859,4587.478541315859,4537.478541315859,1
2025-09-18 05:00:00+05:30,4588.829905907698,4601.4,4580.45,4589.0875,4567.800333052687,4592.800333052687,4542.800333052687,1
2025-09-18 05:15:00+05:30,4588.958702953849,4596.3,4586.2,4589.5,4572.140266442149,4597.140266442149,4547.140266442149,1
2025-09-18 05:30:00+05:30,4589.229351476924,4608.25,4589.229351476924,4598.3,4577.37221315372,4602.37221315372,4552.37221315372,1
2025-09-18 05:45:00+05:30,4593.764675738463,4607.15,4590.9,4599.325,4581.762770522976,4606.762770522976,4556.762770522976,1
2025-09-18 06:00:00+05:30,4596.544837869231,4604.0,4592.35,4597.125,4584.835216418381,4609.835216418381,4559.835216418381,1
2025-09-18 06:15:00+05:30,4596.834918934615,4602.95,4581.5,4591.6375,4586.1956731347045,4611.1956731347045,4561.1956731347045,1
2025-09-18 06:30:00+05:30,4594.236209467308,4607.95,4578.65,4593.3125,4587.619038507764,4612.619038507764,4562.619038507764,1
2025-09-18 06:45:00+05:30,4593.774354733654,4613.6,4593.774354733654,4606.0625,4591.307730806211,4616.307730806211,4566.307730806211,1
2025-09-18 07:00:00+05:30,4599.918427366827,4632.25,4599.918427366827,4619.512500000001,4596.948684644969,4621.948684644969,4571.948684644969,1
2025-09-18 07:15:00+05:30,4609.715463683414,4631.85,4609.715463683414,4623.975,4602.353947715976,4627.353947715976,4577.353947715976,1
2025-09-18 07:30:00+05:30,4616.845231841708,4618.95,4607.85,4614.625,4604.808158172781,4629.808158172781,4579.808158172781,1
2025-09-18 07:45:00+05:30,4615.735115920854,4616.45,4602.85,4609.6875,4605.784026538226,4630.784026538226,4580.784026538226,1
2025-09-18 08:00:00+05:30,4612.711307960427,4612.711307960427,4603.95,4607.325,4606.09222123058,4631.09222123058,4581.09222123058,1
2025-09-18 08:15:00+05:30,4610.018153980213,4614.45,4604.2,4609.6125,4606.796276984465,4631.796276984465,4581.796276984465,1
2025-09-18 08:30:00+05:30,4609.815326990107,4639.0,4607.85,4624.1125,4610.259521587573,4635.259521587573,4585.259521587573,1
2025-09-18 08:45:00+05:30,4616.963913495054,4643.55,4616.963913495054,4633.3125,4614.8701172700585,4639.8701172700585,4589.8701172700585,1
2025-09-18 09:00:00+05:30,4625.138206747527,4630.95,4619.2,4624.924999999999,4616.881093816047,4641.881093816047,4591.881093816047,1
2025-09-18 09:15:00+05:30,4625.031603373764,4625.031603373764,4611.9,4616.950000000001,4616.894875052838,4641.894875052838,4591.894875052838,1
2025-09-18 09:30:00+05:30,4620.990801686882,4620.990801686882,4608.45,4613.575000000001,4616.23090004227,4641.23090004227,4591.23090004227,-1
2025-09-18 09:45:00+05:30,4617.282900843442,4618.95,4605.2,4611.3375,4615.252220033816,4640.252220033816,4590.252220033816,-1
2025-09-18 10:00:00+05:30,4614.310200421721,4614.310200421721,4597.5,4604.4125,4613.084276027053,4638.084276027053,4588.084276027053,-1
2025-09-18 10:15:00+05:30,4609.36135021086,4610.5,4600.9,4606.4875,4611.764920821643,4636.764920821643,4586.764920821643,-1
2025-09-18 10:30:00+05:30,4607.92442510543,4610.35,4600.3,4605.575,4610.526936657314,4635.526936657314,4585.526936657314,-1
2025-09-18 10:45:00+05:30,4606.749712552715,4606.749712552715,4589.25,4596.75,4607.771549325851,4632.771549325851,4582.771549325851,-1
2025-09-18 11:00:00+05:30,4601.749856276358,4601.749856276358,4583.8,4589.0125,4604.019739460681,4629.019739460681,4579.019739460681,-1
2025-09-18 11:15:00+05:30,4595.381178138179,4595.381178138179,4584.8,4588.262500000001,4600.868291568546,4625.868291568546,4575.868291568546,-1
2025-09-18 11:30:00+05:30,4591.82183906909,4593.25,4559.0,4575.887500000001,4595.8721332548375,4620.8721332548375,4570.8721332548375,-1
2025-09-18 11:45:00+05:30,4583.854669534545,4583.854669534545,4555.75,4561.9875,4589.09520660387,4614.09520660387,4564.09520660387,-1
2025-09-18 12:00:00+05:30,4572.921084767273,4572.921084767273,4552.75,4561.7125,4583.618665283096,4608.618665283096,4558.618665283096,-1
2025-09-18 12:15:00+05:30,4567.316792383636,4572.85,4563.15,4568.45,4580.584932226477,4605.584932226477,4555.584932226477,-1
2025-09-18 12:30:00+05:30,4567.883396191818,4578.8,4567.883396191818,4574.0375,4579.275445781182,4604.275445781182,4554.275445781182,-1
2025-09-18 12:45:00+05:30,4570.96044809591,4580.95,4570.35,4576.4625,4578.712856624945,4603.712856624945,4553.712856624945,-1
2025-09-18 13:00:00+05:30,4573.711474047955,4580.6,4572.05,4577.4875,4578.467785299957,4603.467785299957,4553.467785299957,-1
2025-09-18 13:15:00+05:30,4575.599487023977,4582.75,4573.2,4577.2375,4578.221728239965,4603.221728239965,4553.221728239965,-1
2025-09-18 13:30:00+05:30,4576.418493511988,4582.45,4570.35,4577.212500000001,4578.019882591972,4603.019882591972,4553.019882591972,-1
2025-09-18 13:45:00+05:30,4576.815496755995,4593.2,4576.815496755995,4586.45,4579.705906073578,4604.705906073578,4554.705906073578,1
2025-09-18 14:00:00+05:30,4581.632748377997,4607.3,4581.632748377997,4594.975,4582.759724858863,4607.759724858863,4557.759724858863,1
2025-09-18 14:15:00+05:30,4588.303874188999,4602.1,4588.303874188999,4596.525,4585.512779887091,4610.512779887091,4560.512779887091,1
2025-09-18 14:30:00+05:30,4592.4144370945,4601.85,4591.5,4597.0125,4587.812723909673,4612.812723909673,4562.812723909673,1
2025-09-18 14:45:00+05:30,4594.71346854725,4602.4,4594.5,4597.975,4589.845179127738,4614.845179127738,4564.845179127738,1
2025-09-18 15:00:00+05:30,4596.344234273625,4602.95,4588.95,4595.924999999999,4591.061143302191,4616.061143302191,4566.061143302191,1
2025-09-18 15:15:00+05:30,4596.134617136812,4598.4,4590.3,4594.099999999999,4591.668914641753,4616.668914641753,4566.668914641753,1
2025-09-18 15:30:00+05:30,4595.117308568406,4599.75,4581.3,4591.05,4591.545131713403,4616.545131713403,4566.545131713403,-1
2025-09-18 15:45:00+05:30,4593.083654284203,4593.083654284203,4569.2,4578.9625,4589.028605370722,4614.028605370722,4564.028605370722,-1
2025-09-18 16:00:00+05:30,4586.023077142101,4586.023077142101,4570.65,4574.7125,4586.165384296578,4611.165384296578,4561.165384296578,-1
2025-09-18 16:15:00+05:30,4580.36778857105,4580.36778857105,4572.15,4575.1375,4583.9598074372625,4608.9598074372625,4558.9598074372625,-1
2025-09-18 16:30:00+05:30,4577.752644285525,4582.8,4573.3,4577.6375,4582.69534594981,4607.69534594981,4557.69534594981,-1
2025-09-18 16:45:00+05:30,4577.695072142762,4587.6,4577.695072142762,4582.450000000001,4582.646276759848,4607.646276759848,4557.646276759848,-1
2025-09-18 17:00:00+05:30,4580.072536071381,4584.65,4571.5,4578.0625,4581.729521407879,4606.729521407879,4556.729521407879,-1
2025-09-18 17:15:00+05:30,4579.06751803569,4579.06751803569,4566.8,4572.975,4579.978617126303,4604.978617126303,4554.978617126303,-1
2025-09-18 17:30:00+05:30,4576.021259017845,4579.95,4567.05,4575.262499999999,4579.035393701042,4604.035393701042,4554.035393701042,-1
2025-09-18 17:45:00+05:30,4575.641879508922,4586.8,4573.45,4580.9375,4579.415814960834,4604.415814960834,4554.415814960834,1
2025-09-18 18:00:00+05:30,4578.2896897544615,4584.35,4567.05,4578.2875,4579.190151968667,4604.190151968667,4554.190151968667,-1
2025-09-18 18:15:00+05:30,4578.288594877231,4580.3,4569.3,4574.125,4578.177121574934,4603.177121574934,4553.177121574934,-1
2025-09-18 18:30:00+05:30,4576.2067974386155,4580.95,4561.9,4573.1375,4577.169197259947,4602.169197259947,4552.169197259947,-1
2025-09-18 18:45:00+05:30,4574.672148719308,4584.95,4574.672148719308,4581.625,4578.060357807958,4603.060357807958,4553.060357807958,1
2025-09-18 19:00:00+05:30,4578.148574359654,4603.65,4569.35,4582.3625,4578.920786246366,4603.920786246366,4553.920786246366,1
2025-09-18 19:15:00+05:30,4580.255537179827,4587.5,4557.05,4575.912499999999,4578.319128997093,4603.319128997093,4553.319128997093,-1
2025-09-18 19:30:00+05:30,4578.084018589913,4618.3,4578.084018589913,4599.212500000001,4582.497803197675,4607.497803197675,4557.497803197675,1
2025-09-18 19:45:00+05:30,4588.648259294957,4624.0,4588.648259294957,4609.8125,4587.96074255814,4612.96074255814,4562.96074255814,1
2025-09-18 20:00:00+05:30,4599.230379647479,4612.35,4592.3,4602.8,4590.928594046512,4615.928594046512,4565.928594046512,1
2025-09-18 20:15:00+05:30,4601.01518982374,4601.01518982374,4588.0,4595.3625,4591.81537523721,4616.81537523721,4566.81537523721,1
2025-09-18 20:30:00+05:30,4598.188844911871,4605.45,4588.0,4594.6375,4592.3798001897685,4617.3798001897685,4567.3798001897685,1
2025-09-18 20:45:00+05:30,4596.413172455936,4605.75,4585.8,4592.9,4592.4838401518155,4617.4838401518155,4567.4838401518155,1
2025-09-18 21:00:00+05:30,4594.656586227968,4600.95,4589.85,4594.262500000001,4592.839572121453,4617.839572121453,4567.839572121453,1
2025-09-18 21:15:00+05:30,4594.459543113984,4607.65,4594.459543113984,4599.424999999999,4594.156657697163,4619.156657697163,4569.156657697163,1
2025-09-18 21:30:00+05:30,4596.942271556992,4605.35,4588.6,4597.475,4594.82032615773,4619.82032615773,4569.82032615773,1
2025-09-18 21:45:00+05:30,4597.208635778496,4617.65,4597.208635778496,4607.075,4597.271260926184,4622.271260926184,4572.271260926184,1
2025-09-18 22:00:00+05:30,4602.141817889247,4632.55,4602.141817889247,4621.625,4602.142008740948,4627.142008740948,4577.142008740948,1
2025-09-18 22:15:00+05:30,4611.883408944624,4635.8,4611.883408944624,4625.9625,4606.906106992758,4631.906106992758,4581.906106992758,1
2025-09-18 22:30:00+05:30,4618.922954472311,4624.0,4605.8,4616.375,4608.799885594207,4633.799885594207,4583.799885594207,1
2025-09-18 22:45:00+05:30,4617.648977236156,4629.65,4603.65,4613.725,4609.784908475366,4634.784908475366,4584.784908475366,1
2025-09-18 23:00:00+05:30,4615.6869886180775,4615.6869886180775,4595.35,4603.012500000001,4608.430426780294,4633.430426780294,4583.430426780294,-1
2025-09-18 23:15:00+05:30,4609.349744309039,4613.95,4602.85,4607.2125,4608.186841424235,4633.186841424235,4583.186841424235,-1
2025-09-18 23:30:00+05:30,4608.28112215452,4612.85,4601.7,4608.4375,4608.236973139388,4633.236973139388,4583.236973139388,1
2025-09-18 23:45:00+05:30,4608.35931107726,4613.8,4604.65,4610.0375,4608.597078511511,4633.597078511511,4583.597078511511,1
2025-09-19 00:00:00+05:30,4609.19840553863,4612.8,4601.9,4607.875,4608.452662809209,4633.452662809209,4583.452662809209,-1
2025-09-19 00:15:00+05:30,4608.5367027693155,4621.95,4606.7,4613.224999999999,4609.407130247368,4634.407130247368,4584.407130247368,1
2025-09-19 00:30:00+05:30,4610.880851384658,4617.85,4605.2,4611.375,4609.800704197894,4634.800704197894,4584.800704197894,1
2025-09-19 00:45:00+05:30,4611.127925692329,4611.127925692329,4589.55,4598.4125,4607.523063358316,4632.523063358316,4582.523063358316,-1
2025-09-19 01:00:00+05:30,4604.770212846164,4604.770212846164,4580.35,4589.975,4604.013450686653,4629.013450686653,4579.013450686653,-1
2025-09-19 01:15:00+05:30,4597.372606423082,4597.372606423082,4585.25,4590.0375,4601.2182605493235,4626.2182605493235,4576.2182605493235,-1
2025-09-19 01:30:00+05:30,4593.705053211541,4596.55,4586.05,4591.174999999999,4599.209608439459,4624.209608439459,4574.209608439459,-1
2025-09-19 01:45:00+05:30,4592.44002660577,4597.3,4588.65,4593.125,4597.992686751568,4622.992686751568,4572.992686751568,-1
2025-09-19 02:00:00+05:30,4592.7825133028855,4602.75,4588.65,4596.3125,4597.656649401254,4622.656649401254,4572.656649401254,-1
2025-09-19 02:15:00+05:30,4594.547506651443,4604.85,4594.547506651443,4602.6,4598.645319521003,4623.645319521003,4573.645319521003,1
2025-09-19 02:30:00+05:30,4598.573753325722,4604.1,4592.85,4598.5,4598.616255616803,4623.616255616803,4573.616255616803,-1
2025-09-19 02:45:00+05:30,4598.536876662861,4598.536876662861,4590.05,4593.7375,4597.640504493443,4622.640504493443,4572.640504493443,-1
2025-09-19 03:00:00+05:30,4596.1371883314305,4597.0,4592.6,4594.35,4596.982403594754,4621.982403594754,4571.982403594754,-1
2025-09-19 03:15:00+05:30,4595.243594165715,4602.3,4590.35,4595.325,4596.650922875804,4621.650922875804,4571.650922875804,-1
2025-09-19 03:30:00+05:30,4595.284297082857,4595.284297082857,4585.95,4590.112500000001,4595.343238300644,4620.343238300644,4570.343238300644,-1
2025-09-19 03:45:00+05:30,4592.698398541429,4595.7,4585.9,4590.8125,4594.437090640516,4619.437090640516,4569.437090640516,-1
2025-09-19 04:00:00+05:30,4591.755449270715,4600.95,4591.755449270715,4596.8125,4594.912172512412,4619.912172512412,4569.912172512412,1
2025-09-19 04:15:00+05:30,4594.2839746353575,4599.7,4587.2,4593.8625,4594.70223800993,4619.70223800993,4569.70223800993,-1
2025-09-19 04:30:00+05:30,4594.073237317679,4594.073237317679,4571.6,4583.1375,4592.389290407944,4617.389290407944,4567.389290407944,-1
2025-09-19 04:45:00+05:30,4588.605368658839,4588.605368658839,4569.15,4576.9875,4589.308932326356,4614.308932326356,4564.308932326356,-1
2025-09-19 05:00:00+05:30,4582.79643432942,4586.8,4575.7,4581.0375,4587.654645861085,4612.654645861085,4562.654645861085,-1
2025-09-19 05:15:00+05:30,4581.9169671647105,4591.4,4581.9169671647105,4586.299999999999,4587.383716688868,4612.383716688868,4562.383716688868,-1
2025-09-19 05:30:00+05:30,4584.108483582355,4593.5,4584.108483582355,4588.6125,4587.629473351095,4612.629473351095,4562.629473351095,1
2025-09-19 05:45:00+05:30,4586.360491791178,4600.9,4586.360491791178,4594.112499999999,4588.926078680876,4613.926078680876,4563.926078680876,1
2025-09-19 06:00:00+05:30,4590.236495895589,4611.75,4590.236495895589,4604.2625,4591.993362944701,4616.993362944701,4566.993362944701,1
2025-09-19 06:15:00+05:30,4597.249497947794,4610.95,4597.249497947794,4607.349999999999,4595.064690355762,4620.064690355762,4570.064690355762,1
2025-09-19 06:30:00+05:30,4602.299748973897,4611.55,4599.6,4605.3875,4597.12925228461,4622.12925228461,4572.12925228461,1
2025-09-19 06:45:00+05:30,4603.843624486948,4616.9,4597.25,4608.049999999999,4599.313401827688,4624.313401827688,4574.313401827688,1
2025-09-19 07:00:00+05:30,4605.946812243474,4620.45,4603.2,4611.075,4601.66572146215,4626.66572146215,4576.66572146215,1
2025-09-19 07:15:00+05:30,4608.510906121737,4609.5,4599.4,4604.8375,4602.30007716972,4627.30007716972,4577.30007716972,1
2025-09-19 07:30:00+05:30,4606.674203060868,4614.65,4595.9,4603.225,4602.485061735776,4627.485061735776,4577.485061735776,1
2025-09-19 07:45:00+05:30,4604.949601530434,4604.949601530434,4588.5,4594.412499999999,4600.870549388621,4625.870549388621,4575.870549388621,-1
2025-09-19 08:00:00+05:30,4599.681050765217,4599.681050765217,4587.4,4592.1375,4599.123939510897,4624.123939510897,4574.123939510897,-1
2025-09-19 08:15:00+05:30,4595.909275382608,4595.909275382608,4586.95,4590.45,4597.389151608718,4622.389151608718,4572.389151608718,-1
2025-09-19 08:30:00+05:30,4593.179637691304,4598.15,4588.0,4592.3125,4596.373821286974,4621.373821286974,4571.373821286974,-1
2025-09-19 08:45:00+05:30,4592.746068845652,4600.85,4570.3,4585.675,4594.234057029579,4619.234057029579,4569.234057029579,-1
2025-09-19 09:00:00+05:30,4589.210534422826,4589.210534422826,4540.85,4561.650000000001,4587.717245623664,4612.717245623664,4562.717245623664,-1
2025-09-19 09:15:00+05:30,4575.430267211414,4575.430267211414,4543.05,4549.4,4580.053796498932,4605.053796498932,4555.053796498932,-1
2025-09-19 09:30:00+05:30,4562.415133605707,4562.415133605707,4530.85,4540.425,4572.128037199145,4597.128037199145,4547.128037199145,-1
2025-09-19 09:45:00+05:30,4551.420066802853,4551.420066802853,4533.35,4540.425,4565.787429759316,4590.787429759316,4540.787429759316,-1
2025-09-19 10:00:00+05:30,4545.922533401426,4553.0,4542.3,4547.7875,4562.187443807453,4587.187443807453,4537.187443807453,-1
2025-09-19 10:15:00+05:30,4546.855016700713,4558.0,4546.855016700713,4552.7375,4560.297455045962,4585.297455045962,4535.297455045962,-1
2025-09-19 10:30:00+05:30,4549.796258350357,4557.45,4547.4,4553.5375,4558.94546403677,4583.94546403677,4533.94546403677,-1
2025-09-19 10:45:00+05:30,4551.666879175178,4552.55,4527.55,4540.637500000001,4555.283871229417,4580.283871229417,4530.283871229417,-1
2025-09-19 11:00:00+05:30,4546.152189587589,4546.152189587589,4526.15,4532.6375,4550.754596983534,4575.754596983534,4525.754596983534,-1
2025-09-19 11:15:00+05:30,4539.394844793795,4542.5,4534.65,4537.85,4548.173677586827,4573.173677586827,4523.173677586827,-1
2025-09-19 11:30:00+05:30,4538.6224223968975,4540.65,4531.2,4535.862499999999,4545.711442069462,4570.711442069462,4520.711442069462,-1
2025-09-19 11:45:00+05:30,4537.242461198448,4541.25,4528.45,4533.7125,4543.31165365557,4568.31165365557,4518.31165365557,-1
2025-09-19 12:00:00+05:30,4535.477480599224,4536.45,4527.25,4532.0875,4541.066822924457,4566.066822924457,4516.066822924457,-1
2025-09-19 12:15:00+05:30,4533.782490299612,4535.05,4518.35,4527.012500000001,4538.255958339565,4563.255958339565,4513.255958339565,-1
2025-09-19 12:30:00+05:30,4530.397495149806,4530.397495149806,4516.45,4523.6625,4535.337266671652,4560.337266671652,4510.337266671652,-1
2025-09-19 12:45:00+05:30,4527.029997574903,4535.95,4527.0,4531.0625,4534.482313337322,4559.482313337322,4509.482313337322,-1
2025-09-19 13:00:00+05:30,4529.046248787452,4541.95,4529.046248787452,4536.8375,4534.953350669858,4559.953350669858,4509.953350669858,1
2025-09-19 13:15:00+05:30,4532.941874393726,4541.25,4532.941874393726,4538.95,4535.752680535887,4560.752680535887,4510.752680535887,1
2025-09-19 13:30:00+05:30,4535.945937196862,4543.7,4535.945937196862,4539.7,4536.542144428709,4561.542144428709,4511.542144428709,1
2025-09-19 13:45:00+05:30,4537.8229685984315,4547.75,4537.8229685984315,4541.8,4537.593715542967,4562.593715542967,4512.593715542967,1
2025-09-19 14:00:00+05:30,4539.811484299216,4539.811484299216,4530.0,4536.1625,4537.307472434374,4562.307472434374,4512.307472434374,-1
2025-09-19 14:15:00+05:30,4537.986992149608,4537.986992149608,4530.4,4533.6125,4536.5684779475,4561.5684779475,4511.5684779475,-1
2025-09-19 14:30:00+05:30,4535.799746074805,4541.85,4531.5,4536.725,4536.599782358,4561.599782358,4511.599782358,1
2025-09-19 14:45:00+05:30,4536.2623730374025,4542.25,4526.3,4534.9125,4536.2623258864005,4561.2623258864005,4511.2623258864005,-1
2025-09-19 15:00:00+05:30,4535.587436518701,4539.0,4526.0,4530.45,4535.099860709121,4560.099860709121,4510.099860709121,-1
