time,HA_open,HA_high,HA_low,HA_close,trendline
0,81282.75,81361.0,81245.0,81292.875,
1,81287.8125,81300.0,81211.0,81246.25,81292.875
2,81267.03125,81267.03125,81151.5,81208.75,81292.875
3,81237.890625,81278.0,81167.0,81228.875,81292.875
4,81233.3828125,81288.5,81200.5,81242.75,81292.875
5,81238.06640625,81293.0,81183.5,81246.0,81292.875
6,81242.033203125,81329.0,81242.033203125,81299.5,81292.875
7,81270.7666015625,81343.0,81270.7666015625,81320.375,81292.875
8,81295.57080078125,81371.0,81295.57080078125,81344.5,81292.875
9,81320.03540039062,81401.5,81205.5,81292.0,81292.875
10,81306.01770019531,81317.5,81179.5,81253.75,81292.875
11,81279.88385009766,81351.0,81250.5,81307.25,81292.875
12,81293.56692504883,81390.0,81293.56692504883,81347.625,81292.875
13,81320.59596252441,81375.5,81320.59596252441,81353.375,81292.875
14,81336.9854812622,81375.0,81290.5,81326.5,81292.875
15,81331.7427406311,81331.7427406311,81250.0,81270.5,81292.875
16,81301.12137031555,81351.5,81249.5,81300.5,81292.875
17,81300.81068515778,81401.0,81300.81068515778,81348.625,81292.875
18,81324.71784257889,81560.5,81324.71784257889,81420.875,81249.5
19,81372.79642128944,81488.0,81372.79642128944,81449.25,81249.5
20,81411.02321064472,81466.5,81388.0,81435.625,81249.5
21,81423.32410532236,81463.0,81359.0,81410.0,81249.5
22,81416.66205266118,81417.0,81371.5,81395.125,81249.5
23,81405.89352633059,81417.0,81289.5,81357.375,81249.5
24,81381.6342631653,81386.5,81297.0,81337.875,81249.5
25,81359.75463158265,81386.0,81315.5,81346.375,81249.5
26,81353.06481579132,81378.0,81300.5,81328.5,81249.5
27,81340.78240789566,81340.78240789566,81275.0,81295.125,81249.5
28,81317.95370394783,81317.95370394783,81200.5,81248.875,81560.5
29,81283.41435197392,81283.41435197392,81219.5,81237.625,81560.5
30,81260.51967598696,81263.0,81193.0,81240.0,81560.5
31,81250.25983799348,81260.5,81218.5,81241.125,81560.5
32,81245.69241899674,81248.0,81105.5,81191.125,81560.5
33,81218.40870949837,81274.5,81175.5,81225.0,81560.5
34,81221.70435474918,81349.5,81221.70435474918,81305.5,81560.5
35,81263.60217737459,81431.0,81263.60217737459,81365.5,81560.5
36,81314.5510886873,81451.0,81314.5510886873,81410.625,81560.5
37,81362.58804434365,81451.0,81362.58804434365,81434.875,81560.5
38,81398.73152217182,81451.0,81390.0,81424.875,81560.5
39,81411.80326108591,81411.80326108591,81355.5,81387.375,81560.5
40,81399.58913054295,81411.0,81376.0,81389.75,81560.5
41,81394.66956527147,81398.5,81343.0,81372.125,81560.5
42,81383.39728263573,81383.39728263573,81289.0,81328.375,81560.5
43,81355.88614131787,81403.0,81310.5,81356.0,81560.5
44,81355.94307065893,81420.0,81355.94307065893,81393.75,81560.5
45,81374.84653532947,81425.5,81374.84653532947,81401.75,81560.5
46,81388.29826766474,81425.5,81126.5,81281.375,81560.5
47,81334.83663383237,81334.83663383237,81007.0,81093.25,81560.5
48,81214.04331691618,81214.04331691618,81029.5,81076.75,81560.5
49,81145.39665845809,81145.39665845809,81068.5,81096.0,81560.5
50,81120.69832922905,81120.69832922905,80865.0,81003.375,81560.5
51,81062.03666461453,81066.0,80910.0,80969.0,81560.5
52,81015.51833230726,81015.51833230726,80756.5,80874.625,81560.5
53,80945.07166615363,80945.07166615363,80241.5,80525.375,81560.5
54,80735.2233330768,80735.2233330768,80227.5,80445.25,81560.5
55,80590.2366665384,80703.5,80550.5,80630.625,81560.5
56,80610.4308332692,80912.0,80610.4308332692,80753.25,81560.5
57,80681.8404166346,80840.5,80681.8404166346,80780.875,81560.5
58,80731.3577083173,80801.5,80529.0,80685.875,81560.5
59,80708.61635415864,80859.5,80611.0,80732.625,81560.5
60,80720.62067707932,80841.0,80660.5,80763.125,81560.5
61,80741.87283853965,80800.5,80697.5,80752.375,81560.5
62,80747.12391926983,80897.0,80747.12391926983,80827.375,81560.5
63,80787.24945963491,80870.0,80723.5,80785.875,81560.5
64,80786.56222981746,80857.5,80743.5,80783.875,81560.5
65,80785.21861490872,80853.0,80785.21861490872,80812.625,81560.5
66,80798.92180745436,80882.0,80708.5,80778.0,81560.5
67,80788.46090372719,80788.46090372719,80668.5,80697.75,81560.5
68,80743.1054518636,81173.0,80614.5,80843.875,81560.5
69,80793.4902259318,81215.5,80793.4902259318,81042.375,81560.5
70,80917.9326129659,81394.5,80917.9326129659,81240.5,81560.5
71,81079.21630648295,81351.0,81079.21630648295,81282.0,81560.5
72,81180.60815324148,81330.5,81180.60815324148,81283.75,81560.5
73,81232.17907662074,81697.0,81232.17907662074,81425.375,81560.5
74,81328.77703831036,82100.0,81328.77703831036,81744.125,81560.5
75,81536.45101915518,82037.5,81536.45101915518,81944.0,81560.5
76,81740.22550957759,81951.0,81740.22550957759,81876.625,81560.5
77,81808.4252547888,81963.5,81808.4252547888,81893.25,81560.5
78,81850.8376273944,82054.0,81786.5,81946.625,81560.5
79,81898.73131369721,82138.0,81898.73131369721,82021.125,81560.5
80,81959.9281568486,82380.0,81959.9281568486,82153.5,80614.5
81,82056.7140784243,82351.0,82056.7140784243,82255.75,80614.5
82,82156.23203921215,82401.0,82156.23203921215,82313.75,80614.5
83,82234.99101960607,82449.0,82220.0,82315.0,80614.5
84,82274.99550980303,82301.0,82174.5,82237.0,80614.5
85,82255.99775490152,82326.0,82178.5,82234.75,80614.5
86,82245.37387745077,82260.5,82160.5,82198.75,80614.5
87,82222.06193872538,82383.5,82175.0,82271.125,80614.5
88,82246.59346936269,82366.5,82246.59346936269,82331.875,80614.5
89,82289.23423468135,82373.5,82262.0,82315.5,80614.5
90,82302.36711734068,82302.36711734068,82129.5,82212.625,80614.5
91,82257.49605867034,82257.49605867034,82036.5,82134.5,80614.5
92,82195.99802933517,82351.0,82052.5,82159.125,80614.5
93,82177.56151466758,82177.56151466758,81929.5,82004.125,80614.5
94,82090.84325733379,82090.84325733379,81837.0,81909.0,80614.5
95,81999.9216286669,81999.9216286669,81525.5,81688.0,80614.5
96,81843.96081433345,81843.96081433345,81359.0,81596.875,80614.5
97,81720.41790716673,81781.0,81593.5,81687.0,80614.5
98,81703.70895358337,81795.5,81618.0,81691.625,80614.5
99,81697.66697679169,81770.0,81664.0,81705.5,80614.5
100,81701.58348839585,81701.58348839585,81452.5,81589.0,80614.5
101,81645.29174419792,81645.29174419792,81500.5,81548.875,80614.5
102,81597.08337209896,81597.08337209896,81234.5,81410.875,80614.5
103,81503.97918604949,81503.97918604949,81229.5,81353.0,80614.5
104,81428.48959302474,81460.5,81244.0,81359.125,80614.5
105,81393.80729651237,81421.0,81261.5,81330.375,80614.5
106,81362.09114825618,81556.0,81266.0,81406.75,80614.5
107,81384.42057412809,81653.0,81384.42057412809,81546.0,80614.5
108,81465.21028706405,81723.5,81465.21028706405,81653.375,80614.5
109,81559.29264353203,81694.0,81559.29264353203,81632.375,80614.5
110,81595.83382176602,81643.5,81454.5,81549.125,80614.5
111,81572.47941088301,81572.47941088301,81422.5,81481.5,80614.5
112,81526.9897054415,81539.5,81411.0,81466.0,80614.5
113,81496.49485272076,81550.0,81350.5,81468.5,80614.5
114,81482.49742636038,81540.0,81413.5,81484.375,80614.5
115,81483.43621318019,81495.5,81415.5,81457.125,80614.5
116,81470.2806065901,81528.5,81424.0,81474.625,80614.5
117,81472.45280329505,81509.0,81312.0,81419.125,80614.5
118,81445.78890164752,81445.78890164752,81322.0,81371.25,80614.5
119,81408.51945082376,81408.51945082376,81137.5,81268.75,80614.5
120,81338.63472541189,81338.63472541189,81095.0,81193.75,80614.5
121,81266.19236270594,81266.19236270594,81139.5,81188.125,80614.5
122,81227.15868135297,81243.5,81066.5,81160.5,80614.5
123,81193.82934067649,81193.82934067649,81095.0,81144.75,80614.5
124,81169.28967033824,81193.0,81130.5,81162.375,80614.5
125,81165.83233516912,81227.0,81147.5,81173.375,80614.5
126,81169.60366758457,81219.5,81147.5,81177.375,80614.5
127,81173.48933379228,81196.0,81127.5,81164.125,80614.5
128,81168.80716689615,81168.80716689615,81058.0,81105.625,80614.5
129,81137.21608344807,81137.21608344807,80953.5,81033.375,80614.5
130,81085.29554172404,81085.29554172404,80560.5,80781.125,80614.5
131,80933.21027086202,80933.21027086202,80518.0,80593.375,80614.5
132,80763.29263543102,80763.29263543102,80518.0,80604.875,80614.5
133,80684.08381771551,80684.08381771551,80513.0,80585.625,80614.5
134,80634.85440885776,80634.85440885776,80504.5,80551.625,80614.5
135,80593.23970442888,80595.0,80470.5,80538.0,80614.5
136,80565.61985221444,80696.5,80565.61985221444,80632.625,80614.5
