HA_open,HA_high,HA_low,HA_close,SUPERTREND,trendline,UPPER,LOWER,ADX,time
67326.78950765765,67340.0,67172.0,67288.625,67536.96505390304,67429.5,67429.5,67172.0,19.700043762560018,2026-03-01 10:35:00+05:30
67307.70725382882,67418.0,67300.0,67339.75,67536.96505390304,67429.5,67429.5,67172.0,18.51125403112304,2026-03-01 10:40:00+05:30
67323.72862691441,67396.5,67300.0,67346.125,67536.96505390304,67429.5,67429.5,67172.0,17.40737785193156,2026-03-01 10:45:00+05:30
67334.9268134572,67546.0,67334.9268134572,67450.125,67536.96505390304,67172.0,67546.0,67172.0,17.08156753061033,2026-03-01 10:50:00+05:30
67392.52590672861,67485.0,67392.52590672861,67455.125,67536.96505390304,67172.0,67546.0,67172.0,16.779029375097757,2026-03-01 10:55:00+05:30
67423.8254533643,67504.5,67423.8254533643,67466.75,67536.96505390304,67300.0,67546.0,67300.0,16.64010577547413,2026-03-01 11:00:00+05:30
67445.28772668215,67534.0,67441.5,67492.0,67536.96505390304,67300.0,67546.0,67300.0,16.729080029031753,2026-03-01 11:05:00+05:30
67468.64386334107,67489.0,67346.5,67420.125,67536.96505390304,67300.0,67546.0,67334.9268134572,15.880979841855737,2026-03-01 11:10:00+05:30
67444.38443167054,67444.38443167054,67324.5,67378.125,67536.96505390304,67300.0,67534.0,67324.5,14.892538106491902,2026-03-01 11:15:00+05:30
67411.25471583527,67415.5,67254.0,67336.875,67536.96505390304,67300.0,67534.0,67254.0,14.300478516669044,2026-03-01 11:20:00+05:30
67374.06485791763,67374.06485791763,67256.0,67274.375,67536.96505390304,67534.0,67534.0,67254.0,13.750708897547819,2026-03-01 11:25:00+05:30
67324.21992895882,67327.5,67206.5,67261.875,67522.6648909011,67489.0,67489.0,67206.5,13.670802260522283,2026-03-01 11:30:00+05:30
67293.0474644794,67293.0474644794,67067.5,67160.625,67463.85720000618,67444.38443167054,67444.38443167054,67067.5,14.61577465266144,2026-03-01 11:35:00+05:30
67226.8362322397,67226.8362322397,66894.5,67037.0,67398.69286913105,67415.5,67415.5,66894.5,16.430938315411595,2026-03-01 11:40:00+05:30
67131.91811611985,67145.5,66949.5,67026.0,67393.23550258102,67374.06485791763,67374.06485791763,66894.5,18.11644743082245,2026-03-01 11:45:00+05:30
67078.95905805993,67106.0,66943.0,67014.0,67367.41614506945,67327.5,67327.5,66894.5,19.714824659050382,2026-03-01 11:50:00+05:30
67046.47952902997,67138.0,67019.5,67058.75,67367.41614506945,67327.5,67293.0474644794,66894.5,20.802248785854797,2026-03-01 11:55:00+05:30
67052.61476451499,67063.5,66864.5,66955.625,67303.16288209184,67226.8362322397,67226.8362322397,66864.5,22.60659940820073,2026-03-01 12:00:00+05:30
67004.1198822575,67004.1198822575,66811.0,66870.5,67253.44809213818,67145.5,67145.5,66811.0,24.512295617853596,2026-03-01 12:05:00+05:30
66937.30994112874,66937.30994112874,66775.0,66867.5,67199.00479746638,67138.0,67138.0,66775.0,26.432226195351564,2026-03-01 12:10:00+05:30
66902.40497056437,66908.0,66765.0,66844.25,67171.22842305887,67138.0,67138.0,66765.0,28.257601377687312,2026-03-01 12:15:00+05:30
66873.32748528218,66925.0,66802.5,66858.75,67171.22842305887,67138.0,67063.5,66765.0,29.714187621936368,2026-03-01 12:20:00+05:30
66866.03874264109,66945.5,66866.03874264109,66911.125,67171.22842305887,67138.0,67004.1198822575,66765.0,30.77232409561467,2026-03-01 12:25:00+05:30
66888.58187132055,66922.0,66783.5,66851.625,67150.0716891566,66945.5,66945.5,66765.0,32.18012595428089,2026-03-01 12:30:00+05:30
66870.10343566028,66870.10343566028,66764.0,66816.625,67102.21414729588,66945.5,66945.5,66764.0,33.581385383721525,2026-03-01 12:35:00+05:30
66843.36421783014,67037.0,66843.36421783014,66931.625,67102.21414729588,66945.5,67037.0,66764.0,32.74889554873092,2026-03-01 12:40:00+05:30
66887.49460891506,67013.5,66887.49460891506,66977.0,67102.21414729588,66764.0,67037.0,66764.0,31.975869273382504,2026-03-01 12:45:00+05:30
66932.24730445753,67057.0,66932.24730445753,66991.5,67102.21414729588,66764.0,67057.0,66764.0,30.769097492696346,2026-03-01 12:50:00+05:30
66961.87365222877,66982.5,66925.5,66961.625,67102.21414729588,66764.0,67057.0,66764.0,29.70488134457309,2026-03-01 12:55:00+05:30
66961.74932611438,67071.0,66884.0,66997.375,67102.21414729588,66843.36421783014,67071.0,66843.36421783014,27.756480892463728,2026-03-01 13:00:00+05:30
66979.56216305718,67200.0,66979.56216305718,67125.25,66783.05178816241,66884.0,67200.0,66884.0,26.72763543180062,2026-03-01 13:05:00+05:30
67052.40608152859,67208.5,67052.40608152859,67123.5,66822.94395545858,66884.0,67208.5,66884.0,25.839207011344993,2026-03-01 13:10:00+05:30
67087.95304076429,67147.0,67065.0,67089.25,66822.94395545858,66884.0,67208.5,66884.0,25.014237763779054,2026-03-01 13:15:00+05:30
67088.60152038214,67150.5,67063.5,67097.375,66836.13618222439,66884.0,67208.5,66884.0,24.279648310593366,2026-03-01 13:20:00+05:30
67092.98826019108,67127.5,67078.5,67107.375,66856.83101333519,66979.56216305718,67208.5,66979.56216305718,23.597529532635228,2026-03-01 13:25:00+05:30
67100.18163009554,67157.0,66919.5,67035.25,66856.83101333519,66979.56216305718,67208.5,66919.5,22.60556228102999,2026-03-01 13:30:00+05:30
67067.71581504776,67117.5,66884.5,67013.125,66856.83101333519,66979.56216305718,67157.0,66884.5,21.99447402831066,2026-03-01 13:35:00+05:30
67040.42040752388,67267.5,67040.42040752388,67177.0,66856.83101333519,66884.5,67267.5,66884.5,20.899078234161532,2026-03-01 13:40:00+05:30
67108.71020376193,67254.5,67108.71020376193,67219.375,66856.83101333519,66884.5,67267.5,66884.5,19.881924996737347,2026-03-01 13:45:00+05:30
67164.04260188097,67279.5,67097.0,67206.375,66856.83101333519,66884.5,67279.5,66884.5,19.16349886723947,2026-03-01 13:50:00+05:30
67185.20880094048,67263.5,67185.20880094048,67224.75,66915.96829081427,66884.5,67279.5,66884.5,18.49638888984858,2026-03-01 13:55:00+05:30
67204.97940047024,67222.0,67107.5,67169.875,66915.96829081427,66884.5,67279.5,67040.42040752388,17.327960406265948,2026-03-01 14:00:00+05:30
67187.42720023512,67204.0,67114.5,67167.0,66915.96829081427,66884.5,67279.5,67097.0,16.242991100082072,2026-03-01 14:05:00+05:30
67177.21360011757,67233.5,67106.5,67162.5,66915.96829081427,66884.5,67279.5,67097.0,15.263890842460635,2026-03-01 14:10:00+05:30
67169.85680005878,67169.85680005878,66928.5,67023.125,66915.96829081427,66884.5,67263.5,66928.5,15.671175572899601,2026-03-01 14:15:00+05:30
67096.4909000294,67096.4909000294,66444.5,66706.25,67219.41026406051,67233.5,67233.5,66444.5,18.31660698226037,2026-03-01 14:20:00+05:30
66901.3704500147,66901.3704500147,66440.0,66530.125,67187.28947990797,67233.5,67233.5,66440.0,20.786608649302785,2026-03-01 14:25:00+05:30
66715.74772500736,66715.74772500736,66331.0,66538.75,67076.10543099201,67233.5,67233.5,66331.0,23.398444286725596,2026-03-01 14:30:00+05:30
66627.24886250368,66627.24886250368,66477.0,66571.75,67068.8225935286,67233.5,67169.85680005878,66331.0,25.823720235761062,2026-03-01 14:35:00+05:30
66599.49943125184,66618.5,66535.0,66576.875,67043.49128195152,67233.5,67096.4909000294,66331.0,28.07576218843685,2026-03-01 14:40:00+05:30
66588.18721562592,66752.5,66551.5,66639.625,67043.49128195152,67233.5,66901.3704500147,66331.0,28.741527853500962,2026-03-01 14:45:00+05:30
66613.90610781296,66717.0,66570.5,66635.875,67043.49128195152,67233.5,66752.5,66331.0,29.35973882820335,2026-03-01 14:50:00+05:30
66624.89055390647,66626.5,66522.5,66580.875,66978.88736705986,66752.5,66752.5,66477.0,30.157598997038015,2026-03-01 14:55:00+05:30
66602.88277695324,66632.0,66417.5,66516.75,66932.65345747987,66752.5,66752.5,66417.5,31.346494050979853,2026-03-01 15:00:00+05:30
66559.81638847661,66559.81638847661,66268.5,66367.25,66847.02298307151,66752.5,66752.5,66268.5,32.97791500287424,2026-03-01 15:05:00+05:30
66463.5331942383,66463.5331942383,66241.0,66304.875,66786.87447161571,66717.0,66717.0,66241.0,34.580665755931705,2026-03-01 15:10:00+05:30
66384.20409711916,66384.20409711916,66217.0,66290.0,66720.89568301923,66632.0,66632.0,66217.0,36.14731536639076,2026-03-01 15:15:00+05:30
66337.10204855958,66406.5,66286.5,66344.125,66720.89568301923,66632.0,66632.0,66217.0,37.333389301054424,2026-03-01 15:20:00+05:30
66340.61352427979,66425.0,66314.0,66369.0,66720.89568301923,66632.0,66559.81638847661,66217.0,38.205360429734746,2026-03-01 15:25:00+05:30
66354.8067621399,66494.0,66261.0,66366.75,66720.89568301923,66632.0,66494.0,66217.0,38.1833045956063,2026-03-01 15:30:00+05:30
66360.77838106995,66407.0,66195.5,66332.375,66690.49512713858,66494.0,66494.0,66195.5,38.48990650472988,2026-03-01 15:35:00+05:30
66346.57669053497,66519.5,66346.57669053497,66443.875,66690.49512713858,66494.0,66519.5,66195.5,37.553222118359514,2026-03-01 15:40:00+05:30
66395.22584526749,66498.0,66395.22584526749,66464.0,66690.49512713858,66494.0,66519.5,66195.5,36.68344375958703,2026-03-01 15:45:00+05:30
66429.61292263374,66513.0,66420.0,66473.875,66690.49512713858,66494.0,66519.5,66195.5,35.71261891345472,2026-03-01 15:50:00+05:30
66451.74396131687,66586.0,66451.74396131687,66536.25,66690.49512713858,66195.5,66586.0,66195.5,34.044713697174025,2026-03-01 15:55:00+05:30
66493.99698065844,66607.5,66493.99698065844,66560.75,66690.49512713858,66346.57669053497,66607.5,66346.57669053497,32.28001345287199,2026-03-01 16:00:00+05:30
66527.37349032922,66725.0,66450.5,66550.0,66690.49512713858,66346.57669053497,66725.0,66395.22584526749,30.37485236333856,2026-03-01 16:05:00+05:30
66538.68674516461,66538.68674516461,66366.0,66427.125,66690.49512713858,66346.57669053497,66725.0,66366.0,28.526831618082404,2026-03-01 16:10:00+05:30
66482.90587258231,66504.5,66342.0,66418.5,66690.49512713858,66346.57669053497,66725.0,66342.0,27.004872964383285,2026-03-01 16:15:00+05:30
66450.70293629116,66476.0,66390.5,66439.75,66690.49512713858,66346.57669053497,66725.0,66342.0,25.591625643091245,2026-03-01 16:20:00+05:30
66445.22646814559,66475.5,66423.5,66445.5,66690.49512713858,66346.57669053497,66725.0,66342.0,24.27932455903435,2026-03-01 16:25:00+05:30
66445.36323407279,66460.0,66417.5,66441.25,66690.49512713858,66346.57669053497,66538.68674516461,66342.0,23.11911129839163,2026-03-01 16:30:00+05:30
66443.3066170364,66534.0,66443.3066170364,66481.25,66690.49512713858,66342.0,66534.0,66342.0,21.701702703000223,2026-03-01 16:35:00+05:30
66462.2783085182,66504.0,66462.2783085182,66486.0,66690.49512713858,66390.5,66534.0,66390.5,20.385537578708202,2026-03-01 16:40:00+05:30
66474.1391542591,66645.0,66474.1391542591,66545.75,66690.49512713858,66417.5,66645.0,66417.5,20.461563420137836,2026-03-01 16:45:00+05:30
66509.94457712956,66625.5,66506.5,66555.75,66690.49512713858,66417.5,66645.0,66417.5,20.532158844322495,2026-03-01 16:50:00+05:30
66532.84728856478,66576.0,66521.0,66539.875,66690.49512713858,66417.5,66645.0,66443.3066170364,20.597711738208247,2026-03-01 16:55:00+05:30
66536.36114428239,66553.5,66391.5,66472.75,66690.49512713858,66417.5,66645.0,66391.5,19.132571196131703,2026-03-01 17:00:00+05:30
66504.5555721412,66504.5555721412,66408.0,66441.25,66687.4391158537,66417.5,66645.0,66391.5,17.77208354991777,2026-03-01 17:05:00+05:30
66472.9027860706,66513.0,66349.5,66420.25,66676.10256838551,66417.5,66625.5,66349.5,17.115419283978976,2026-03-01 17:10:00+05:30
66446.5763930353,66473.0,66366.0,66409.0,66659.94505861615,66576.0,66576.0,66349.5,16.50565960846438,2026-03-01 17:15:00+05:30
66427.78819651765,66482.0,66412.5,66447.5,66659.94505861615,66576.0,66553.5,66349.5,15.823584125387544,2026-03-01 17:20:00+05:30
66437.64409825882,66487.0,66430.0,66459.875,66659.94505861615,66576.0,66513.0,66349.5,15.122545044734977,2026-03-01 17:25:00+05:30
66448.7595491294,66512.0,66432.5,66462.0,66659.94505861615,66576.0,66513.0,66349.5,14.126807649182687,2026-03-01 17:30:00+05:30
66455.3797745647,66522.5,66418.0,66478.875,66659.94505861615,66576.0,66522.5,66366.0,13.39738479715702,2026-03-01 17:35:00+05:30
66467.12738728235,66516.0,66467.12738728235,66499.75,66659.94505861615,66576.0,66522.5,66412.5,12.720063577418902,2026-03-01 17:40:00+05:30
66483.43869364118,66533.0,66460.0,66502.0,66659.94505861615,66576.0,66533.0,66418.0,11.822141784401184,2026-03-01 17:45:00+05:30
66492.71934682058,66527.0,66406.5,66472.75,66657.91527884336,66533.0,66533.0,66406.5,11.768502239483091,2026-03-01 17:50:00+05:30
66482.73467341029,66482.73467341029,66389.0,66420.5,66626.50462525955,66533.0,66533.0,66389.0,11.954369994111362,2026-03-01 17:55:00+05:30
66451.61733670515,66451.61733670515,66246.5,66335.375,66571.06701188638,66533.0,66533.0,66246.5,13.628454953445011,2026-03-01 18:00:00+05:30
66393.49616835258,66393.49616835258,66217.0,66282.0,66545.96842673457,66533.0,66533.0,66217.0,15.422426754863547,2026-03-01 18:05:00+05:30
66337.74808417629,66495.0,66314.5,66398.0,66545.96842673457,66533.0,66527.0,66217.0,15.49004586101626,2026-03-01 18:10:00+05:30
66367.87404208814,66481.0,66311.0,66396.5,66545.96842673457,66533.0,66495.0,66217.0,15.588395216833618,2026-03-01 18:15:00+05:30
66382.18702104407,66382.18702104407,66269.5,66315.375,66545.96842673457,66495.0,66495.0,66217.0,16.099206198932674,2026-03-01 18:20:00+05:30
66348.78101052204,66348.78101052204,66269.0,66304.625,66545.96842673457,66495.0,66495.0,66217.0,16.57858437819273,2026-03-01 18:25:00+05:30
66326.70300526102,66349.0,66177.0,66264.125,66533.14910591075,66495.0,66495.0,66177.0,17.87054747279736,2026-03-01 18:30:00+05:30
66295.41400263051,66400.0,66255.5,66305.625,66533.14910591075,66495.0,66481.0,66177.0,18.2623208472958,2026-03-01 18:35:00+05:30
66300.51950131526,66354.0,66281.5,66307.125,66533.14910591075,66495.0,66400.0,66177.0,18.626110409330067,2026-03-01 18:40:00+05:30
66303.82225065763,66387.0,66284.5,66317.625,66533.14910591075,66495.0,66400.0,66177.0,18.441484082960574,2026-03-01 18:45:00+05:30
66310.72362532881,66312.0,66107.0,66235.375,66481.81819710968,66400.0,66400.0,66107.0,19.803188653333414,2026-03-01 18:50:00+05:30
66273.0493126644,66373.5,66203.5,66271.625,66481.81819710968,66400.0,66400.0,66107.0,20.212307519236877,2026-03-01 18:55:00+05:30
66272.3371563322,66329.5,66222.0,66285.25,66481.81819710968,66400.0,66387.0,66107.0,20.592203609004375,2026-03-01 19:00:00+05:30
66278.7935781661,66332.0,66221.5,66275.625,66481.81819710968,66400.0,66387.0,66107.0,20.908302364405362,2026-03-01 19:05:00+05:30
66277.20928908305,66365.0,66272.0,66310.0,66481.81819710968,66400.0,66373.5,66107.0,20.7113013260023,2026-03-01 19:10:00+05:30
66293.60464454153,66382.5,66293.60464454153,66348.875,66481.81819710968,66400.0,66382.5,66203.5,20.27167787374139,2026-03-01 19:15:00+05:30
66321.23982227076,67342.5,66321.23982227076,66794.125,66331.86326084503,66221.5,67342.5,66221.5,23.040969474503733,2026-03-01 19:20:00+05:30
66557.68241113538,67196.0,66557.68241113538,67022.375,66331.86326084503,66221.5,67342.5,66221.5,25.612454532354477,2026-03-01 19:25:00+05:30
66790.02870556769,67106.5,66790.02870556769,66944.625,66334.16948341894,66221.5,67342.5,66272.0,28.000262086073025,2026-03-01 19:30:00+05:30
66867.32685278385,67287.0,66867.32685278385,67054.375,66430.88978201739,66293.60464454153,67342.5,66293.60464454153,30.60103750573059,2026-03-01 19:35:00+05:30
66960.85092639193,67133.5,66947.0,67035.75,66433.01544767898,66293.60464454153,67342.5,66321.23982227076,33.01604325255548,2026-03-01 19:40:00+05:30
66998.30046319596,67093.5,66928.5,67012.375,66443.37038372483,66293.60464454153,67287.0,66557.68241113538,35.07835772851411,2026-03-01 19:45:00+05:30
67005.33773159797,67005.33773159797,66732.5,66896.375,66443.37038372483,66293.60464454153,67287.0,66732.5,35.27060446680225,2026-03-01 19:50:00+05:30
