HA_open,HA_high,HA_low,HA_close,SUPERTREND,trendline,UPPER,LOWER,ADX,time
1973.9715004290354,1975.55,1973.9715004290354,1975.1875000000002,1977.7690829332598,1972.35,1976.8,1969.55,19.904655499360796,2026-02-22 15:20:00+05:30
1974.5795002145178,1975.8,1974.5795002145178,1975.4125,1977.7690829332598,1973.1930008580707,1976.8,1969.55,18.768781923052583,2026-02-22 15:25:00+05:30
1974.9960001072589,1975.95,1974.85,1975.4875,1977.7690829332598,1973.9715004290354,1975.95,1969.55,17.565707519982077,2026-02-22 15:30:00+05:30
1975.2417500536294,1976.65,1975.2417500536294,1976.1125000000002,1977.7690829332598,1974.5795002145178,1976.65,1969.55,16.8374237137588,2026-02-22 15:35:00+05:30
1975.6771250268148,1976.2,1974.65,1975.4250000000002,1977.7690829332598,1974.5795002145178,1976.65,1969.55,15.69627383384229,2026-02-22 15:40:00+05:30
1975.5510625134075,1976.3,1974.3,1975.4125000000001,1977.7690829332598,1974.5795002145178,1976.65,1970.95,14.96631890211963,2026-02-22 15:45:00+05:30
1975.481781256704,1979.05,1975.481781256704,1977.3375,1977.7690829332598,1974.65,1979.05,1970.95,15.635291500216566,2026-02-22 15:50:00+05:30
1976.409640628352,1978.0,1976.409640628352,1977.525,1977.7690829332598,1974.3,1979.05,1970.95,16.256480341306577,2026-02-22 15:55:00+05:30
1976.967320314176,1979.6,1976.9,1977.7374999999997,1977.7690829332598,1975.481781256704,1979.6,1971.05,17.698919200007605,2026-02-22 16:00:00+05:30
1977.352410157088,1978.4,1976.9,1977.525,1977.7690829332598,1975.481781256704,1979.6,1971.05,19.03832671165856,2026-02-22 16:05:00+05:30
1977.438705078544,1978.85,1977.438705078544,1978.275,1972.4497538060864,1976.9,1979.6,1971.05,20.50742041051238,2026-02-22 16:10:00+05:30
1977.856852539272,1978.25,1977.0,1977.7375000000002,1972.4497538060864,1976.9,1979.6,1971.05,21.377560596806607,2026-02-22 16:15:00+05:30
1977.797176269636,1977.797176269636,1976.8,1977.3125,1972.4497538060864,1976.9,1979.6,1971.05,21.960496643135343,2026-02-22 16:20:00+05:30
1977.554838134818,1977.554838134818,1976.75,1977.0500000000002,1972.4536180698567,1976.9,1979.6,1971.05,22.443018155405955,2026-02-22 16:25:00+05:30
1977.3024190674091,1981.4,1976.65,1978.8,1972.961742002098,1976.8,1981.4,1971.05,24.646348049736723,2026-02-22 16:30:00+05:30
1978.0512095337044,1982.25,1978.0512095337044,1980.7375000000002,1973.1540448545238,1976.75,1982.25,1971.05,26.945343392034324,2026-02-22 16:35:00+05:30
1979.3943547668523,1981.4,1979.3943547668523,1980.7,1973.540563787224,1976.75,1982.25,1971.05,29.08012478131067,2026-02-22 16:40:00+05:30
1980.047177383426,1982.55,1980.047177383426,1981.3249999999998,1974.348853059294,1978.0512095337044,1982.55,1971.05,31.390337393404558,2026-02-22 16:45:00+05:30
1980.686088691713,1981.4,1979.45,1980.6875,1974.348853059294,1978.0512095337044,1982.55,1972.35,32.88828950344144,2026-02-22 16:50:00+05:30
1980.6867943458565,1980.85,1979.75,1980.3249999999998,1974.348853059294,1978.0512095337044,1982.55,1973.1930008580707,34.27924503418998,2026-02-22 16:55:00+05:30
1980.5058971729281,1981.3,1978.9,1980.3125000000002,1974.348853059294,1978.0512095337044,1982.55,1973.9715004290354,34.647899491395066,2026-02-22 17:00:00+05:30
1980.4091985864643,1982.8,1979.1,1980.775,1974.348853059294,1979.75,1982.8,1974.3,35.590627429954154,2026-02-22 17:05:00+05:30
1980.5920992932322,1980.5920992932322,1978.7,1979.5375,1974.348853059294,1981.3,1982.8,1974.3,36.06120863173847,2026-02-22 17:10:00+05:30
1980.064799646616,1980.064799646616,1978.65,1979.1125000000002,1974.348853059294,1982.8,1982.8,1974.3,36.446041274652856,2026-02-22 17:15:00+05:30
1979.588649823308,1980.25,1977.3,1979.1875,1974.348853059294,1982.8,1982.8,1974.3,35.491110024243795,2026-02-22 17:20:00+05:30
1979.388074911654,1980.25,1979.2,1979.8625,1974.348853059294,1982.8,1982.8,1974.3,34.604388148863954,2026-02-22 17:25:00+05:30
1979.625287455827,1981.0,1976.55,1978.75,1974.348853059294,1980.25,1982.8,1975.481781256704,32.49053055468257,2026-02-22 17:30:00+05:30
1979.1876437279134,1979.1876437279134,1972.55,1975.2375000000002,1974.348853059294,1980.25,1982.8,1972.55,32.36358750643949,2026-02-22 17:35:00+05:30
1977.2125718639568,1977.2125718639568,1971.35,1973.375,1984.6461266887309,1981.0,1982.8,1971.35,32.643577883676166,2026-02-22 17:40:00+05:30
1975.2937859319784,1975.45,1972.65,1973.6125000000002,1984.1341492200738,1981.0,1982.8,1971.35,32.90356894825308,2026-02-22 17:45:00+05:30
1974.4531429659892,1974.95,1970.7,1973.0749999999998,1983.2899850457775,1977.2125718639568,1982.8,1970.7,33.74380727774377,2026-02-22 17:50:00+05:30
1973.7640714829945,1974.3,1971.95,1973.4375,1983.1021300392376,1977.2125718639568,1982.8,1970.7,34.52402858369941,2026-02-22 17:55:00+05:30
1973.6007857414972,1973.85,1970.85,1972.3749999999998,1982.1875400336323,1974.95,1982.8,1970.7,35.5617715874625,2026-02-22 18:00:00+05:30
1972.9878928707485,1972.9878928707485,1961.75,1967.0625,1980.6173634088084,1974.3,1982.8,1961.75,38.03150948431181,2026-02-22 18:05:00+05:30
1970.0251964353743,1970.0251964353743,1962.0,1963.65,1980.6173634088084,1973.85,1982.8,1961.75,40.32483753138617,2026-02-22 18:10:00+05:30
1966.8375982176872,1966.8375982176872,1960.9,1964.2000000000003,1979.095046240513,1973.85,1982.8,1960.9,42.5713278464828,2026-02-22 18:15:00+05:30
1965.5187991088437,1967.4,1964.9,1965.8999999999999,1979.095046240513,1973.85,1982.8,1960.9,44.29773485384046,2026-02-22 18:20:00+05:30
1965.709399554422,1966.7,1964.6,1965.6625,1978.912140749798,1973.85,1982.8,1960.9,45.940163822160365,2026-02-22 18:25:00+05:30
1965.685949777211,1968.4,1965.685949777211,1966.8625000000002,1978.912140749798,1973.85,1982.8,1960.9,46.36862152893845,2026-02-22 18:30:00+05:30
1966.2742248886057,1967.7,1963.5,1966.05,1978.1492258569942,1973.85,1982.8,1960.9,47.15356413017349,2026-02-22 18:35:00+05:30
1966.1621124443027,1966.55,1964.75,1965.7875,1977.1779078774239,1968.4,1982.8,1960.9,47.88243940274888,2026-02-22 18:40:00+05:30
1965.9748062221513,1968.35,1965.15,1966.6000000000001,1977.1779078774239,1968.4,1982.8,1960.9,47.466582161765686,2026-02-22 18:45:00+05:30
1966.2874031110757,1966.95,1964.15,1965.8000000000002,1976.3949935425971,1966.55,1981.0,1960.9,47.30790513900907,2026-02-22 18:50:00+05:30
1966.043701555538,1966.65,1963.7,1965.1125000000002,1975.7349944650832,1968.35,1981.0,1960.9,47.26203830927211,2026-02-22 18:55:00+05:30
1965.5781007777691,1965.5781007777691,1958.05,1962.1,1974.0918031208569,1966.95,1981.0,1958.05,48.20884040304559,2026-02-22 19:00:00+05:30
1963.8390503888845,1963.8390503888845,1951.7,1956.4625,1973.4957634170835,1966.65,1981.0,1951.7,49.762498111896264,2026-02-22 19:05:00+05:30
1960.1507751944423,1960.1507751944423,1945.35,1949.2624999999998,1972.5732097285315,1965.5781007777691,1981.0,1945.35,51.64464100429241,2026-02-22 19:10:00+05:30
1954.706637597221,1954.706637597221,1943.55,1947.5,1970.9007253099714,1963.8390503888845,1979.1876437279134,1943.55,53.49274590983829,2026-02-22 19:15:00+05:30
1951.1033187986104,1951.1033187986104,1948.25,1949.6750000000002,1969.8830016084476,1963.8390503888845,1977.2125718639568,1943.55,55.20884332213089,2026-02-22 19:20:00+05:30
1950.3891593993053,1951.0,1948.55,1950.0625,1968.1447218935507,1963.8390503888845,1975.45,1943.55,56.80236234783116,2026-02-22 19:25:00+05:30
1950.2258296996526,1950.95,1945.6,1948.3625,1966.313333051615,1951.1033187986104,1974.95,1943.55,58.454686594431536,2026-02-22 19:30:00+05:30
1949.2941648498263,1950.75,1942.75,1947.1000000000001,1965.639999758527,1951.0,1974.3,1942.75,60.133160457701756,2026-02-22 19:35:00+05:30
1948.1970824249133,1951.1,1947.0,1949.2624999999998,1965.639999758527,1951.0,1973.85,1942.75,61.52110754033865,2026-02-22 19:40:00+05:30
1948.7297912124566,1951.85,1947.35,1949.5375000000001,1965.639999758527,1951.0,1972.9878928707485,1942.75,62.43273836317146,2026-02-22 19:45:00+05:30
1949.1336456062284,1952.4,1948.4,1949.8125000000002,1965.639999758527,1951.0,1970.0251964353743,1942.75,62.9967010581036,2026-02-22 19:50:00+05:30
1949.4730728031143,1950.55,1947.6,1949.4625,1964.528473422345,1951.0,1968.4,1942.75,63.59314588677768,2026-02-22 19:55:00+05:30
1949.467786401557,1953.7,1949.1,1951.0625,1964.528473422345,1948.4,1968.4,1942.75,62.5916141560721,2026-02-22 20:00:00+05:30
1950.2651432007785,1953.3,1950.2651432007785,1951.625,1964.528473422345,1947.6,1968.4,1942.75,61.6616204061312,2026-02-22 20:05:00+05:30
1950.9450716003894,1951.7,1946.15,1948.8500000000001,1963.5984466936693,1947.6,1968.4,1942.75,61.37962475443141,2026-02-22 20:10:00+05:30
1949.8975358001949,1949.8975358001949,1944.55,1946.6,1962.0928089804686,1953.3,1968.35,1942.75,61.309037250903934,2026-02-22 20:15:00+05:30
1948.2487679000974,1950.9,1946.0,1948.0625,1962.0928089804686,1953.3,1968.35,1942.75,60.77405053742859,2026-02-22 20:20:00+05:30
1948.1556339500487,1950.85,1948.1556339500487,1949.6625,1962.0928089804686,1953.3,1968.35,1942.75,60.277277160630064,2026-02-22 20:25:00+05:30
1948.9090669750244,1950.35,1948.4,1949.6374999999998,1962.0928089804686,1953.3,1966.95,1942.75,59.81598759646,2026-02-22 20:30:00+05:30
1949.2732834875121,1950.2,1945.8,1948.5875,1960.8281246314707,1950.85,1966.65,1942.75,59.7741845783721,2026-02-22 20:35:00+05:30
1948.930391743756,1949.7,1947.65,1948.5500000000002,1960.549106826975,1950.35,1965.5781007777691,1942.75,59.73536749014763,2026-02-22 20:40:00+05:30
1948.740195871878,1948.740195871878,1945.0,1946.975,1958.6508448755797,1950.2,1963.8390503888845,1942.75,60.05361858146647,2026-02-22 20:45:00+05:30
1947.8575979359389,1949.1,1945.5,1947.425,1958.6508448755797,1950.2,1960.1507751944423,1942.75,60.144149240066504,2026-02-22 20:50:00+05:30
1947.6412989679693,1953.65,1947.6412989679693,1951.1875,1958.6508448755797,1945.0,1954.706637597221,1942.75,58.0127301518413,2026-02-22 20:55:00+05:30
1949.4143994839847,1955.3,1949.4143994839847,1953.9499999999998,1958.6508448755797,1945.5,1955.3,1942.75,55.383500600306455,2026-02-22 21:00:00+05:30
1951.6821997419922,1958.1,1951.6821997419922,1955.9125,1958.6508448755797,1947.6412989679693,1958.1,1942.75,51.96214166405539,2026-02-22 21:05:00+05:30
1953.7973498709962,1957.55,1953.7973498709962,1956.2125,1958.6508448755797,1949.4143994839847,1958.1,1942.75,48.785165508965115,2026-02-22 21:10:00+05:30
1955.0049249354981,1956.75,1955.0,1955.7250000000001,1958.6508448755797,1949.4143994839847,1958.1,1942.75,45.83511622209557,2026-02-22 21:15:00+05:30
1955.3649624677491,1956.2,1954.5,1955.1875,1958.6508448755797,1949.4143994839847,1958.1,1944.55,43.25850195365119,2026-02-22 21:20:00+05:30
1955.2762312338746,1955.35,1951.95,1953.8875,1958.6508448755797,1949.4143994839847,1958.1,1944.55,41.633776336307605,2026-02-22 21:25:00+05:30
1954.5818656169372,1955.0,1952.1,1953.2,1958.6508448755797,1949.4143994839847,1958.1,1944.55,40.12510254877428,2026-02-22 21:30:00+05:30
1953.8909328084687,1953.8909328084687,1949.8,1951.3125,1958.6508448755797,1949.4143994839847,1958.1,1944.55,39.35331940009845,2026-02-22 21:35:00+05:30
1952.6017164042344,1952.6017164042344,1949.35,1950.175,1958.6508448755797,1949.4143994839847,1958.1,1944.55,38.751844786129055,2026-02-22 21:40:00+05:30
1951.3883582021172,1951.3883582021172,1949.45,1950.3625,1958.6508448755797,1949.4143994839847,1958.1,1944.55,38.19333264458605,2026-02-22 21:45:00+05:30
1950.8754291010587,1951.9,1949.4,1950.4375,1958.6508448755797,1949.4143994839847,1958.1,1944.55,37.40157503579368,2026-02-22 21:50:00+05:30
1950.6564645505293,1950.6564645505293,1946.9,1948.375,1958.6508448755797,1951.3883582021172,1958.1,1944.55,37.359931673783066,2026-02-22 21:55:00+05:30
1949.5157322752648,1949.5157322752648,1947.35,1947.9625,1957.9526705813373,1951.9,1958.1,1945.0,37.32126283763035,2026-02-22 22:00:00+05:30
1948.7391161376324,1949.05,1946.95,1947.9499999999998,1957.0598323803185,1950.6564645505293,1958.1,1945.0,37.39421966950491,2026-02-22 22:05:00+05:30
1948.3445580688162,1949.95,1947.9,1948.8000000000002,1957.0598323803185,1950.6564645505293,1958.1,1945.0,36.91627527888388,2026-02-22 22:10:00+05:30
1948.5722790344082,1951.7,1948.5722790344082,1950.4250000000002,1957.0598323803185,1950.6564645505293,1958.1,1945.0,35.504787870497125,2026-02-22 22:15:00+05:30
1949.498639517204,1952.15,1949.498639517204,1951.4,1957.0598323803185,1947.9,1958.1,1945.0,33.9606254890486,2026-02-22 22:20:00+05:30
1950.449319758602,1952.55,1950.449319758602,1951.9,1957.0598323803185,1948.5722790344082,1958.1,1945.0,32.31513266448854,2026-02-22 22:25:00+05:30
1951.174659879301,1953.15,1950.7,1951.65,1957.0598323803185,1948.5722790344082,1958.1,1945.5,30.467636891819645,2026-02-22 22:30:00+05:30
1951.4123299396506,1951.4123299396506,1947.5,1949.4375,1957.0598323803185,1948.5722790344082,1958.1,1946.9,30.008833756558058,2026-02-22 22:35:00+05:30
1950.4249149698253,1950.4249149698253,1947.45,1948.4375,1957.0598323803185,1953.15,1958.1,1946.9,29.599917826448028,2026-02-22 22:40:00+05:30
1949.4312074849126,1949.4312074849126,1945.4,1947.25,1956.6855695659585,1951.4123299396506,1958.1,1945.4,29.88143933888746,2026-02-22 22:45:00+05:30
1948.3406037424563,1948.3406037424563,1945.8,1947.0124999999998,1956.1048170381398,1950.4249149698253,1957.55,1945.4,30.14285217186693,2026-02-22 22:50:00+05:30
1947.6765518712282,1948.9,1947.45,1947.9125,1956.1048170381398,1950.4249149698253,1956.75,1945.4,30.030266015456586,2026-02-22 22:55:00+05:30
1947.794525935614,1948.75,1934.05,1941.5625,1955.030970326711,1948.3406037424563,1956.2,1934.05,32.42613719504733,2026-02-22 23:00:00+05:30
1944.678512967807,1944.678512967807,1934.15,1936.5875,1955.030970326711,1948.9,1955.35,1934.05,34.65087471895303,2026-02-22 23:05:00+05:30
1940.6330064839035,1940.6330064839035,1936.35,1937.875,1954.209284902035,1948.9,1955.0,1934.05,36.7167024197226,2026-02-22 23:10:00+05:30
1939.2540032419518,1939.45,1935.7,1937.9625,1952.6545271372145,1948.9,1953.8909328084687,1934.05,38.7099944961407,2026-02-22 23:15:00+05:30
1938.6082516209758,1940.6,1936.5,1938.8625000000002,1952.6545271372145,1948.9,1953.15,1934.05,39.948558023471236,2026-02-22 23:20:00+05:30
1938.735375810488,1940.9,1938.0,1939.7,1952.6545271372145,1948.9,1953.15,1934.05,40.937931231378336,2026-02-22 23:25:00+05:30
1939.217687905244,1940.2,1938.7,1939.475,1951.9452707336395,1948.9,1953.15,1934.05,41.85663492443492,2026-02-22 23:30:00+05:30
1939.346343952622,1942.25,1937.75,1940.3874999999998,1951.9452707336395,1948.9,1953.15,1934.05,41.58309830914638,2026-02-22 23:35:00+05:30
1939.866921976311,1942.8,1939.866921976311,1941.8999999999999,1951.9452707336395,1948.9,1953.15,1934.05,41.04537500129651,2026-02-22 23:40:00+05:30
1940.8834609881555,1943.85,1940.8834609881555,1942.1625000000001,1951.9452707336395,1948.9,1953.15,1934.05,40.01117186036537,2026-02-22 23:45:00+05:30
1941.5229804940777,1942.65,1940.85,1941.8124999999998,1951.9452707336395,1948.9,1953.15,1934.05,39.06087674678336,2026-02-22 23:50:00+05:30
1941.6677402470386,1943.6,1939.3,1941.5375000000001,1951.9452707336395,1948.9,1953.15,1934.05,38.63463228970165,2026-02-22 23:55:00+05:30
1941.6026201235195,1941.65,1940.0,1940.7250000000001,1951.0051698233347,1942.65,1953.15,1934.05,38.23883386526863,2026-02-23 00:00:00+05:30
1941.1638100617597,1941.4,1938.2,1940.325,1949.8972884200014,1943.6,1953.15,1934.05,38.373249323523034,2026-02-23 00:05:00+05:30
1940.74440503088,1941.25,1939.3,1940.625,1949.7655329314296,1943.6,1953.15,1934.05,38.49806367761641,2026-02-23 00:10:00+05:30
1940.68470251544,1942.75,1940.68470251544,1941.775,1949.7655329314296,1943.6,1951.4123299396506,1934.05,37.69162937983044,2026-02-23 00:15:00+05:30
1941.22985125772,1943.4,1941.22985125772,1942.5,1949.7655329314296,1943.6,1950.4249149698253,1934.05,36.56815208793049,2026-02-23 00:20:00+05:30
1941.86492562886,1942.8,1941.65,1942.3124999999998,1949.7655329314296,1943.6,1949.4312074849126,1934.05,35.5249231740234,2026-02-23 00:25:00+05:30
1942.08871281443,1944.15,1942.08871281443,1943.3375,1949.7655329314296,1943.6,1948.9,1934.05,33.76916336311827,2026-02-23 00:30:00+05:30
1942.713106407215,1944.65,1942.713106407215,1944.0249999999999,1949.7655329314296,1941.65,1948.9,1934.05,31.863186279283802,2026-02-23 00:35:00+05:30
1943.3690532036076,1943.95,1939.9,1942.2375000000002,1949.7655329314296,1941.65,1948.75,1934.05,31.248538646129198,2026-02-23 00:40:00+05:30
1942.8032766018039,1942.9,1941.15,1941.8625,1949.7399804861234,1941.65,1944.678512967807,1934.15,30.67779441534278,2026-02-23 00:45:00+05:30
1942.332888300902,1943.15,1941.25,1942.2875,1949.6271261309628,1941.65,1944.65,1935.7,29.992655477339458,2026-02-23 00:50:00+05:30
1942.310194150451,1942.310194150451,1940.7,1941.5625,1948.5612883948154,1942.9,1944.65,1935.7,29.58238145919717,2026-02-23 00:55:00+05:30
1941.9363470752255,1943.7,1940.55,1942.2,1948.5612883948154,1942.9,1944.65,1936.5,28.32860114299963,2026-02-23 01:00:00+05:30
1942.068173537613,1945.2,1942.068173537613,1944.1750000000002,1948.5612883948154,1940.7,1945.2,1937.75,26.34350185882646,2026-02-23 01:05:00+05:30
1943.1215867688065,1944.8,1943.1215867688065,1944.3125,1948.5612883948154,1940.55,1945.2,1937.75,24.50019538066566,2026-02-23 01:10:00+05:30
1943.7170433844033,1945.35,1943.7170433844033,1944.5249999999999,1948.5612883948154,1942.068173537613,1945.35,1937.75,23.0119801886847,2026-02-23 01:15:00+05:30
1944.1210216922016,1944.55,1942.35,1943.7375000000002,1948.5612883948154,1942.068173537613,1945.35,1938.2,21.85157614000948,2026-02-23 01:20:00+05:30
1943.929260846101,1943.95,1942.5,1943.225,1948.5612883948154,1942.068173537613,1945.35,1938.2,20.774058094811064,2026-02-23 01:25:00+05:30
1943.5771304230504,1944.15,1942.85,1943.3125,1948.5612883948154,1942.068173537613,1945.35,1938.2,19.645483527160483,2026-02-23 01:30:00+05:30
1943.444815211525,1944.9,1942.1,1943.1125,1948.5612883948154,1942.068173537613,1945.35,1938.2,18.5975214286278,2026-02-23 01:35:00+05:30
1943.2786576057624,1943.2786576057624,1940.2,1941.6875,1948.5612883948154,1944.15,1945.35,1938.2,18.683870622445376,2026-02-23 01:40:00+05:30
1942.4830788028812,1943.9,1941.35,1942.5625,1948.5612883948154,1944.15,1945.35,1938.2,18.318146718692685,2026-02-23 01:45:00+05:30
1942.5227894014406,1944.9,1942.5227894014406,1943.8875,1948.5612883948154,1944.15,1945.35,1939.3,17.306645010980418,2026-02-23 01:50:00+05:30
1943.2051447007202,1944.25,1942.8,1943.775,1948.5612883948154,1944.15,1945.35,1939.9,16.3673934252476,2026-02-23 01:55:00+05:30
1943.4900723503602,1944.15,1942.7,1943.5625,1948.5612883948154,1944.15,1945.35,1939.9,15.560370475884739,2026-02-23 02:00:00+05:30
1943.52628617518,1944.45,1943.52628617518,1943.9125,1948.5612883948154,1944.15,1945.35,1939.9,14.587164160938515,2026-02-23 02:05:00+05:30
1943.71939308759,1944.0,1942.7,1943.525,1948.5612883948154,1944.15,1945.35,1939.9,14.252759795901445,2026-02-23 02:10:00+05:30
1943.622196543795,1945.4,1943.1,1944.1625000000001,1948.5612883948154,1943.52628617518,1945.4,1939.9,13.541004647383911,2026-02-23 02:15:00+05:30
1943.8923482718976,1944.0,1939.25,1941.7625,1948.5612883948154,1944.0,1945.4,1939.25,14.328338051113695,2026-02-23 02:20:00+05:30
1942.8274241359488,1942.8274241359488,1939.55,1940.125,1948.5612883948154,1945.4,1945.4,1939.25,15.059433354577067,2026-02-23 02:25:00+05:30
1941.4762120679743,1942.0,1940.75,1941.2625,1948.5337585686043,1945.4,1945.4,1939.25,15.738307564935912,2026-02-23 02:30:00+05:30
1941.369356033987,1942.0,1941.05,1941.4125000000001,1948.0682216302325,1945.4,1945.4,1939.25,16.368690760269125,2026-02-23 02:35:00+05:30
1941.3909280169937,1942.3,1941.2,1941.6999999999998,1947.8299042544847,1945.4,1945.4,1939.25,16.70332735785169,2026-02-23 02:40:00+05:30
1941.5454640084968,1943.1,1941.5454640084968,1942.5,1947.8299042544847,1945.4,1945.4,1939.25,16.366721723781602,2026-02-23 02:45:00+05:30
1942.0227320042484,1943.1,1942.0227320042484,1942.6,1947.8299042544847,1945.4,1945.4,1939.25,16.054159349287946,2026-02-23 02:50:00+05:30
1942.311366002124,1943.3,1940.35,1941.7,1947.8032360743898,1943.1,1945.4,1939.25,16.729833992024243,2026-02-23 02:55:00+05:30
1942.0056830010622,1943.0,1940.65,1941.8000000000002,1947.8032360743898,1943.1,1945.4,1939.25,17.357246160279377,2026-02-23 03:00:00+05:30
1941.9028415005312,1950.2,1941.9028415005312,1946.5,1947.8032360743898,1940.35,1950.2,1939.25,18.18667205756967,2026-02-23 03:05:00+05:30
1944.2014207502657,1950.1,1944.2014207502657,1949.4499999999998,1937.0323717693627,1940.65,1950.2,1939.25,18.956853247910654,2026-02-23 03:10:00+05:30
1946.8257103751328,1950.0,1946.8257103751328,1949.225,1938.3795836862491,1940.65,1950.2,1939.25,19.672021496084426,2026-02-23 03:15:00+05:30
1948.0253551875662,1951.75,1948.0253551875662,1950.1125,1939.6914542444679,1944.2014207502657,1951.75,1939.25,20.92683407417381,2026-02-23 03:20:00+05:30
1949.068927593783,1951.1,1949.068927593783,1950.1,1940.4743841805284,1944.2014207502657,1951.75,1939.25,22.09201718239967,2026-02-23 03:25:00+05:30
1949.5844637968914,1951.2,1948.9,1949.75,1940.827074614546,1944.2014207502657,1951.75,1939.25,23.04784038640833,2026-02-23 03:30:00+05:30
1949.6672318984456,1949.9,1947.8,1948.6875,1940.827074614546,1944.2014207502657,1951.75,1939.25,23.134521869926033,2026-02-23 03:35:00+05:30
1949.1773659492228,1949.1773659492228,1945.85,1947.1374999999998,1940.827074614546,1944.2014207502657,1951.75,1939.25,22.003966399495248,2026-02-23 03:40:00+05:30
1948.1574329746113,1948.1574329746113,1946.4,1947.1625,1940.827074614546,1944.2014207502657,1951.75,1939.25,20.95416489123809,2026-02-23 03:45:00+05:30
1947.6599664873056,1955.85,1947.6599664873056,1951.3999999999999,1940.827074614546,1945.85,1955.85,1939.25,22.52398503819542,2026-02-23 03:50:00+05:30
1949.5299832436526,1954.85,1949.5299832436526,1953.9875,1940.827074614546,1946.4,1955.85,1939.25,23.9816751746558,2026-02-23 03:55:00+05:30
1951.7587416218262,1957.65,1951.7587416218262,1955.3250000000003,1942.1718666406323,1947.6599664873056,1957.65,1939.25,25.90427125270435,2026-02-23 04:00:00+05:30
