entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-04-21 18:16:51,2026-04-21 19:47:22,ETHUSD,short,2299.79562861,2321.6913921,100,-24.206507
2026-04-21 20:01:33,2026-04-21 20:27:32,BTCUSD,long,76157.62213195,75777.80452096,100,-45.578532
2026-04-21 19:52:25,2026-04-21 21:31:11,ETHUSD,short,2316.29644165,2313.13030776,100,0.851421
2026-04-21 22:46:18,2026-04-21 23:10:14,ETHUSD,short,2295.63421084,2309.2669783,100,-15.935218
2026-04-21 22:46:17,2026-04-21 23:14:01,BTCUSD,short,75366.09490432,75848.17824684,100,-55.769048
2026-04-21 23:32:04,2026-04-22 00:53:25,ETHUSD,short,2306.56124075,2323.13684738,100,-18.890456
2026-04-22 01:16:47,2026-04-22 01:39:54,ETHUSD,short,2289.81573578,2312.02538369,100,-24.510568
2026-04-21 23:32:02,2026-04-22 01:41:07,BTCUSD,short,75571.90503108,75545.50679463,100,-4.916047
2026-04-22 02:46:15,2026-04-22 05:12:36,BTCUSD,short,75535.9159134,76031.21272506,100,-57.108038
2026-04-22 07:02:38,2026-04-22 07:43:01,ETHUSD,short,2315.88634789,2340.22055093,100,-26.662256
2026-04-22 07:48:02,2026-04-22 12:50:43,ETHUSD,long,2344.81558262,2387.35072479,100,40.169059
2026-04-22 05:17:37,2026-04-22 22:25:19,BTCUSD,long,76328.21769664,78603.66002142,100,219.797639
2026-04-23 06:02:01,2026-04-23 08:44:35,BTCUSD,long,78358.23172625,77705.66670789,100,-73.059697
2026-04-23 21:17:00,2026-04-23 22:40:10,BTCUSD,long,78218.35641007,77665.57787194,100,-63.072051
2026-04-24 07:01:39,2026-04-24 16:34:59,ETHUSD,short,2320.19825689,2322.88992013,100,-5.013207
2026-04-24 19:01:25,2026-04-24 21:15:02,ETHUSD,short,2319.70624078,2323.82372289,100,-6.439247
2026-04-24 21:46:09,2026-04-26 10:42:01,ETHUSD,short,2314.12402354,2325.17588562,100,-13.371512
2026-04-25 09:16:27,2026-04-27 04:04:23,BTCUSD,long,77653.76710496,78085.26371368,100,35.362709
2026-04-27 06:32:06,2026-04-27 10:34:51,ETHUSD,long,2400.06702593,2376.03272541,100,-26.42235
2026-04-27 06:32:03,2026-04-27 10:39:14,BTCUSD,long,79412.92347224,78618.15899181,100,-87.378002
2026-04-27 11:05:47,2026-04-27 20:17:45,ETHUSD,short,2325.8155297,2326.45890321,100,-2.969511
2026-04-27 10:57:44,2026-04-27 20:17:53,BTCUSD,short,77877.35054678,78195.60474154,100,-39.629067
2026-04-28 08:02:01,2026-04-28 19:16:41,ETHUSD,short,2292.65442555,2280.98296144,100,9.384645
2026-04-28 07:16:18,2026-04-29 01:34:40,BTCUSD,short,77021.30537742,76404.22624684,100,54.036636
