time,ha_open,ha_high,ha_low,ha_close,supertrend,trend
2026-05-05 21:00:00,2380.873183139476,2387.9,2377.0,2380.825,2388.549613464792,-1.0
2026-05-05 21:15:00,2380.849091569738,2380.849091569738,2373.65,2376.2625000000003,2388.549613464792,-1.0
2026-05-05 21:30:00,2378.555795784869,2378.555795784869,2367.45,2371.7999999999997,2388.549613464792,-1.0
2026-05-05 21:45:00,2375.1778978924344,2377.15,2369.65,2372.7749999999996,2388.549613464792,-1.0
2026-05-05 22:00:00,2373.976448946217,2380.75,2372.35,2375.2625000000003,2388.549613464792,-1.0
2026-05-05 22:15:00,2374.6194744731083,2378.55,2371.65,2374.875,2388.549613464792,-1.0
2026-05-05 22:30:00,2374.747237236554,2375.75,2352.45,2366.0875,2388.549613464792,-1.0
2026-05-05 22:45:00,2370.417368618277,2374.1,2357.2,2364.5874999999996,2388.549613464792,-1.0
2026-05-05 23:00:00,2367.502434309138,2368.7,2362.35,2366.375,2388.549613464792,-1.0
2026-05-05 23:15:00,2366.938717154569,2368.45,2356.2,2362.575,2388.549613464792,-1.0
2026-05-05 23:30:00,2364.756858577284,2364.756858577284,2353.2,2356.95,2388.549613464792,-1.0
2026-05-05 23:45:00,2360.853429288642,2362.55,2358.05,2359.5375000000004,2388.549613464792,-1.0
2026-05-06 00:00:00,2360.195464644321,2364.75,2358.8,2361.375,2388.549613464792,-1.0
2026-05-06 00:15:00,2360.7852323221605,2365.55,2355.05,2359.8375,2388.549613464792,-1.0
2026-05-06 00:30:00,2360.3113661610805,2361.7,2355.65,2358.25,2386.293279436973,-1.0
2026-05-06 00:45:00,2359.2806830805403,2366.35,2352.7,2360.4125,2386.293279436973,-1.0
2026-05-06 01:00:00,2359.8465915402703,2367.75,2359.8465915402703,2364.7625,2386.293279436973,-1.0
2026-05-06 01:15:00,2362.304545770135,2373.3,2362.304545770135,2369.025,2386.293279436973,-1.0
2026-05-06 01:30:00,2365.6647728850676,2372.0,2365.6647728850676,2369.2875000000004,2386.293279436973,-1.0
2026-05-06 01:45:00,2367.476136442534,2375.2,2367.476136442534,2371.1499999999996,2386.293279436973,-1.0
2026-05-06 02:00:00,2369.313068221267,2372.25,2367.4,2370.475,2386.293279436973,-1.0
2026-05-06 02:15:00,2369.8940341106336,2370.1,2361.55,2365.825,2386.293279436973,-1.0
2026-05-06 02:30:00,2367.8595170553167,2367.8595170553167,2358.45,2361.975,2386.293279436973,-1.0
2026-05-06 02:45:00,2364.9172585276583,2368.75,2362.35,2365.4375,2386.293279436973,-1.0
2026-05-06 03:00:00,2365.177379263829,2372.0,2365.177379263829,2368.45,2386.293279436973,-1.0
2026-05-06 03:15:00,2366.8136896319147,2379.9,2366.75,2372.1125,2386.293279436973,-1.0
2026-05-06 03:30:00,2369.4630948159574,2378.55,2369.4630948159574,2375.5375,2386.293279436973,-1.0
2026-05-06 03:45:00,2372.500297407979,2376.75,2372.5,2374.875,2386.293279436973,-1.0
2026-05-06 04:00:00,2373.6876487039895,2378.15,2373.2,2375.6625000000004,2386.293279436973,-1.0
2026-05-06 04:15:00,2374.675074351995,2376.65,2371.25,2373.825,2386.293279436973,-1.0
2026-05-06 04:30:00,2374.2500371759975,2374.2500371759975,2367.45,2370.125,2386.293279436973,-1.0
2026-05-06 04:45:00,2372.187518587999,2372.25,2359.4,2366.5625,2386.293279436973,-1.0
2026-05-06 05:00:00,2369.3750092939995,2369.3750092939995,2360.9,2363.5625,2386.293279436973,-1.0
2026-05-06 05:15:00,2366.4687546469995,2366.4687546469995,2361.4,2363.2875,2386.293279436973,-1.0
2026-05-06 05:30:00,2364.8781273235,2364.8781273235,2352.75,2359.95,2383.8950702397888,-1.0
2026-05-06 05:45:00,2362.41406366175,2363.9,2358.7,2361.3375,2383.8950702397888,-1.0
2026-05-06 06:00:00,2361.875781830875,2365.5,2359.8,2362.7125,2383.8950702397888,-1.0
2026-05-06 06:15:00,2362.2941409154373,2365.0,2359.4,2362.5625,2383.8950702397888,-1.0
2026-05-06 06:30:00,2362.4283204577187,2369.15,2362.4283204577187,2366.3500000000004,2383.8950702397888,-1.0
2026-05-06 06:45:00,2364.3891602288595,2370.1,2364.3891602288595,2368.8625,2383.8950702397888,-1.0
2026-05-06 07:00:00,2366.62583011443,2372.85,2366.62583011443,2369.7125,2383.8950702397888,-1.0
2026-05-06 07:15:00,2368.1691650572147,2374.0,2368.1,2370.9625,2383.8950702397888,-1.0
2026-05-06 07:30:00,2369.5658325286076,2372.75,2368.8,2371.1875,2383.8950702397888,-1.0
2026-05-06 07:45:00,2370.376666264304,2372.35,2368.5,2370.475,2383.8950702397888,-1.0
2026-05-06 08:00:00,2370.4258331321516,2377.85,2368.15,2373.0125,2383.8950702397888,-1.0
2026-05-06 08:15:00,2371.7191665660757,2376.85,2371.7191665660757,2375.6625,2383.8950702397888,-1.0
2026-05-06 08:30:00,2373.690833283038,2385.45,2373.690833283038,2379.875,2383.8950702397888,-1.0
2026-05-06 08:45:00,2376.782916641519,2395.55,2376.782916641519,2387.2375,2361.2449236836524,1.0
2026-05-06 09:00:00,2382.0102083207594,2395.6,2382.0102083207594,2391.7374999999997,2362.298785483211,1.0
2026-05-06 09:15:00,2386.87385416038,2392.55,2383.45,2388.9375,2362.298785483211,1.0
2026-05-06 09:30:00,2387.90567708019,2417.3,2387.90567708019,2402.875,2369.8574235356455,1.0
2026-05-06 09:45:00,2395.390338540095,2417.05,2395.390338540095,2412.5375,2370.251397328071,1.0
2026-05-06 10:00:00,2403.9639192700474,2412.9,2403.9639192700474,2409.6875,2373.379240668259,1.0
2026-05-06 10:15:00,2406.8257096350235,2412.9,2406.8257096350235,2409.85,2376.493120637931,1.0
2026-05-06 10:30:00,2408.3378548175115,2413.1,2407.65,2409.6875,2378.707239238377,1.0
2026-05-06 10:45:00,2409.0126774087557,2412.9,2406.2,2408.95,2379.0390153145395,1.0
2026-05-06 11:00:00,2408.981338704378,2412.85,2407.0,2410.1,2380.7101137830855,1.0
2026-05-06 11:15:00,2409.540669352189,2422.5,2409.540669352189,2415.0,2385.839137886528,1.0
2026-05-06 11:30:00,2412.2703346760945,2417.25,2407.55,2411.6375000000003,2385.839137886528,1.0
2026-05-06 11:45:00,2411.953917338047,2412.9,2406.0,2409.0,2385.839137886528,1.0
2026-05-06 12:00:00,2410.4769586690236,2411.05,2401.25,2405.7375,2385.839137886528,1.0
2026-05-06 12:15:00,2408.107229334512,2412.65,2398.4,2405.275,2385.839137886528,1.0
2026-05-06 12:30:00,2406.691114667256,2410.75,2406.15,2408.3,2385.839137886528,1.0
2026-05-06 12:45:00,2407.4955573336283,2409.9,2398.9,2405.2,2385.839137886528,1.0
2026-05-06 13:00:00,2406.347778666814,2406.347778666814,2382.85,2394.925,2385.839137886528,1.0
2026-05-06 13:15:00,2400.6363893334074,2400.6363893334074,2379.2,2385.6625,2426.5887047322312,-1.0
2026-05-06 13:30:00,2393.149444666704,2393.149444666704,2374.0,2379.7,2422.323014792338,-1.0
2026-05-06 13:45:00,2386.424722333352,2386.424722333352,2363.55,2370.925,2416.723241079769,-1.0
2026-05-06 14:00:00,2378.6748611666762,2378.6748611666762,2344.25,2359.25,2409.3521808551245,-1.0
2026-05-06 14:15:00,2368.962430583338,2368.962430583338,2353.15,2359.625,2408.9007197112783,-1.0
2026-05-06 14:30:00,2364.2937152916693,2368.9,2360.65,2364.9375,2408.9007197112783,-1.0
2026-05-06 14:45:00,2364.6156076458346,2371.9,2355.8,2363.6375000000003,2408.9007197112783,-1.0
2026-05-06 15:00:00,2364.1265538229172,2364.1265538229172,2353.45,2357.2,2403.470711780229,-1.0
2026-05-06 15:15:00,2360.6632769114585,2365.0,2355.45,2358.6625,2403.3041913818934,-1.0
2026-05-06 15:30:00,2359.6628884557294,2361.65,2353.25,2358.0874999999996,2398.741272243704,-1.0
2026-05-06 15:45:00,2358.8751942278645,2361.65,2355.5,2358.4750000000004,2397.5821450193334,-1.0
2026-05-06 16:00:00,2358.6750971139327,2367.0,2354.15,2360.2875,2397.5821450193334,-1.0
2026-05-06 16:15:00,2359.481298556966,2363.7,2350.0,2356.5249999999996,2396.0252874656603,-1.0
2026-05-06 16:30:00,2358.003149278483,2358.8,2349.2,2354.0499999999997,2392.137758719094,-1.0
2026-05-06 16:45:00,2356.0265746392415,2361.2,2355.65,2357.8625,2392.137758719094,-1.0
2026-05-06 17:00:00,2356.944537319621,2359.85,2355.7,2357.6,2391.842084562466,-1.0
2026-05-06 17:15:00,2357.2722686598104,2358.1,2350.0,2354.675,2387.14037610622,-1.0
2026-05-06 17:30:00,2355.9736343299055,2355.9736343299055,2348.75,2351.6625,2384.310245959522,-1.0
2026-05-06 17:45:00,2353.8180671649525,2353.8180671649525,2346.05,2349.6,2381.0180396470746,-1.0
2026-05-06 18:00:00,2351.709033582476,2351.709033582476,2335.65,2345.6,2376.472832324119,-1.0
2026-05-06 18:15:00,2348.654516791238,2351.25,2343.4,2346.6375,2376.472832324119,-1.0
2026-05-06 18:30:00,2347.646008395619,2347.646008395619,2340.0,2343.8125,2374.798892298129,-1.0
2026-05-06 18:45:00,2345.7292541978095,2347.4,2342.25,2344.6375000000003,2374.2482992902874,-1.0
2026-05-06 19:00:00,2345.183377098905,2346.9,2342.0,2344.2,2372.4009693612584,-1.0
2026-05-06 19:15:00,2344.6916885494525,2347.7,2341.85,2344.3624999999997,2371.6858724251324,-1.0
2026-05-06 19:30:00,2344.527094274726,2346.0,2341.0,2343.8,2369.2197851826195,-1.0
2026-05-06 19:45:00,2344.163547137363,2348.9,2344.0,2346.0750000000003,2369.2197851826195,-1.0
2026-05-06 20:00:00,2345.119273568682,2353.65,2345.119273568682,2350.225,2369.2197851826195,-1.0
2026-05-06 20:15:00,2347.672136784341,2356.05,2347.672136784341,2352.3125,2369.2197851826195,-1.0
2026-05-06 20:30:00,2349.9923183921705,2351.75,2343.6,2348.225,2369.2197851826195,-1.0
2026-05-06 20:45:00,2349.1086591960852,2349.75,2343.95,2347.3,2369.2197851826195,-1.0
2026-05-06 21:00:00,2348.204329598043,2351.3,2344.2,2348.2375,2369.2197851826195,-1.0
2026-05-06 21:15:00,2348.2209147990216,2350.25,2347.1,2348.75,2369.2197851826195,-1.0
2026-05-06 21:30:00,2348.485457399511,2356.05,2348.485457399511,2352.275,2369.2197851826195,-1.0
2026-05-06 21:45:00,2350.380228699755,2354.65,2350.380228699755,2352.975,2369.2197851826195,-1.0
2026-05-06 22:00:00,2351.6776143498773,2353.8,2347.3,2350.9375,2369.2197851826195,-1.0
2026-05-06 22:15:00,2351.3075571749387,2351.3075571749387,2343.4,2346.45,2368.9036109107565,-1.0
2026-05-06 22:30:00,2348.8787785874692,2348.8787785874692,2344.05,2345.8125,2367.3078719609334,-1.0
2026-05-06 22:45:00,2347.3456392937346,2348.5,2343.7,2346.225,2366.299134400479,-1.0
2026-05-06 23:00:00,2346.7853196468673,2346.7853196468673,2337.0,2343.0125,2363.0074766779253,-1.0
2026-05-06 23:15:00,2344.8989098234333,2348.45,2342.8,2345.8875,2363.0074766779253,-1.0
2026-05-06 23:30:00,2345.3932049117166,2348.75,2345.3932049117166,2347.5,2363.0074766779253,-1.0
2026-05-06 23:45:00,2346.4466024558583,2350.35,2346.05,2348.5,2363.0074766779253,-1.0
2026-05-07 00:00:00,2347.4733012279294,2351.3,2346.7,2349.0875,2363.0074766779253,-1.0
2026-05-07 00:15:00,2348.280400613965,2349.1,2343.5,2346.2,2363.0074766779253,-1.0
2026-05-07 00:30:00,2347.2402003069824,2347.2402003069824,2333.5,2339.475,2360.94524815678,-1.0
2026-05-07 00:45:00,2343.357600153491,2343.357600153491,2327.25,2332.075,2358.653713325753,-1.0
2026-05-07 01:00:00,2337.7163000767455,2337.7163000767455,2311.45,2323.9125,2353.4779619855035,-1.0
2026-05-07 01:15:00,2330.8144000383727,2330.8144000383727,2318.6,2326.9624999999996,2353.4779619855035,-1.0
2026-05-07 01:30:00,2328.888450019186,2333.5,2326.35,2330.8,2353.4779619855035,-1.0
2026-05-07 01:45:00,2329.844225009593,2332.75,2324.0,2328.7375,2353.4779619855035,-1.0
2026-05-07 02:00:00,2329.2908625047967,2329.2908625047967,2313.55,2319.7625,2351.871815410742,-1.0
2026-05-07 02:15:00,2324.5266812523982,2324.5266812523982,2311.95,2315.1625000000004,2349.4175907444273,-1.0
2026-05-07 02:30:00,2319.8445906261995,2319.85,2314.9,2316.7125,2346.9213251064057,-1.0
2026-05-07 02:45:00,2318.2785453131,2322.3,2314.8,2318.425,2346.9213251064057,-1.0
2026-05-07 03:00:00,2318.35177265655,2322.0,2317.65,2319.55,2346.9213251064057,-1.0
2026-05-07 03:15:00,2318.9508863282754,2320.8,2313.65,2317.875,2343.90627100257,-1.0
2026-05-07 03:30:00,2318.4129431641377,2322.0,2316.75,2319.8625,2343.90627100257,-1.0
2026-05-07 03:45:00,2319.137721582069,2324.5,2319.137721582069,2321.875,2343.90627100257,-1.0
2026-05-07 04:00:00,2320.5063607910342,2323.7,2316.05,2320.8500000000004,2343.90627100257,-1.0
2026-05-07 04:15:00,2320.6781803955173,2326.45,2320.6781803955173,2324.15,2343.90627100257,-1.0
2026-05-07 04:30:00,2322.414090197759,2326.35,2321.8,2323.95,2343.90627100257,-1.0
2026-05-07 04:45:00,2323.1820450988794,2326.6,2323.0,2324.7375,2343.90627100257,-1.0
2026-05-07 05:00:00,2323.9597725494395,2332.5,2323.9597725494395,2328.6625000000004,2343.90627100257,-1.0
2026-05-07 05:15:00,2326.31113627472,2330.7,2326.31113627472,2330.2749999999996,2343.90627100257,-1.0
