entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-04-18 10:24:44,2026-04-18 13:46:08,ETHUSD,long,2407.57682668,2391.07062628,100,-18.905524
2026-04-19 07:01:02,2026-04-19 07:51:29,BTCUSD,long,75446.83250273,75651.1753788,100,12.879387
2026-04-19 07:54:55,2026-04-19 08:12:19,BTCUSD,long,75429.09646639,75645.58545838,100,14.095165
2026-04-19 08:30:05,2026-04-19 09:41:44,BTCUSD,long,75446.55435874,75651.16587932,100,12.906266
2026-04-19 07:54:42,2026-04-19 10:10:17,ETHUSD,long,2338.74438086,2322.63695381,100,-18.438118
2026-04-19 10:10:24,2026-04-19 10:21:29,BTCUSD,long,75441.49398805,75641.54353538,100,12.450803
2026-04-19 10:10:17,2026-04-19 10:32:03,ETHUSD,long,2322.63695381,2332.89346233,100,7.928743
2026-04-19 11:31:35,2026-04-19 12:46:52,BTCUSD,long,75447.3016589,75141.87491453,100,-38.072133
2026-04-19 10:34:17,2026-04-19 12:49:40,ETHUSD,long,2328.87692525,2313.65014933,100,-17.548039
2026-04-19 12:36:58,2026-04-19 12:52:22,BTCUSD,long,75252.47220906,74948.0597391,100,-37.951274
2026-04-19 12:39:55,2026-04-19 12:52:49,ETHUSD,long,2318.69917576,2298.33165925,100,-22.676032
