time,HA_open,HA_high,HA_low,HA_close,trendline
0,2081.075,2096.8,2073.05,2083.0,2083.0
1,2082.0375,2082.0375,2062.8,2071.5625,2083.0
2,2076.8,2076.8,2042.0,2055.5,2083.0
3,2066.15,2066.15,2020.35,2036.75,2083.0
4,2051.45,2051.45,2009.7,2020.625,2083.0
5,2036.0375,2036.0375,1992.65,2006.9125,2083.0
6,2021.475,2021.475,1993.2,2000.325,2083.0
7,2010.9,2010.9,1947.6,1976.7875,2083.0
8,1993.84375,1993.84375,1930.85,1952.925,2083.0
9,1973.384375,1973.384375,1925.65,1938.6000000000001,1973.384375
10,1955.9921875,1960.1,1936.5,1948.2375000000002,1973.384375
11,1952.11484375,1972.3,1950.8,1961.6625,1973.384375
12,1956.888671875,1968.3,1941.0,1957.6875,1973.384375
13,1957.2880859375,1984.3,1957.05,1966.5625,1973.384375
14,1961.92529296875,1972.25,1951.35,1962.575,1973.384375
15,1962.250146484375,1966.5,1949.35,1956.35,1973.384375
16,1959.3000732421874,1962.9,1943.15,1949.775,1973.384375
17,1954.5375366210938,1964.05,1943.1,1950.45,1973.384375
18,1952.4937683105468,1975.15,1949.45,1959.575,1973.384375
19,1956.0343841552735,1991.1,1956.0343841552735,1976.6125000000002,1973.384375
20,1966.3234420776369,1993.4,1966.3234420776369,1988.025,1973.384375
21,1977.1742210388184,1999.15,1977.1742210388184,1987.9750000000001,1973.384375
22,1982.5746105194094,1994.5,1980.4,1986.5,1973.384375
23,1984.5373052597047,1985.75,1971.0,1978.075,1973.384375
24,1981.3061526298525,1981.3061526298525,1960.75,1972.375,1973.384375
25,1976.8405763149262,2017.5,1976.8405763149262,1994.8875,1973.384375
26,1985.8640381574633,2011.6,1985.8640381574633,2002.125,1973.384375
27,1993.9945190787316,2001.1,1979.2,1990.175,1973.384375
28,1992.0847595393657,1992.0847595393657,1974.6,1981.225,1973.384375
29,1986.6548797696828,1986.6548797696828,1967.0,1974.7375,1973.384375
30,1980.6961898848413,1980.6961898848413,1955.5,1965.5875,1973.384375
31,1973.1418449424207,1987.6,1942.0,1967.9125,1973.384375
32,1970.5271724712102,1993.0,1970.5271724712102,1983.05,1973.384375
33,1976.7885862356052,1985.25,1952.55,1968.2125,1973.384375
34,1972.5005431178026,1972.5005431178026,1954.0,1961.0125,1973.384375
35,1966.7565215589013,1982.0,1962.5,1970.0,1973.384375
36,1968.3782607794506,1979.75,1961.35,1969.6374999999998,1973.384375
37,1969.0078803897252,1971.8,1957.2,1963.0874999999999,1973.384375
38,1966.0476901948625,1966.0476901948625,1952.9,1956.675,1973.384375
39,1961.3613450974312,1968.4,1948.0,1957.0124999999998,1973.384375
40,1959.1869225487155,1966.9,1954.05,1958.825,1973.384375
41,1959.0059612743578,1965.7,1955.35,1959.7125,1973.384375
42,1959.3592306371788,1967.25,1946.35,1956.0874999999999,1973.384375
