time,open,high,low,close,volume,EMA9,EMA27,ATR,ATR_EMA,ADX,ADX_EMA,RSI
2026-01-26 04:25:00+05:30,86340.0,86526.5,86340.0,86497.5,7987.0,86438.77739110113,86523.60898031978,192.09253280420896,191.0291152850569,27.39781972215791,32.06046110215482,49.10043124278229
2026-01-26 04:30:00+05:30,86475.0,86556.0,86035.0,86458.0,69413.0,86442.62191288092,86518.92262458266,215.61165275007184,191.98513741037215,27.775545427294553,31.457780003261032,47.782525707856635
2026-01-26 04:35:00+05:30,86451.0,86472.0,86213.0,86329.5,9213.0,86419.99753030474,86505.39243711247,218.71397186436573,193.12147858723463,28.126141152361523,30.995346603259826,43.67549865977112
2026-01-26 04:40:00+05:30,86328.5,86445.5,86308.5,86357.5,9388.0,86407.49802424379,86494.82869160445,212.87174874707173,194.25244015168022,28.45156543703244,30.662919709941164,44.78908273187258
2026-01-26 04:45:00+05:30,86341.0,86533.0,86208.5,86491.0,12542.0,86424.19841939503,86494.5552136327,220.85218533845514,194.9680158477308,29.135583080870756,30.41684196446369,49.87732534293578
2026-01-26 04:50:00+05:30,86509.5,86721.5,86439.5,86573.0,18262.0,86453.95873551603,86500.15841265893,225.2234416891448,195.77334820022884,28.40170319005096,30.153218575813234,52.75733851708006
2026-01-26 04:55:00+05:30,86563.5,86580.5,86458.5,86462.5,8030.0,86455.66698841284,86497.46852604044,217.84476603098526,196.33078575130864,27.720459197258787,29.873288632768155,48.696712536651454
2026-01-26 05:00:00+05:30,86463.5,86569.0,86363.0,86478.0,18351.0,86460.13359073027,86496.07791703755,216.998117563757,197.0190150068394,27.525081543696725,29.623725980076497,49.28635538723695
2026-01-26 05:05:00+05:30,86487.5,86501.5,86236.5,86285.0,15129.0,86425.10687258422,86481.00092296345,220.42905769032467,198.06525491820022,27.864207823860948,29.435020806788025,42.70476995716313
2026-01-26 05:10:00+05:30,86299.0,86425.0,86249.0,86399.0,9808.0,86419.88549806738,86475.14371418035,217.2536334272578,199.3814167248797,28.17903094826277,29.302772140091292,47.19064248317385
2026-01-26 05:15:00+05:30,86429.0,86673.0,86420.5,86672.5,9619.0,86470.4083984539,86489.2405917389,221.30922252400597,200.68987548487033,26.761933926606545,29.096337793927816,56.07587406237237
2026-01-26 05:20:00+05:30,86679.0,86770.0,86563.0,86607.0,10885.0,86497.72671876312,86497.65197804327,220.2866020172493,202.2593546173829,24.89819322813206,28.79493442653897,53.743735400795515
2026-01-26 05:25:00+05:30,86607.0,86655.0,86604.0,86641.5,3902.0,86526.48137501051,86507.92683675446,208.18884477532652,203.55557967350674,23.167928108301698,28.435670636347147,54.80980368544814
2026-01-26 05:30:00+05:30,86638.0,86779.5,86622.5,86720.0,9390.0,86565.18510000841,86523.07491984342,204.53085421376585,204.8360071305808,22.146600792176947,28.043799752898146,57.22545953731531
2026-01-26 05:35:00+05:30,86720.0,87061.5,86715.0,86989.5,54688.0,86650.04808000673,86556.39099699746,214.67574250469465,206.5676310349129,22.42668240403865,27.647235234007855,64.28417012769192
2026-01-26 05:40:00+05:30,86992.5,87032.0,86927.0,87032.0,16264.0,86726.43846400539,86590.36306864051,206.838722990103,208.2389230033185,22.68671593491501,27.24632327255417,65.25783989393909
2026-01-26 05:45:00+05:30,87032.0,87160.0,86921.0,87008.5,24247.0,86782.8507712043,86620.22999230905,209.13678424310373,209.7530063647774,23.40539064940942,26.83714264043987,64.21539356705564
2026-01-26 05:50:00+05:30,87003.5,87084.0,86915.0,86987.0,12464.0,86823.68061696345,86646.42785000126,206.26891253477132,210.69902782630237,24.02958459420052,26.51569061446509,63.22037009810558
2026-01-26 05:55:00+05:30,86975.5,86975.5,86756.5,86853.5,31866.0,86829.64449357076,86661.21871785833,208.00024183659914,211.48871518744866,23.52930674560832,26.221067209057402,57.28481699481377
2026-01-26 06:00:00+05:30,86822.0,86845.0,86668.5,86670.0,15940.0,86797.7155948566,86661.84595229702,206.35689381677525,212.12663521644376,22.529605878414472,25.93011989232119,50.29496249230689
2026-01-26 06:05:00+05:30,86670.0,86755.0,86659.5,86699.0,8197.0,86777.9724758853,86664.49981284724,198.43642467238584,212.472397811163,21.546628362832273,25.60503372130873,51.3061902289539
2026-01-26 06:10:00+05:30,86698.0,86742.0,86576.5,86598.0,16424.0,86741.97798070825,86659.7498262153,196.08323815794142,212.662431399436,20.128767015553468,25.258888354327567,47.668792606932016
2026-01-26 06:15:00+05:30,86605.0,86717.0,86471.5,86717.0,21677.0,86736.9823845666,86663.83912434278,199.61382152255268,211.9006299124113,19.15912239665018,24.84858249572545,51.98779034246941
2026-01-26 06:20:00+05:30,86719.0,86952.5,86718.0,86763.0,22661.0,86742.18590765329,86670.92204403259,202.17766932157514,211.11318693418318,18.571237082368604,24.393587063821027,53.58256353477696
2026-01-26 06:25:00+05:30,86764.0,86831.0,86758.5,86817.5,4895.0,86757.24872612263,86681.39189803027,192.91313540258471,210.16277677492187,18.025389072309093,23.897102475024678,55.469795468691416
2026-01-26 06:30:00+05:30,86816.5,87191.5,86782.0,87105.5,26695.0,86826.89898089811,86711.68533388525,208.38648438139182,209.56917196744268,18.95509706716308,23.41231742675288,63.83713862622227
2026-01-26 06:35:00+05:30,87126.0,87345.0,87118.0,87290.5,36912.0,86919.6191847185,86753.02923860773,210.60925967241246,208.87325853807445,20.28053688144429,23.025595221581135,67.99707330590729
2026-01-26 06:40:00+05:30,87290.5,87432.5,87203.0,87249.0,30425.0,86985.4953477748,86788.45572156433,211.95881324695972,208.59297507216849,21.754341291277058,22.74149436891534,66.15854334775076
2026-01-26 06:45:00+05:30,87248.0,87439.5,87242.5,87328.5,14689.0,87054.09627821985,86827.03031288116,210.89016851406947,208.3021203555167,23.142501668018767,22.53280008912115,67.94651044462483
2026-01-26 06:50:00+05:30,87345.0,87757.5,87338.5,87594.5,54834.0,87162.1770225759,86881.8495762468,226.4715823448105,208.58985962477794,25.21284018909112,22.406544487465446,73.07277747211702
2026-01-26 06:55:00+05:30,87594.5,87633.0,87423.5,87628.0,28470.0,87255.34161806073,86935.1460350863,225.2591718297447,208.97107573918206,27.135194696056356,22.35683799926514,73.64444809750728
2026-01-26 07:00:00+05:30,87627.0,87708.0,87608.0,87633.5,16767.0,87330.97329444859,86985.02846115157,216.31102838215608,208.73306649433206,29.085719776896113,22.46749446832655,73.74300835953636
2026-01-26 07:05:00+05:30,87639.0,87708.0,87591.5,87634.0,11159.0,87391.57863555888,87031.38357106932,209.18088509259476,208.20422283125325,30.771757997483327,22.747188028771845,73.7526180129463
2026-01-26 07:10:00+05:30,87626.0,87741.5,87559.0,87663.5,16788.0,87445.96290844711,87076.53474456437,207.27491295327968,208.16070226829865,32.419061995289795,23.187718213866518,74.34910634601523
2026-01-26 07:15:00+05:30,87659.5,87740.0,87500.0,87512.5,14757.0,87459.27032675769,87107.67511995263,209.612640841727,208.40269210772541,33.46659408730941,23.726765513634728,66.07209324633804
2026-01-26 07:20:00+05:30,87516.0,87800.0,87478.5,87559.0,25990.0,87479.21626140615,87139.9126113846,217.60529882171983,208.54219478948852,34.61255407760053,24.307045117137676,67.28010317628815
2026-01-26 07:25:00+05:30,87567.5,87759.0,87567.5,87671.0,8110.0,87517.57300912493,87177.84742485713,216.3476746529343,208.99500201152807,35.6766233493628,24.925612136873287,70.04647836761163
2026-01-26 07:30:00+05:30,87679.0,87679.0,87408.0,87466.5,22800.0,87507.35840729995,87198.46546593877,220.25170857493453,209.52428412256762,35.34221344437874,25.49403226996706,60.06133884432053
2026-01-26 07:35:00+05:30,87465.0,87526.0,87429.0,87432.5,10232.0,87492.38672583997,87215.18221837172,211.44739442011667,209.77087849806026,35.0316991282056,26.017942485872066,58.566523439863815
2026-01-26 07:40:00+05:30,87438.0,87501.0,87428.5,87487.5,13691.0,87491.40938067198,87234.63348848802,201.52193078943478,209.4623874958144,34.73916168968926,26.55174510225687,60.28831025727788
2026-01-26 07:45:00+05:30,87478.5,87568.5,87472.0,87538.0,13183.0,87500.72750453759,87256.3025250246,194.0199082834768,208.8749119942287,34.770448272361435,27.13464235911149,61.85567928462588
2026-01-26 07:50:00+05:30,87543.5,87831.5,87543.5,87777.0,33269.0,87555.98200363008,87293.49520180856,201.12603022202316,209.00298844897333,35.748124754565524,27.810904092051167,68.24379404825632
2026-01-26 07:55:00+05:30,87777.0,87910.0,87776.0,87876.0,27697.0,87619.98560290407,87335.10268739366,196.33106246005107,209.01478960621665,36.883428152313996,28.608745098563574,70.45130613472588
2026-01-26 08:00:00+05:30,87875.0,87931.0,87780.0,87878.0,24355.0,87671.58848232326,87373.88106686555,193.0929718325556,208.70427295431205,37.99802837830547,29.505835859594775,70.49592678978237
2026-01-26 08:05:00+05:30,87871.0,87876.0,87709.0,87724.0,14853.0,87682.07078585861,87398.88956208945,191.37196749635206,208.18971572453952,38.3809505307913,30.449155547614904,62.65080456416224
2026-01-26 08:10:00+05:30,87724.0,87762.0,87585.0,87586.5,19207.0,87662.9566286869,87412.29030765449,190.34535530810254,208.0674404819451,37.700222349748636,31.38605237035012,56.594892128553
2026-01-26 08:15:00+05:30,87600.0,87652.0,87568.0,87611.0,10536.0,87652.56530294952,87426.48385710774,182.7489624907833,206.84660610620185,36.93263452738939,32.242125582741856,57.38531640822484
2026-01-26 08:20:00+05:30,87611.0,87614.0,87508.5,87539.0,13318.0,87629.85224235962,87434.5207244572,177.23097979436548,205.25716420724726,35.74315151373282,32.97844056523178,54.25825540762825
2026-01-26 08:25:00+05:30,87539.0,87582.0,87465.0,87529.0,15104.0,87609.68179388769,87441.26924413884,172.92862239611935,203.3985836905406,34.29716650406079,33.57571795631672,53.81959525340827
2026-01-26 08:30:00+05:30,87524.0,87612.0,87445.5,87612.0,18614.0,87610.14543511017,87453.46429812892,172.4694207553583,201.5690242734591,33.12754443364997,34.05119618325154,56.93189154452108
2026-01-26 08:35:00+05:30,87611.0,87653.0,87565.5,87583.0,11695.0,87604.71634808814,87462.71684826257,166.40000058007328,198.70847276085254,32.27886849123099,34.38767372144868,55.52387563535208
2026-01-26 08:40:00+05:30,87578.0,87606.5,87531.5,87531.5,7154.0,87590.07307847052,87467.62993052954,159.8712534775987,195.59476236313128,31.18857249965347,34.58069171209616,53.01629318137898
2026-01-26 08:45:00+05:30,87532.5,87562.0,87475.0,87546.0,11008.0,87581.25846277642,87473.22779263457,154.66603391774544,192.6592864362546,29.684826988178262,34.60922062691912,53.65098285907564
2026-01-26 08:50:00+05:30,87542.0,87546.0,87434.0,87460.5,11385.0,87557.10677022114,87472.31866458924,151.6183893745368,189.9182152115852,27.942976599960936,34.474516750846625,49.41229011972441
2026-01-26 08:55:00+05:30,87460.5,87470.5,87396.5,87408.5,20751.0,87527.38541617691,87467.76018854717,146.0740992877346,187.0038907513211,26.01365760956023,34.169497494383315,46.981204189427665
2026-01-26 09:00:00+05:30,87408.5,87438.5,87309.0,87319.5,29157.0,87485.80833294152,87457.17017507952,144.89021137479838,183.92187030051502,24.76908021077439,33.75533016692926,43.0749421233367
2026-01-26 09:05:00+05:30,87319.5,87320.0,87251.0,87267.0,31526.0,87442.04666635321,87443.58659114527,139.46938131688134,180.2011123240941,24.025491822037797,33.2511843452358,40.91390539155483
2026-01-26 09:10:00+05:30,87268.0,87331.0,87267.0,87320.0,13785.0,87417.63733308257,87434.75897749203,134.0786182583255,176.28353821006513,23.231065964397395,32.65853875547555,43.969950110239154
2026-01-26 09:15:00+05:30,87320.0,87340.0,87208.5,87256.5,20908.0,87385.40986646607,87422.02619338546,133.89442829037537,172.17128676794326,22.91602834386155,32.06681565545092,41.21916806762555
2026-01-26 09:20:00+05:30,87263.0,87293.5,87120.0,87120.0,32340.0,87332.32789317286,87400.45289385793,136.72343976430116,168.6130032129044,23.201324736562867,31.50346449394412,36.00477339846397
2026-01-26 09:25:00+05:30,87120.0,87242.5,87040.5,87242.5,35130.0,87314.36231453829,87389.17054429665,141.38611558927246,165.74939296527768,23.92528170280761,30.988517827902136,42.976590402084554
2026-01-26 09:30:00+05:30,87242.5,87291.5,87197.5,87204.5,17541.0,87292.38985163064,87375.9797911326,138.00134965047522,163.08184255418234,24.072328870864023,30.47908357068797,41.467422261335166
2026-01-26 09:35:00+05:30,87209.5,87396.5,87209.5,87395.5,32293.0,87313.01188130451,87377.37409176599,141.85844202418238,160.25957644952328,23.19299077415949,29.881220047811492,50.816333314240055
