time,HA_open,HA_high,HA_low,HA_close,Trendline,ATR,ATR_MA
2025-12-23 23:10:00+05:30,2937.375,2938.95,2933.0,2936.675,2936.675,,
2025-12-23 23:15:00+05:30,2937.025,2939.1,2929.6,2935.2749999999996,2936.675,,
2025-12-23 23:20:00+05:30,2936.1499999999996,2936.1499999999996,2915.4,2925.4875,2936.675,,
2025-12-23 23:25:00+05:30,2930.81875,2930.81875,2908.45,2915.0125,2936.675,,
2025-12-23 23:30:00+05:30,2922.9156249999996,2922.9156249999996,2907.8,2914.3125,2922.9156249999996,,
2025-12-23 23:35:00+05:30,2918.6140625,2929.8,2918.0,2923.0625,2922.9156249999996,,
2025-12-23 23:40:00+05:30,2920.83828125,2935.55,2920.83828125,2929.2,2922.9156249999996,,
2025-12-23 23:45:00+05:30,2925.0191406249996,2944.3,2925.0191406249996,2936.0249999999996,2922.9156249999996,,
2025-12-23 23:50:00+05:30,2930.5220703124996,2939.95,2930.5220703124996,2937.8875,2922.9156249999996,,
2025-12-23 23:55:00+05:30,2934.2047851562497,2943.1,2934.2047851562497,2938.8499999999995,2922.9156249999996,,
2025-12-24 00:00:00+05:30,2936.527392578125,2947.9,2936.527392578125,2942.9125000000004,2922.9156249999996,,
2025-12-24 00:05:00+05:30,2939.7199462890626,2951.7,2939.7199462890626,2947.4625,2922.9156249999996,,
2025-12-24 00:10:00+05:30,2943.5912231445313,2951.0,2943.5912231445313,2948.5375000000004,2922.9156249999996,,
2025-12-24 00:15:00+05:30,2946.0643615722656,2951.25,2940.8,2947.1375,2922.9156249999996,13.049931117466517,
2025-12-24 00:20:00+05:30,2946.6009307861327,2949.05,2943.05,2945.8,2922.9156249999996,12.546364609076052,
2025-12-24 00:25:00+05:30,2946.200465393066,2948.0,2944.55,2946.1000000000004,2922.9156249999996,11.89662427985632,
2025-12-24 00:30:00+05:30,2946.1502326965333,2950.5,2944.6,2948.0249999999996,2922.9156249999996,11.468293974152305,
2025-12-24 00:35:00+05:30,2947.0876163482662,2954.15,2943.25,2947.8875000000003,2922.9156249999996,11.427701547427148,
2025-12-24 00:40:00+05:30,2947.4875581741335,2947.4875581741335,2940.0,2943.025,2922.9156249999996,11.174830008325229,
2025-12-24 00:45:00+05:30,2945.256279087067,2947.6,2939.7,2944.175,2922.9156249999996,10.940913579159147,
2025-12-24 00:50:00+05:30,2944.7156395435336,2948.4,2941.1,2944.725,2922.9156249999996,10.680848323504936,
2025-12-24 00:55:00+05:30,2944.7203197717668,2944.7203197717668,2932.5,2938.3999999999996,2922.9156249999996,10.791144871826006,
2025-12-24 01:00:00+05:30,2941.560159885883,2941.560159885883,2930.0,2932.4875,2922.9156249999996,10.846074515687217,
2025-12-24 01:05:00+05:30,2937.0238299429416,2941.55,2930.7,2936.2000000000003,2922.9156249999996,10.84635490742387,
2025-12-24 01:10:00+05:30,2936.611914971471,2941.0,2936.611914971471,2939.775,2922.9156249999996,10.414472414036432,
2025-12-24 01:15:00+05:30,2938.1934574857355,2941.5,2934.0,2938.325,2922.9156249999996,10.206295813033831,
2025-12-24 01:20:00+05:30,2938.259228742868,2943.5,2938.259228742868,2940.1875,2922.9156249999996,9.85161548761228,
2025-12-24 01:25:00+05:30,2939.223364371434,2944.4,2938.95,2941.625,2922.9156249999996,9.53721438135428,
2025-12-24 01:30:00+05:30,2940.4241821857167,2948.05,2940.4241821857167,2945.0625,2922.9156249999996,9.400686055134935,
2025-12-24 01:35:00+05:30,2942.7433410928584,2947.2,2939.85,2945.025,2922.9156249999996,9.254208479768147,
2025-12-24 01:40:00+05:30,2943.8841705464292,2949.45,2943.8841705464292,2947.6749999999997,2922.9156249999996,8.99075283503975,
2025-12-24 01:45:00+05:30,2945.7795852732143,2957.55,2945.7795852732143,2952.175,2922.9156249999996,9.189300113021622,
2025-12-24 01:50:00+05:30,2948.977292636607,2960.15,2948.977292636607,2956.2,2922.9156249999996,9.330972059476712,
2025-12-24 01:55:00+05:30,2952.5886463183033,2958.2,2952.5886463183033,2956.6375,2922.9156249999996,9.065285032492415,10.519518304994055
2025-12-24 02:00:00+05:30,2954.6130731591516,2956.9,2952.1,2954.4625,2922.9156249999996,8.760621815885827,10.315265481109261
2025-12-24 02:05:00+05:30,2954.537786579576,2964.1,2952.8,2958.225,2922.9156249999996,8.942005971893963,10.14362935552916
2025-12-24 02:10:00+05:30,2956.381393289788,2983.4,2956.381393289788,2972.125,2922.9156249999996,10.233191738916695,10.064418282151085
2025-12-24 02:15:00+05:30,2964.253196644894,2987.85,2964.253196644894,2980.4624999999996,2964.253196644894,11.187735425787341,10.051058351276561
2025-12-24 02:20:00+05:30,2972.357848322447,2980.0,2969.75,2975.1375000000003,2964.253196644894,11.153790038231078,10.038014946076748
2025-12-24 02:25:00+05:30,2973.7476741612236,2973.7476741612236,2964.95,2969.2874999999995,2964.253196644894,11.084769321214605,10.033726341928624
2025-12-24 02:30:00+05:30,2971.5175870806115,2974.05,2965.45,2968.7,2964.253196644894,10.907285798270731,10.032125019029175
2025-12-24 02:35:00+05:30,2970.1087935403057,2970.1087935403057,2959.25,2963.375,2964.253196644894,10.903822065558941,10.042742816269842
