time,HA_open,HA_high,HA_low,HA_close,Trendline,ATR,ATR_MA
2025-12-23 23:10:00+05:30,87755.75,87809.0,87661.5,87745.5,87745.5,,
2025-12-23 23:15:00+05:30,87750.625,87791.0,87641.5,87736.875,87745.5,,
2025-12-23 23:20:00+05:30,87743.75,87743.75,87388.5,87572.25,87745.5,,
2025-12-23 23:25:00+05:30,87658.0,87658.0,87140.0,87296.5,87745.5,,
2025-12-23 23:30:00+05:30,87477.25,87477.25,87127.5,87249.25,87477.25,,
2025-12-23 23:35:00+05:30,87363.25,87540.0,87331.5,87410.875,87477.25,,
2025-12-23 23:40:00+05:30,87387.0625,87586.0,87324.0,87476.0,87477.25,,
2025-12-23 23:45:00+05:30,87431.53125,87797.0,87431.53125,87651.25,87477.25,,
2025-12-23 23:50:00+05:30,87541.390625,87736.0,87541.390625,87707.25,87477.25,,
2025-12-23 23:55:00+05:30,87624.3203125,87889.0,87624.3203125,87787.875,87477.25,,
2025-12-24 00:00:00+05:30,87706.09765625,87947.0,87706.09765625,87848.375,87477.25,,
2025-12-24 00:05:00+05:30,87777.236328125,88159.0,87777.236328125,87998.625,87777.236328125,,
2025-12-24 00:10:00+05:30,87887.9306640625,88131.0,87887.9306640625,88075.625,87777.236328125,,
2025-12-24 00:15:00+05:30,87981.77783203125,88099.0,87863.0,88015.375,87777.236328125,285.6602260044643,
2025-12-24 00:20:00+05:30,87998.57641601562,88001.5,87887.0,87950.25,87777.236328125,274.42556700414536,
2025-12-24 00:25:00+05:30,87974.41320800781,87998.0,87886.5,87939.75,87777.236328125,262.78802650384927,
2025-12-24 00:30:00+05:30,87957.0816040039,88013.0,87913.0,87975.0,87777.236328125,251.16031032500288,
2025-12-24 00:35:00+05:30,87966.04080200195,88026.5,87794.0,87910.125,87777.236328125,249.82743101607412,
2025-12-24 00:40:00+05:30,87938.08290100098,87938.08290100098,87764.0,87848.875,87777.236328125,244.41710744356718,
2025-12-24 00:45:00+05:30,87893.47895050049,87953.5,87848.5,87911.0,87777.236328125,234.45874262616954,
2025-12-24 00:50:00+05:30,87902.23947525024,88009.0,87822.5,87902.25,87777.236328125,231.03311815287174,
2025-12-24 00:55:00+05:30,87902.24473762512,87902.24473762512,87621.5,87742.75,87777.236328125,234.58432399909518,
2025-12-24 01:00:00+05:30,87822.49736881256,87822.49736881256,87624.5,87669.0,87777.236328125,231.97097005719988,
2025-12-24 01:05:00+05:30,87745.74868440628,87890.0,87656.5,87776.125,87777.236328125,232.0801864816856,
2025-12-24 01:10:00+05:30,87760.93684220314,87889.5,87760.93684220314,87842.0,87777.236328125,224.68611300419803,
2025-12-24 01:15:00+05:30,87801.46842110157,87822.0,87658.5,87758.5,87777.236328125,221.74424778961247,
2025-12-24 01:20:00+05:30,87779.98421055079,87859.0,87748.0,87780.375,87777.236328125,213.83394437606873,
2025-12-24 01:25:00+05:30,87780.17960527539,87780.17960527539,87680.5,87737.375,87777.236328125,205.69401977777812,
2025-12-24 01:30:00+05:30,87758.7773026377,87758.7773026377,87671.0,87719.25,87777.236328125,197.27139712491515,
2025-12-24 01:35:00+05:30,87739.01365131885,87739.01365131885,87505.0,87641.5,87739.01365131885,199.89584385305324,
2025-12-24 01:40:00+05:30,87690.25682565942,87699.0,87588.5,87632.625,87739.01365131885,193.510426434978,
2025-12-24 01:45:00+05:30,87661.44091282971,87887.0,87637.5,87750.125,87739.01365131885,197.85789597533673,
2025-12-24 01:50:00+05:30,87705.78295641486,87855.0,87705.78295641486,87809.625,87739.01365131885,194.38354937603725,
2025-12-24 01:55:00+05:30,87757.70397820743,87804.5,87731.5,87767.25,87739.01365131885,186.07936727774887,227.0172768858977
2025-12-24 02:00:00+05:30,87762.47698910371,87826.5,87691.0,87741.5,87739.01365131885,182.46655532933823,222.10329256803453
2025-12-24 02:05:00+05:30,87751.98849455186,87969.0,87668.5,87822.0,87739.01365131885,190.89751566295695,218.12576631369225
2025-12-24 02:10:00+05:30,87786.99424727593,88277.5,87786.99424727593,88089.625,87739.01365131885,212.29810402446512,215.72148429086442
2025-12-24 02:15:00+05:30,87938.30962363796,88358.5,87938.30962363796,88181.75,87938.30962363796,227.14755204857732,214.57801961103465
2025-12-24 02:20:00+05:30,88060.02981181898,88125.0,87856.0,87993.625,87938.30962363796,234.19058404510753,213.83340785051246
2025-12-24 02:25:00+05:30,88026.82740590948,88026.82740590948,87672.0,87781.125,87938.30962363796,242.807499892563,213.7567598718932
2025-12-24 02:30:00+05:30,87903.97620295474,87903.97620295474,87583.5,87659.0,87938.30962363796,248.35526439700433,214.41849900383772
2025-12-24 02:35:00+05:30,87781.48810147737,87781.48810147737,87523.0,87573.125,87938.30962363796,249.0790384741734,215.2778285429473
2025-12-24 02:40:00+05:30,87677.3065507387,87700.0,87517.5,87610.375,87938.30962363796,244.3233928688753,215.74159372722252
2025-12-24 02:45:00+05:30,87643.84077536935,87808.5,87636.0,87728.125,87938.30962363796,241.02350766395563,216.17266694659182
2025-12-24 02:50:00+05:30,87685.98288768467,87835.0,87685.98288768467,87795.625,87938.30962363796,234.45162228191072,216.2855924608883
2025-12-24 02:55:00+05:30,87740.80394384233,87840.0,87740.80394384233,87802.5,87938.30962363796,224.79051041589358,216.29056376620716
2025-12-24 03:00:00+05:30,87771.65197192116,87797.5,87691.0,87748.125,87938.30962363796,216.69833110047261,216.05028201910523
2025-12-24 03:05:00+05:30,87759.88848596058,87759.88848596058,87678.0,87706.0,87938.30962363796,207.06905644762278,215.72814449870302
2025-12-24 03:10:00+05:30,87732.94424298029,87732.94424298029,87644.0,87679.625,87938.30962363796,198.63156977138453,215.39183735554144
2025-12-24 03:15:00+05:30,87706.28462149014,87759.5,87648.5,87697.25,87938.30962363796,192.37217193057134,215.1585409177155
2025-12-24 03:20:00+05:30,87701.76731074507,87701.76731074507,87618.5,87668.0,87938.30962363796,184.57896756017828,214.4291658561501
2025-12-24 03:25:00+05:30,87684.88365537254,87725.0,87678.5,87697.125,87938.30962363796,175.46618416302272,213.5699162241522
2025-12-24 03:30:00+05:30,87691.00432768627,87701.0,87662.5,87685.0,87938.30962363796,165.68288529423538,212.03777285838547
2025-12-24 03:35:00+05:30,87688.00216384314,87761.0,87676.0,87703.75,87938.30962363796,159.91982205893288,210.3966429861424
2025-12-24 03:40:00+05:30,87695.87608192157,87700.0,87370.0,87557.5,87938.30962363796,172.33626334043768,209.74220946531807
