entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-01-14 18:50:21,2026-01-14 19:15:29,BTCUSD,short,96668.90642635,96988.97071093,100,-36.855877
2026-01-14 17:45:02,2026-01-14 19:29:44,ETHUSD,short,3353.94026893,3389.52300001,100,-37.277493
2026-01-14 19:40:01,2026-01-14 19:41:09,ETHUSD,long,3371.31569932,3373.19048475,100,0.18819
2026-01-14 19:35:08,2026-01-14 22:11:06,BTCUSD,long,97225.29132482,97385.1749235,100,11.119101
2026-01-14 20:20:08,2026-01-14 22:36:03,ETHUSD,long,3375.3088745,3356.78685604,100,-20.200412
2026-01-14 23:00:03,2026-01-14 23:08:22,BTCUSD,short,96853.57923335,97163.23054166,100,-35.823292
2026-01-14 23:30:09,2026-01-15 05:51:11,BTCUSD,short,96954.68814181,96411.1186372,100,49.536395
2026-01-15 01:20:09,2026-01-15 07:26:10,ETHUSD,short,3332.99151324,3324.62378644,100,6.705415
2026-01-15 07:50:05,2026-01-15 11:56:06,BTCUSD,long,96529.19630476,96555.97341939,100,-2.150087
2026-01-15 13:05:01,2026-01-15 14:32:52,BTCUSD,long,96863.22139751,96537.01789654,100,-37.447201
2026-01-15 07:55:05,2026-01-15 14:41:12,ETHUSD,long,3326.82115926,3341.29048077,100,12.798676
2026-01-15 14:40:06,2026-01-15 15:58:53,BTCUSD,short,96167.54445163,96642.78701516,100,-52.356396
2026-01-15 16:00:07,2026-01-15 17:43:05,BTCUSD,short,96717.64179354,97050.35587466,100,-38.123926
2026-01-15 19:40:07,2026-01-15 19:50:51,BTCUSD,short,95326.94192329,95633.63741289,100,-35.451231
2026-01-15 14:45:02,2026-01-15 21:26:04,ETHUSD,short,3334.42728497,3297.60832957,100,35.170151
2026-01-16 01:20:04,2026-01-16 05:46:19,ETHUSD,short,3307.30217844,3311.880249,100,-6.234011
2026-01-16 01:45:08,2026-01-16 05:51:04,BTCUSD,short,95622.95207063,95569.40759225,100,0.575977
2026-01-16 05:55:01,2026-01-16 10:11:06,BTCUSD,long,95564.81246149,95523.88730006,100,-8.868711
2026-01-16 05:50:08,2026-01-16 10:11:07,ETHUSD,long,3313.12713644,3303.71541587,100,-11.063578
2026-01-16 11:25:11,2026-01-16 11:56:04,BTCUSD,short,95310.41354449,95390.31892287,100,-12.760054
2026-01-16 10:50:02,2026-01-16 12:21:04,ETHUSD,short,3298.56514711,3310.00583485,100,-13.095691
2026-01-16 14:40:09,2026-01-16 14:41:06,BTCUSD,long,95250.47471563,95340.84055338,100,4.269542
2026-01-16 12:25:09,2026-01-16 15:06:05,ETHUSD,long,3311.14409621,3296.98603955,100,-15.80655
2026-01-16 14:50:09,2026-01-16 15:08:25,BTCUSD,short,95223.17603394,95532.42250844,100,-35.701269
2026-01-16 15:10:09,2026-01-16 15:11:07,ETHUSD,short,3303.3077662,3308.09369658,100,-6.439977
2026-01-16 15:10:01,2026-01-16 15:16:11,BTCUSD,short,95547.43199494,95489.33906891,100,1.034826
2026-01-16 15:20:09,2026-01-16 15:21:06,BTCUSD,long,94901.34625593,94964.40456902,100,1.557611
2026-01-16 15:30:03,2026-01-16 17:59:21,BTCUSD,short,94661.15450801,94979.92275624,100,-36.625821
2026-01-16 15:30:07,2026-01-16 20:26:07,ETHUSD,short,3287.58705783,3279.48523618,100,6.462079
2026-01-16 20:35:07,2026-01-16 22:36:05,BTCUSD,long,95099.87058093,95331.23764362,100,18.370144
2026-01-16 20:50:10,2026-01-17 01:46:23,ETHUSD,long,3284.31530921,3287.54471773,100,1.585636
2026-01-17 03:15:00,2026-01-17 03:21:11,ETHUSD,short,3290.62065188,3290.80544527,100,-1.830196
2026-01-17 05:10:06,2026-01-17 05:11:09,ETHUSD,long,3291.09625163,3290.70523775,100,-2.036366
2026-01-17 02:55:05,2026-01-17 08:31:10,BTCUSD,short,95339.90837542,95178.84862207,100,11.347033
2026-01-17 08:45:02,2026-01-17 09:21:07,BTCUSD,long,95178.93321498,95164.34596926,100,-6.216942
2026-01-17 06:50:06,2026-01-17 09:21:09,ETHUSD,long,3289.12443823,3294.53783834,100,3.766131
2026-01-17 11:35:04,2026-01-17 12:26:09,BTCUSD,long,95252.87268995,95212.24765493,100,-8.823116
2026-01-17 09:45:05,2026-01-17 13:11:09,ETHUSD,long,3300.74909549,3299.53515514,100,-2.863708
2026-01-17 13:30:06,2026-01-17 16:26:08,BTCUSD,long,95329.59684612,95264.93205736,100,-11.229725
2026-01-17 16:30:09,2026-01-17 18:21:11,BTCUSD,short,95436.12107882,95424.17628967,100,-3.57673
2026-01-17 14:20:01,2026-01-17 19:21:24,ETHUSD,long,3306.41614349,3314.96072456,100,6.887101
2026-01-17 22:10:08,2026-01-18 00:16:04,ETHUSD,short,3309.29809152,3312.63118292,100,-4.989407
2026-01-18 00:20:05,2026-01-18 00:41:06,ETHUSD,long,3313.31860028,3307.0027233,100,-7.969378
2026-01-18 01:00:08,2026-01-18 03:21:05,ETHUSD,short,3303.80896351,3306.98432112,100,-4.82885
2026-01-17 22:20:07,2026-01-18 03:31:09,BTCUSD,short,95210.65178408,95108.7970205,100,5.430037
