entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-05-22 23:41:08,2026-05-23 04:14:32,BTCUSD,short,76724.5972428,75543.0186252,289,319.47
2026-05-23 04:16:05,2026-05-23 13:20:49,BTCUSD,short,75623.67118679,74514.60093971,238,246.09
2026-05-23 13:21:14,2026-05-23 13:21:20,BTCUSD,short,74296.43820182,74393.76329627,103,-17.68
2026-05-23 13:26:10,2026-05-23 20:01:25,BTCUSD,short,74469.10590524,75315.50813385,124,-114.24
2026-05-23 20:06:07,2026-05-24 02:20:33,BTCUSD,long,75334.38466898,76660.86970838,212,265.1
