entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-01-13 01:05:00,2026-01-13 06:03:19,ETHUSD,long,3107.92827526,3136.01038967,100,26.514109
2026-01-13 01:05:20,2026-01-13 10:02:12,BTCUSD,long,91411.01011731,92218.0016053,100,76.088249
2026-01-14 07:05:02,2026-01-15 04:02:38,ETHUSD,short,3337.68679882,3287.2189037,100,48.824286
2026-01-14 06:05:12,2026-01-15 15:03:00,BTCUSD,short,94883.35705412,96265.20075819,100,-142.99763
